n_0,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_20,n_21,n_22,n_23,n_24,n_25,n_26,n_27,n_28,n_29,n_30,n_31,n_32,n_33,n_34,n_35,n_36,l
13.0,13.0,1.0,4.0,8.0,24.0,7.0,0.22,12.0,2.0,3.0,0.43,27.0,1.0,0.0,28.0,3.0,34.49,37.44,48341.41,0.43,241.0,0.03,2685.63,1291.17,0.14,6.0,12.0,22.0,0.13,117.0,124.0,25.0,16.0,54.0,30.0,32.0,-1.0
6.0,5.0,3.0,0.0,0.0,8.0,3.0,0.14,4.0,2.0,3.0,1.0,13.0,1.0,0.0,21.0,2.0,33.54,13.0,5667.6,0.15,88.0,0.08,314.87,435.97,0.33,2.0,4.0,12.0,0.11,36.0,52.0,18.0,13.0,28.0,0.0,21.0,-1.0
0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.4,2.0,2.0,1.0,0.5,5.0,1.0,0.0,5.0,2.0,16.21,4.2,286.08,0.02,19.0,0.24,15.89,68.11,0.5,1.0,2.0,5.0,0.33,6.0,13.0,5.0,7.0,6.0,0.0,5.0,-1.0
24.0,21.0,7.0,8.0,19.0,40.0,11.0,0.18,20.0,2.0,8.0,0.73,45.0,1.0,0.0,52.0,0.0,100.29,13.93,19463.42,0.47,225.0,0.07,1081.3,1397.13,0.09,10.0,20.0,36.0,0.11,101.0,124.0,58.0,16.0,104.0,34.18,60.0,-1.0
4.0,25.0,24.0,5.0,10.0,44.0,13.0,0.27,20.0,2.2,13.0,1.0,72.0,11.0,0.83,43.0,0.0,93.54,12.79,15311.87,0.4,198.0,0.08,850.66,1196.79,0.85,12.0,22.0,61.0,0.21,87.0,111.0,51.0,15.0,63.0,25.86,48.0,-1.0
1.0,7.0,0.0,0.0,0.0,12.0,4.0,0.15,6.0,2.0,1.0,0.25,14.0,1.0,0.0,26.0,1.0,47.13,21.56,21902.46,0.34,185.0,0.05,1216.8,1015.99,0.25,3.0,6.0,12.0,0.14,59.0,126.0,26.0,19.0,28.0,0.0,26.0,-1.0
1.0,11.0,1.0,0.0,1.0,20.0,6.0,0.21,10.0,2.0,2.0,0.33,26.0,1.0,0.0,28.0,2.0,30.47,16.36,8158.14,0.17,95.0,0.06,453.23,498.55,0.17,5.0,10.0,22.0,0.19,45.0,50.0,22.0,16.0,31.0,3.45,28.0,-1.0
1.0,7.0,0.0,1.0,1.0,10.0,4.0,0.29,4.0,2.5,1.0,0.25,12.0,3.0,0.67,13.0,1.0,22.43,10.08,2280.63,0.08,50.0,0.1,126.7,226.18,0.75,3.0,5.0,10.0,0.24,22.0,28.0,12.0,11.0,17.0,13.33,14.0,-1.0
6.0,3.0,0.0,0.0,2.0,4.0,2.0,0.17,2.0,2.0,1.0,0.5,6.0,1.0,0.0,12.0,1.0,26.46,9.23,2254.82,0.08,54.0,0.11,125.27,244.27,0.5,1.0,2.0,6.0,0.1,24.0,30.0,13.0,10.0,21.0,14.29,12.0,-1.0
1.0,5.0,1.0,0.0,0.0,6.0,3.0,0.43,2.0,3.0,2.0,0.67,9.0,3.0,1.0,7.0,1.0,12.16,5.6,381.44,0.02,19.0,0.18,21.19,68.11,1.0,2.0,3.0,8.0,0.33,8.0,11.0,5.0,7.0,9.0,0.0,7.0,-1.0
3.0,3.0,0.0,0.0,0.0,4.0,2.0,0.5,2.0,2.0,1.0,0.5,6.0,1.0,0.0,4.0,2.0,11.42,7.33,614.25,0.03,22.0,0.14,34.13,83.76,0.5,1.0,2.0,6.0,0.25,11.0,11.0,6.0,8.0,8.0,0.0,4.0,-1.0
2.0,5.0,3.0,0.0,0.0,8.0,3.0,0.25,4.0,2.0,3.0,1.0,10.0,1.0,0.0,12.0,3.0,18.35,8.33,1274.38,0.05,36.0,0.12,70.8,152.93,0.33,2.0,4.0,9.0,0.2,15.0,21.0,9.0,10.0,15.0,0.0,12.0,-1.0
0.0,5.0,2.0,0.0,0.0,8.0,3.0,0.6,4.0,2.0,3.0,1.0,10.0,1.0,0.0,5.0,2.0,15.88,10.11,1623.23,0.05,36.0,0.1,90.18,160.54,0.33,2.0,4.0,9.0,0.5,14.0,22.0,9.0,13.0,6.0,0.0,5.0,-1.0
0.0,9.0,2.0,1.0,0.0,14.0,5.0,0.31,6.0,2.33,3.0,0.6,15.0,5.0,1.0,15.0,1.0,19.64,19.69,7612.12,0.13,76.0,0.05,422.9,386.65,1.0,4.0,7.0,12.0,0.29,35.0,41.0,16.0,18.0,17.0,6.25,16.0,-1.0
11.0,13.0,4.0,4.0,8.0,24.0,7.0,0.18,12.0,2.0,3.0,0.43,31.0,1.0,0.0,36.0,1.0,38.26,27.7,29360.62,0.35,178.0,0.04,1631.15,1059.85,0.14,6.0,12.0,26.0,0.12,82.0,96.0,37.0,25.0,60.0,25.0,40.0,-1.0
3.0,5.0,3.0,0.0,0.0,8.0,3.0,0.16,4.0,2.0,3.0,1.0,13.0,1.0,0.0,19.0,2.0,55.57,7.2,2880.61,0.13,78.0,0.14,160.03,400.08,0.33,2.0,4.0,12.0,0.13,36.0,42.0,25.0,10.0,23.0,0.0,19.0,-1.0
16.0,11.0,0.0,1.0,7.0,22.0,6.0,0.33,10.0,2.2,1.0,0.17,21.0,1.0,0.0,17.0,0.0,23.33,29.45,20235.16,0.23,130.0,0.03,1124.18,687.1,0.17,6.0,11.0,17.0,0.14,62.0,68.0,20.0,19.0,42.0,32.0,18.0,-1.0
14.0,5.0,4.0,6.0,37.0,8.0,3.0,0.09,4.0,2.0,2.0,0.67,20.0,1.0,0.0,26.0,1.0,37.82,17.54,11632.47,0.22,123.0,0.06,646.25,663.26,0.33,2.0,4.0,19.0,0.03,57.0,66.0,26.0,16.0,91.0,62.32,32.0,-1.0
6.0,5.0,1.0,1.0,0.0,8.0,3.0,0.21,4.0,2.0,1.0,0.33,11.0,1.0,0.0,13.0,3.0,18.91,10.45,2065.48,0.07,45.0,0.1,114.75,197.65,0.33,2.0,4.0,10.0,0.14,19.0,26.0,10.0,11.0,21.0,7.14,14.0,-1.0
2.0,3.0,2.0,5.0,9.0,4.0,2.0,0.15,2.0,2.0,1.0,0.5,7.0,1.0,0.0,8.0,1.0,13.69,16.61,3777.88,0.08,51.0,0.06,209.88,227.43,0.5,1.0,2.0,7.0,0.08,23.0,28.0,9.0,13.0,25.0,63.64,13.0,-1.0
1.0,5.0,1.0,0.0,0.0,8.0,3.0,0.38,4.0,2.0,2.0,0.67,10.0,3.0,1.0,8.0,1.0,10.76,14.86,2375.83,0.05,37.0,0.07,131.99,159.91,1.0,2.0,4.0,9.0,0.3,16.0,21.0,7.0,13.0,10.0,0.0,8.0,-1.0
0.0,7.0,3.0,2.0,0.0,12.0,4.0,0.4,6.0,2.0,4.0,1.0,14.0,4.0,1.0,8.0,0.0,26.93,4.8,620.48,0.04,31.0,0.21,34.47,129.27,1.0,3.0,6.0,12.0,0.36,12.0,19.0,10.0,8.0,11.0,20.0,10.0,-1.0
3.0,3.0,0.0,1.0,6.0,4.0,2.0,0.14,2.0,2.0,1.0,0.5,7.0,1.0,0.0,13.0,1.0,22.92,11.0,2773.9,0.08,55.0,0.09,154.11,252.17,0.5,1.0,2.0,7.0,0.08,26.0,29.0,13.0,11.0,24.0,35.0,14.0,-1.0
0.0,3.0,2.0,0.0,0.0,4.0,2.0,0.17,2.0,2.0,2.0,1.0,9.0,1.0,0.0,12.0,3.0,16.73,11.0,2024.0,0.06,46.0,0.09,112.44,184.0,0.5,1.0,2.0,9.0,0.15,22.0,24.0,8.0,8.0,13.0,0.0,12.0,-1.0
1.0,5.0,1.0,0.0,0.0,4.0,3.0,0.21,2.0,2.0,2.0,0.67,10.0,1.0,0.0,14.0,0.0,18.75,7.09,942.84,0.04,29.0,0.14,52.38,132.96,0.33,1.0,2.0,9.0,0.19,12.0,17.0,11.0,13.0,16.0,0.0,14.0,-1.0
1.0,17.0,4.0,0.0,0.0,30.0,9.0,0.47,14.0,2.14,4.0,0.44,36.0,9.0,1.0,19.0,2.0,26.08,25.85,17423.93,0.22,125.0,0.04,968.0,674.04,1.0,8.0,15.0,29.0,0.43,47.0,78.0,20.0,22.0,21.0,0.0,19.0,-1.0
0.0,5.0,2.0,0.0,0.0,8.0,3.0,0.17,4.0,2.0,3.0,1.0,11.0,1.0,0.0,18.0,2.0,35.13,12.41,5410.23,0.15,85.0,0.08,300.57,435.99,0.33,2.0,4.0,10.0,0.16,42.0,43.0,22.0,13.0,19.0,0.0,18.0,-1.0
6.0,45.0,11.0,2.0,0.0,86.0,23.0,0.32,42.0,2.05,19.0,0.83,108.0,19.0,0.82,69.0,2.0,63.43,34.98,77622.82,0.74,350.0,0.03,4312.38,2218.95,0.83,22.0,43.0,87.0,0.29,148.0,202.0,55.0,26.0,78.0,2.82,71.0,-1.0
23.0,18.0,8.0,6.0,11.0,22.0,10.0,0.22,8.0,2.75,7.0,0.7,36.0,7.0,0.67,40.0,0.0,49.69,15.32,11670.05,0.25,130.0,0.07,648.34,761.54,0.7,7.0,11.0,28.0,0.12,54.0,76.0,37.0,21.0,81.0,29.82,46.0,-1.0
2.0,3.0,1.0,0.0,0.0,4.0,2.0,0.17,2.0,2.0,1.0,0.5,7.0,1.0,0.0,12.0,0.0,20.64,5.56,637.19,0.04,27.0,0.18,35.4,114.69,0.5,1.0,2.0,7.0,0.13,10.0,17.0,9.0,10.0,15.0,0.0,12.0,-1.0
1.0,11.0,2.0,0.0,0.0,20.0,6.0,0.35,10.0,2.0,3.0,0.5,22.0,1.0,0.0,17.0,2.0,13.79,21.0,6080.95,0.1,67.0,0.05,337.83,289.57,0.17,5.0,10.0,18.0,0.32,28.0,39.0,8.0,12.0,19.0,0.0,17.0,-1.0
33.0,16.0,9.0,12.0,23.0,16.0,10.0,0.22,6.0,2.67,8.0,0.8,33.0,5.0,0.44,33.0,0.0,48.11,16.19,12617.28,0.26,133.0,0.06,700.96,779.11,0.5,5.0,8.0,25.0,0.1,53.0,80.0,36.0,22.0,102.0,51.47,45.0,-1.0
1.0,9.0,0.0,0.0,0.0,16.0,5.0,0.45,8.0,2.0,1.0,0.2,18.0,5.0,1.0,11.0,2.0,8.77,18.7,3066.8,0.05,41.0,0.05,170.38,164.0,1.0,4.0,8.0,15.0,0.38,17.0,24.0,5.0,11.0,13.0,0.0,11.0,-1.0
4.0,5.0,5.0,0.0,0.0,6.0,3.0,0.14,2.0,3.0,3.0,1.0,16.0,3.0,1.0,22.0,1.0,36.99,12.3,5596.5,0.15,91.0,0.08,310.92,455.0,1.0,2.0,3.0,15.0,0.11,41.0,50.0,20.0,12.0,27.0,0.0,22.0,-1.0
11.0,7.0,3.0,1.0,2.0,12.0,4.0,0.14,6.0,2.0,2.0,0.5,20.0,1.0,0.0,27.0,1.0,49.99,17.26,14890.23,0.29,160.0,0.06,827.24,862.77,0.25,3.0,6.0,18.0,0.1,77.0,83.0,29.0,13.0,42.0,10.0,28.0,-1.0
2.0,7.0,2.0,0.0,0.0,12.0,4.0,0.33,6.0,2.0,1.0,0.25,15.0,1.0,0.0,12.0,2.0,14.41,15.0,3241.45,0.07,50.0,0.07,180.08,216.1,0.25,3.0,6.0,13.0,0.27,20.0,30.0,8.0,12.0,15.0,0.0,12.0,-1.0
1.0,7.0,0.0,0.0,0.0,12.0,4.0,0.4,6.0,2.0,1.0,0.25,16.0,1.0,0.0,10.0,3.0,8.55,23.4,4683.66,0.07,48.0,0.04,260.2,200.16,0.25,3.0,6.0,14.0,0.33,18.0,30.0,5.0,13.0,12.0,0.0,10.0,-1.0
1.0,9.0,3.0,0.0,0.0,16.0,5.0,0.26,8.0,2.0,5.0,1.0,24.0,1.0,0.0,19.0,0.0,42.5,16.14,11090.08,0.23,129.0,0.06,616.12,686.53,0.2,4.0,8.0,21.0,0.24,60.0,69.0,26.0,14.0,21.0,0.0,19.0,-1.0
1.0,13.0,0.0,0.0,0.0,20.0,7.0,0.88,8.0,2.5,1.0,0.14,21.0,6.0,0.83,8.0,2.0,8.51,21.12,3799.3,0.06,44.0,0.05,211.07,179.85,0.86,6.0,10.0,16.0,0.7,13.0,31.0,4.0,13.0,10.0,0.0,8.0,-1.0
7.0,5.0,3.0,4.0,6.0,8.0,3.0,0.13,4.0,2.0,2.0,0.67,13.0,1.0,0.0,19.0,1.0,48.79,19.21,18005.58,0.31,160.0,0.05,1000.31,937.28,0.33,2.0,4.0,12.0,0.08,73.0,87.0,38.0,20.0,37.0,34.48,23.0,-1.0
3.0,5.0,1.0,0.0,0.0,8.0,3.0,0.38,4.0,2.0,2.0,0.67,10.0,1.0,0.0,8.0,0.0,16.74,11.23,2110.54,0.06,41.0,0.09,117.25,187.98,0.33,2.0,4.0,9.0,0.25,19.0,22.0,11.0,13.0,12.0,0.0,8.0,-1.0
0.0,3.0,1.0,0.0,9.0,4.0,2.0,0.25,2.0,2.0,1.0,0.5,6.0,1.0,0.0,8.0,3.0,14.33,7.86,884.62,0.04,27.0,0.13,49.15,112.59,0.5,1.0,2.0,6.0,0.11,10.0,17.0,7.0,11.0,18.0,52.94,8.0,-1.0
6.0,37.0,2.0,5.0,4.0,60.0,19.0,0.23,24.0,2.5,2.0,0.11,63.0,18.0,0.94,77.0,1.0,60.94,26.48,42724.78,0.54,266.0,0.04,2373.6,1613.58,0.95,18.0,30.0,46.0,0.2,116.0,150.0,46.0,21.0,93.0,10.47,82.0,-1.0
0.0,5.0,2.0,0.0,0.0,8.0,3.0,0.5,4.0,2.0,3.0,1.0,10.0,3.0,1.0,6.0,1.0,13.67,8.0,875.14,0.04,28.0,0.13,48.62,109.39,1.0,2.0,4.0,9.0,0.43,8.0,20.0,5.0,10.0,7.0,0.0,6.0,-1.0
4.0,5.0,3.0,0.0,0.0,8.0,3.0,0.3,4.0,2.0,3.0,1.0,11.0,1.0,0.0,10.0,0.0,23.58,8.57,1732.45,0.07,43.0,0.12,96.25,202.12,0.33,2.0,4.0,10.0,0.2,20.0,23.0,14.0,12.0,15.0,0.0,10.0,-1.0
3.0,3.0,2.0,0.0,0.0,4.0,2.0,0.08,2.0,2.0,2.0,1.0,13.0,1.0,0.0,24.0,3.0,30.78,18.0,9971.33,0.18,108.0,0.06,553.96,553.96,0.5,1.0,2.0,13.0,0.07,48.0,60.0,20.0,15.0,28.0,0.0,24.0,-1.0
3.0,3.0,0.0,0.0,0.0,4.0,2.0,0.5,2.0,2.0,1.0,0.5,6.0,1.0,0.0,4.0,3.0,12.44,7.71,740.57,0.03,24.0,0.13,41.14,96.0,0.5,1.0,2.0,6.0,0.25,12.0,12.0,7.0,9.0,8.0,0.0,4.0,-1.0
4.0,7.0,5.0,2.0,7.0,12.0,4.0,0.11,6.0,2.0,2.0,0.5,22.0,1.0,0.0,35.0,0.0,58.21,21.95,28043.45,0.43,221.0,0.05,1557.97,1277.68,0.25,3.0,6.0,20.0,0.08,107.0,114.0,39.0,16.0,49.0,20.45,37.0,-1.0
4.0,5.0,1.0,0.0,0.0,8.0,3.0,0.33,4.0,2.0,2.0,0.67,8.0,1.0,0.0,9.0,2.0,23.64,9.31,2048.42,0.07,48.0,0.11,113.8,220.08,0.33,2.0,4.0,7.0,0.21,22.0,26.0,13.0,11.0,14.0,0.0,9.0,-1.0
3.0,13.0,2.0,0.0,0.0,22.0,7.0,0.27,10.0,2.2,4.0,0.57,32.0,4.0,0.5,26.0,2.0,24.26,23.75,13682.58,0.19,109.0,0.04,760.14,576.11,0.57,6.0,11.0,27.0,0.23,50.0,59.0,20.0,19.0,30.0,0.0,26.0,-1.0
4.0,3.0,0.0,0.0,0.0,4.0,2.0,0.29,2.0,2.0,1.0,0.5,7.0,1.0,0.0,7.0,0.0,13.74,10.63,1550.69,0.05,35.0,0.09,86.15,145.95,0.5,1.0,2.0,7.0,0.17,17.0,18.0,8.0,10.0,12.0,0.0,7.0,-1.0
7.0,3.0,1.0,1.0,6.0,4.0,2.0,0.33,2.0,2.0,2.0,1.0,6.0,1.0,0.0,5.0,1.0,20.84,3.94,323.05,0.03,21.0,0.25,17.95,82.04,0.5,1.0,2.0,6.0,0.1,9.0,12.0,8.0,7.0,20.0,58.33,6.0,-1.0
1.0,3.0,0.0,0.0,0.0,4.0,2.0,0.17,2.0,2.0,1.0,0.5,6.0,1.0,0.0,12.0,2.0,22.81,5.4,665.23,0.04,29.0,0.19,36.96,123.19,0.5,1.0,2.0,6.0,0.14,12.0,17.0,10.0,9.0,14.0,0.0,12.0,-1.0
3.0,9.0,4.0,0.0,1.0,16.0,5.0,0.42,6.0,2.67,3.0,0.6,18.0,4.0,0.75,12.0,0.0,19.93,11.08,2448.54,0.07,47.0,0.09,136.03,220.92,0.8,5.0,8.0,15.0,0.29,19.0,28.0,12.0,14.0,17.0,7.69,12.0,-1.0
4.0,5.0,0.0,0.0,1.0,8.0,3.0,0.33,4.0,2.0,1.0,0.33,10.0,1.0,0.0,9.0,2.0,18.27,7.33,982.52,0.04,31.0,0.14,54.58,133.98,0.33,2.0,4.0,9.0,0.2,12.0,19.0,9.0,11.0,15.0,10.0,9.0,-1.0
5.0,67.0,16.0,1.0,1.0,130.0,34.0,0.37,64.0,2.02,30.0,0.88,153.0,17.0,0.48,90.0,2.0,179.17,21.38,81861.96,1.28,548.0,0.05,4547.89,3829.8,0.5,33.0,65.0,121.0,0.35,243.0,305.0,108.0,19.0,98.0,2.17,91.0,-1.0
2.0,7.0,3.0,2.0,0.0,10.0,4.0,0.2,4.0,2.5,3.0,0.75,15.0,3.0,0.67,18.0,0.0,25.11,14.0,4921.77,0.12,68.0,0.07,273.43,351.55,0.75,3.0,5.0,13.0,0.17,28.0,40.0,18.0,18.0,23.0,10.0,20.0,-1.0
3.0,9.0,3.0,4.0,2.0,14.0,5.0,0.17,6.0,2.33,3.0,0.6,20.0,3.0,0.5,26.0,5.0,30.81,17.22,9132.06,0.18,99.0,0.06,507.34,530.4,0.6,4.0,7.0,17.0,0.14,44.0,55.0,23.0,18.0,36.0,18.75,30.0,-1.0
2.0,20.0,1.0,0.0,1.0,28.0,11.0,0.46,12.0,2.33,2.0,0.18,38.0,11.0,1.0,24.0,3.0,20.28,39.0,30842.25,0.26,144.0,0.03,1713.46,790.83,1.0,8.0,14.0,29.0,0.39,57.0,87.0,19.0,26.0,28.0,4.0,24.0,-1.0
4.0,21.0,2.0,0.0,0.0,40.0,11.0,0.52,20.0,2.0,6.0,0.55,43.0,1.0,0.0,21.0,2.0,24.3,27.0,17711.76,0.22,125.0,0.04,983.99,655.99,0.09,10.0,20.0,34.0,0.42,60.0,65.0,20.0,18.0,26.0,0.0,21.0,-1.0
2.0,11.0,0.0,1.0,1.0,18.0,6.0,0.46,8.0,2.25,1.0,0.17,19.0,5.0,0.8,12.0,3.0,8.39,32.79,9019.28,0.09,60.0,0.03,501.07,275.1,0.83,5.0,9.0,15.0,0.35,27.0,33.0,7.0,17.0,17.0,14.29,13.0,-1.0
0.0,3.0,0.0,0.0,0.0,6.0,2.0,0.29,2.0,3.0,1.0,0.5,5.0,1.0,0.0,7.0,1.0,18.62,6.5,786.59,0.04,28.0,0.15,43.7,121.01,0.5,2.0,3.0,5.0,0.25,13.0,15.0,10.0,10.0,8.0,0.0,7.0,-1.0
12.0,5.0,11.0,1.0,11.0,8.0,3.0,0.16,4.0,2.0,3.0,1.0,19.0,1.0,0.0,18.0,1.0,46.1,8.61,3416.12,0.13,78.0,0.12,189.78,396.82,0.33,2.0,4.0,18.0,0.07,36.0,42.0,23.0,11.0,43.0,40.0,19.0,-1.0
7.0,11.0,4.0,0.0,7.0,18.0,6.0,0.17,8.0,2.25,5.0,0.83,29.0,4.0,0.6,35.0,0.0,63.05,28.78,52205.44,0.6,297.0,0.03,2900.3,1814.23,0.67,5.0,9.0,25.0,0.12,141.0,156.0,49.0,20.0,50.0,16.67,35.0,-1.0
11.0,5.0,2.0,2.0,7.0,6.0,3.0,0.27,2.0,3.0,2.0,0.67,9.0,3.0,1.0,9.0,1.0,26.93,8.65,2013.44,0.08,47.0,0.12,111.86,232.85,1.0,2.0,3.0,8.0,0.1,21.0,26.0,17.0,14.0,30.0,50.0,11.0,-1.0
32.0,24.0,3.0,1.0,8.0,14.0,19.0,0.23,6.0,2.33,18.0,0.95,58.0,1.0,0.0,80.0,1.0,44.9,40.53,73764.28,0.61,294.0,0.02,4098.02,1819.81,0.05,4.0,7.0,41.0,0.16,123.0,171.0,44.0,29.0,122.0,10.11,81.0,-1.0
9.0,17.0,6.0,4.0,8.0,30.0,9.0,0.27,14.0,2.14,4.0,0.44,39.0,7.0,0.75,29.0,2.0,58.4,14.93,13015.0,0.29,147.0,0.07,723.06,871.82,0.78,8.0,15.0,32.0,0.18,66.0,81.0,42.0,19.0,51.0,29.27,33.0,-1.0
4.0,7.0,1.0,0.0,0.0,12.0,4.0,0.4,6.0,2.0,1.0,0.25,17.0,1.0,0.0,10.0,3.0,11.6,38.5,17191.86,0.15,95.0,0.03,955.1,446.54,0.25,3.0,6.0,15.0,0.27,66.0,29.0,12.0,14.0,15.0,0.0,10.0,-1.0
1.0,13.0,1.0,0.0,1.0,24.0,7.0,0.41,12.0,2.0,3.0,0.43,25.0,1.0,0.0,17.0,3.0,12.97,39.75,20489.85,0.17,111.0,0.03,1138.33,515.47,0.14,6.0,12.0,20.0,0.35,53.0,58.0,10.0,15.0,20.0,5.56,17.0,-1.0
1.0,7.0,1.0,0.0,0.0,12.0,4.0,0.4,6.0,2.0,3.0,0.75,16.0,1.0,0.0,10.0,0.0,11.9,21.72,5615.72,0.09,55.0,0.05,311.98,258.51,0.25,3.0,6.0,14.0,0.33,23.0,32.0,9.0,17.0,12.0,0.0,10.0,-1.0
0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.67,2.0,2.0,1.0,0.5,6.0,1.0,0.0,3.0,2.0,5.0,6.0,180.0,0.01,10.0,0.17,10.0,30.0,0.5,1.0,2.0,6.0,0.5,4.0,6.0,2.0,6.0,4.0,0.0,3.0,-1.0
1.0,16.0,3.0,0.0,0.0,20.0,10.0,0.43,10.0,2.0,9.0,0.9,42.0,1.0,0.0,23.0,3.0,19.57,30.94,18729.81,0.2,119.0,0.03,1040.55,605.41,0.1,5.0,10.0,34.0,0.4,55.0,64.0,16.0,18.0,25.0,0.0,23.0,-1.0
1.0,5.0,1.0,0.0,1.0,8.0,3.0,0.3,4.0,2.0,2.0,0.67,9.0,1.0,0.0,10.0,1.0,12.54,12.75,2038.87,0.05,37.0,0.08,113.27,159.91,0.33,2.0,4.0,8.0,0.23,17.0,20.0,8.0,12.0,13.0,9.09,10.0,-1.0
5.0,5.0,0.0,0.0,0.0,8.0,3.0,0.43,4.0,2.0,1.0,0.33,9.0,1.0,0.0,7.0,1.0,7.53,10.0,752.84,0.03,21.0,0.1,41.82,75.28,0.33,2.0,4.0,8.0,0.23,10.0,11.0,4.0,8.0,13.0,0.0,7.0,-1.0
20.0,17.0,2.0,3.0,12.0,20.0,10.0,0.26,8.0,2.5,3.0,0.3,31.0,3.0,0.22,36.0,5.0,31.44,19.3,11716.29,0.2,107.0,0.05,650.91,606.95,0.3,6.0,10.0,23.0,0.14,47.0,60.0,28.0,23.0,72.0,29.41,39.0,-1.0
5.0,49.0,0.0,0.0,0.0,56.0,25.0,0.48,16.0,3.5,1.0,0.04,65.0,25.0,1.0,52.0,4.0,31.64,38.62,47183.65,0.41,249.0,0.03,2621.31,1221.82,1.0,20.0,28.0,42.0,0.43,101.0,148.0,17.0,13.0,58.0,0.0,52.0,-1.0
10.0,5.0,1.0,2.0,7.0,6.0,3.0,0.23,2.0,3.0,2.0,0.67,8.0,3.0,1.0,11.0,1.0,22.96,13.5,4185.0,0.1,62.0,0.07,232.5,310.0,1.0,2.0,3.0,7.0,0.1,27.0,35.0,16.0,16.0,31.0,45.0,13.0,-1.0
9.0,13.0,3.0,3.0,1.0,24.0,7.0,0.23,12.0,2.0,4.0,0.57,30.0,4.0,0.5,28.0,3.0,51.63,11.64,6990.82,0.2,107.0,0.09,388.38,600.77,0.57,6.0,12.0,25.0,0.17,48.0,59.0,33.0,16.0,42.0,12.5,31.0,-1.0
7.0,11.0,3.0,3.0,5.0,20.0,6.0,0.15,10.0,2.0,5.0,0.83,27.0,1.0,0.0,37.0,1.0,33.65,18.75,11829.4,0.21,117.0,0.05,657.19,630.9,0.17,5.0,10.0,23.0,0.11,50.0,67.0,24.0,18.0,53.0,17.78,40.0,-1.0
9.0,7.0,3.0,3.0,6.0,12.0,4.0,0.31,6.0,2.0,4.0,1.0,14.0,1.0,0.0,10.0,0.0,29.06,6.54,1242.24,0.06,42.0,0.15,69.01,189.99,0.25,3.0,6.0,12.0,0.14,17.0,25.0,13.0,10.0,29.0,47.37,13.0,-1.0
12.0,5.0,1.0,2.0,8.0,8.0,3.0,0.25,4.0,2.0,2.0,0.67,11.0,1.0,0.0,10.0,1.0,15.75,12.35,2402.24,0.06,43.0,0.08,133.46,194.51,0.33,2.0,4.0,10.0,0.09,19.0,24.0,10.0,13.0,33.0,50.0,12.0,-1.0
6.0,5.0,2.0,0.0,11.0,8.0,3.0,0.06,4.0,2.0,1.0,0.33,14.0,1.0,0.0,49.0,3.0,47.82,55.0,144649.1,0.88,457.0,0.02,8036.06,2629.98,0.33,2.0,4.0,13.0,0.04,220.0,237.0,36.0,18.0,67.0,18.33,49.0,-1.0
1.0,5.0,1.0,0.0,0.0,8.0,3.0,0.43,4.0,2.0,2.0,0.67,10.0,3.0,1.0,7.0,2.0,9.57,8.75,732.92,0.03,22.0,0.11,40.72,83.76,1.0,2.0,4.0,9.0,0.33,7.0,15.0,4.0,10.0,9.0,0.0,7.0,-1.0
1.0,5.0,2.0,0.0,0.0,8.0,3.0,0.5,4.0,2.0,2.0,0.67,11.0,1.0,0.0,6.0,1.0,17.3,4.2,305.12,0.02,21.0,0.24,16.95,72.65,0.33,2.0,4.0,10.0,0.38,7.0,14.0,5.0,6.0,8.0,0.0,6.0,-1.0
3.0,5.0,3.0,0.0,8.0,8.0,3.0,0.14,4.0,2.0,1.0,0.33,13.0,1.0,0.0,21.0,0.0,42.17,14.7,9112.98,0.21,111.0,0.07,506.28,619.93,0.33,2.0,4.0,12.0,0.09,49.0,62.0,30.0,18.0,33.0,27.59,21.0,-1.0
1.0,7.0,4.0,0.0,0.0,12.0,4.0,0.19,6.0,2.0,2.0,0.5,24.0,1.0,0.0,21.0,3.0,34.66,14.24,7026.27,0.16,97.0,0.07,390.35,493.48,0.25,3.0,6.0,22.0,0.17,46.0,51.0,21.0,13.0,23.0,0.0,21.0,-1.0
1.0,7.0,1.0,1.0,0.0,12.0,4.0,0.22,6.0,2.0,2.0,0.5,15.0,3.0,0.67,17.0,2.0,18.31,14.77,3996.21,0.09,59.0,0.07,222.01,270.51,0.75,3.0,6.0,13.0,0.2,25.0,34.0,11.0,13.0,20.0,5.56,18.0,-1.0
10.0,3.0,5.0,1.0,12.0,4.0,2.0,0.18,2.0,2.0,2.0,1.0,10.0,1.0,0.0,10.0,3.0,50.38,9.45,4498.98,0.16,98.0,0.11,249.94,476.08,0.5,1.0,2.0,10.0,0.06,42.0,56.0,20.0,9.0,34.0,56.52,11.0,-1.0
1.0,5.0,0.0,0.0,0.0,8.0,3.0,0.43,4.0,2.0,1.0,0.33,10.0,1.0,0.0,7.0,2.0,14.73,8.94,1176.94,0.04,31.0,0.11,65.39,131.69,0.33,2.0,4.0,9.0,0.33,13.0,18.0,8.0,11.0,9.0,0.0,7.0,-1.0
