n_0,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_20,n_21,n_22,n_23,n_24,n_25,n_26,n_27,n_28,n_29,n_30,n_31,n_32,n_33,n_34,n_35,n_36,l
1.0,3.0,2.0,0.0,1.0,0.0,2.0,0.29,0.0,0.0,2.0,1.0,7.0,1.0,0.0,7.0,1.0,15.92,6.29,629.06,0.03,24.0,0.16,34.95,100.08,0.5,0.0,0.0,7.0,0.2,8.0,16.0,7.0,11.0,10.0,12.5,7.0,-1.0
3.0,37.0,7.0,4.0,0.0,0.0,19.0,0.38,0.0,0.0,12.0,0.63,88.0,11.0,0.56,46.0,2.0,37.9,41.66,65784.09,0.53,277.0,0.02,3654.67,1579.02,0.58,0.0,0.0,71.0,0.35,123.0,154.0,31.0,21.0,54.0,8.0,50.0,-1.0
11.0,1.0,4.0,0.0,6.0,0.0,1.0,0.14,0.0,0.0,1.0,1.0,5.0,1.0,0.0,7.0,0.0,24.37,5.0,609.18,0.04,32.0,0.2,33.84,121.84,1.0,0.0,0.0,6.0,0.04,10.0,22.0,7.0,7.0,26.0,46.15,7.0,-1.0
4.0,5.0,1.0,2.0,9.0,0.0,3.0,0.27,0.0,0.0,2.0,0.67,11.0,1.0,0.0,9.0,1.0,21.43,4.38,410.22,0.03,24.0,0.23,22.79,93.77,0.33,0.0,0.0,10.0,0.12,10.0,14.0,8.0,7.0,26.0,55.0,11.0,-1.0
32.0,37.0,12.0,6.0,21.0,58.0,19.0,0.21,22.0,2.64,10.0,0.53,79.0,13.0,0.67,84.0,0.0,50.64,50.0,126600.0,0.84,422.0,0.02,7033.33,2532.0,0.68,18.0,29.0,62.0,0.13,156.0,266.0,39.0,25.0,145.0,24.32,90.0,-1.0
7.0,7.0,6.0,3.0,6.0,12.0,4.0,0.18,6.0,2.0,4.0,1.0,21.0,1.0,0.0,19.0,1.0,31.77,11.63,4293.21,0.12,72.0,0.09,238.51,369.31,0.25,3.0,6.0,19.0,0.11,31.0,41.0,20.0,15.0,37.0,32.14,22.0,-1.0
31.0,7.0,4.0,8.0,23.0,10.0,4.0,0.14,4.0,2.5,3.0,0.75,16.0,3.0,0.67,21.0,2.0,30.02,21.27,13585.43,0.21,120.0,0.05,754.75,638.63,0.75,3.0,5.0,14.0,0.05,52.0,68.0,22.0,18.0,84.0,59.62,29.0,-1.0
1.0,5.0,2.0,0.0,0.0,0.0,3.0,0.38,0.0,0.0,2.0,0.67,11.0,1.0,0.0,8.0,0.0,18.13,7.5,1020.0,0.05,34.0,0.13,56.67,136.0,0.33,0.0,0.0,10.0,0.27,9.0,25.0,6.0,10.0,11.0,0.0,8.0,-1.0
1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.29,0.0,0.0,1.0,0.5,6.0,1.0,0.0,7.0,2.0,8.9,7.0,435.89,0.02,18.0,0.14,24.22,62.27,0.5,0.0,0.0,6.0,0.22,8.0,10.0,4.0,7.0,9.0,0.0,7.0,-1.0
2.0,3.0,1.0,0.0,0.0,4.0,2.0,0.4,2.0,2.0,2.0,1.0,5.0,1.0,0.0,5.0,0.0,9.88,5.25,272.43,0.02,15.0,0.19,15.14,51.89,0.5,1.0,2.0,5.0,0.22,6.0,9.0,4.0,7.0,9.0,0.0,5.0,-1.0
1.0,9.0,3.0,0.0,0.0,0.0,5.0,0.28,0.0,0.0,5.0,1.0,24.0,1.0,0.0,18.0,0.0,31.67,17.05,9208.55,0.18,109.0,0.06,511.59,540.01,0.2,0.0,0.0,21.0,0.24,54.0,55.0,19.0,12.0,21.0,0.0,18.0,-1.0
4.0,9.0,4.0,0.0,0.0,16.0,5.0,0.5,8.0,2.0,4.0,0.8,21.0,1.0,0.0,10.0,0.0,22.9,11.69,3127.8,0.09,63.0,0.09,173.77,267.62,0.2,4.0,8.0,18.0,0.25,17.0,46.0,8.0,11.0,20.0,0.0,10.0,-1.0
4.0,3.0,1.0,0.0,0.0,4.0,2.0,0.25,2.0,2.0,2.0,1.0,6.0,1.0,0.0,8.0,1.0,16.23,4.57,339.34,0.02,19.0,0.22,18.85,74.23,0.5,1.0,2.0,6.0,0.14,8.0,11.0,7.0,8.0,14.0,0.0,8.0,-1.0
8.0,1.0,4.0,0.0,4.0,0.0,1.0,0.17,0.0,0.0,1.0,1.0,5.0,1.0,0.0,6.0,0.0,22.5,2.0,90.0,0.02,15.0,0.5,5.0,45.0,1.0,0.0,0.0,6.0,0.05,4.0,11.0,4.0,4.0,20.0,40.0,6.0,-1.0
1.0,3.0,0.0,0.0,0.0,4.0,2.0,0.4,2.0,2.0,1.0,0.5,6.0,1.0,0.0,5.0,0.0,15.23,5.0,380.74,0.03,20.0,0.2,21.15,76.15,0.5,1.0,2.0,6.0,0.25,10.0,10.0,7.0,7.0,8.0,0.0,5.0,-1.0
1.0,5.0,2.0,0.0,0.0,0.0,3.0,0.5,0.0,0.0,3.0,1.0,8.0,3.0,1.0,6.0,0.0,19.38,5.06,496.63,0.03,24.0,0.2,27.59,98.1,1.0,0.0,0.0,7.0,0.3,9.0,15.0,8.0,9.0,10.0,0.0,6.0,-1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,11.65,4.0,186.42,0.02,13.0,0.25,10.36,46.6,1.0,0.0,0.0,3.0,0.25,4.0,9.0,4.0,8.0,4.0,0.0,2.0,-1.0
2.0,3.0,0.0,0.0,0.0,4.0,2.0,0.29,2.0,2.0,1.0,0.5,6.0,1.0,0.0,7.0,0.0,12.33,7.2,639.44,0.03,24.0,0.14,35.52,88.81,0.5,1.0,2.0,6.0,0.18,9.0,15.0,5.0,8.0,11.0,0.0,7.0,-1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.07,0.0,0.0,1.0,1.0,2.0,1.0,0.0,15.0,2.0,9.39,38.67,14045.29,0.12,105.0,0.03,780.29,363.24,1.0,0.0,0.0,3.0,0.06,29.0,76.0,3.0,8.0,17.0,0.0,15.0,-1.0
2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.33,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,14.34,3.5,175.66,0.02,14.0,0.29,9.76,50.19,1.0,0.0,0.0,2.0,0.04,5.0,9.0,5.0,7.0,23.0,0.0,3.0,-1.0
3.0,5.0,2.0,0.0,0.0,6.0,3.0,0.38,2.0,3.0,3.0,1.0,9.0,1.0,0.0,8.0,1.0,13.24,19.29,4925.8,0.09,55.0,0.05,273.66,255.41,0.33,2.0,3.0,8.0,0.23,15.0,40.0,7.0,18.0,13.0,0.0,8.0,-1.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.13,0.0,0.0,1.0,1.0,1.0,1.0,0.0,8.0,3.0,20.31,24.0,11696.19,0.16,128.0,0.04,649.79,487.34,1.0,0.0,0.0,2.0,0.07,64.0,64.0,8.0,6.0,15.0,11.11,8.0,-1.0
1.0,19.0,7.0,1.0,0.0,0.0,10.0,0.48,0.0,0.0,5.0,0.5,39.0,7.0,0.67,20.0,2.0,31.72,17.63,9853.99,0.19,109.0,0.06,547.44,559.09,0.7,0.0,0.0,31.0,0.43,47.0,62.0,20.0,15.0,23.0,4.76,21.0,-1.0
22.0,11.0,9.0,0.0,16.0,20.0,6.0,0.16,10.0,2.0,4.0,0.67,28.0,1.0,0.0,38.0,1.0,56.19,18.28,18778.17,0.34,182.0,0.05,1043.23,1027.18,0.17,5.0,10.0,24.0,0.08,65.0,117.0,32.0,18.0,78.0,29.63,38.0,-1.0
15.0,5.0,4.0,0.0,3.0,6.0,3.0,0.23,2.0,3.0,3.0,1.0,16.0,1.0,0.0,13.0,0.0,35.25,13.42,6349.96,0.16,93.0,0.07,352.78,473.13,0.33,2.0,3.0,15.0,0.09,34.0,59.0,19.0,15.0,33.0,18.75,13.0,-1.0
3.0,3.0,2.0,0.0,0.0,4.0,2.0,0.25,2.0,2.0,2.0,1.0,6.0,1.0,0.0,8.0,1.0,20.15,6.0,725.57,0.04,29.0,0.17,40.31,120.93,0.5,1.0,2.0,6.0,0.15,12.0,17.0,9.0,9.0,13.0,0.0,8.0,-1.0
1.0,16.0,0.0,5.0,0.0,0.0,12.0,0.26,0.0,0.0,1.0,0.08,34.0,6.0,0.45,41.0,5.0,26.07,32.25,27117.88,0.28,158.0,0.03,1506.55,840.86,0.5,0.0,0.0,24.0,0.25,43.0,115.0,16.0,24.0,48.0,10.87,46.0,-1.0
5.0,3.0,2.0,0.0,0.0,4.0,2.0,0.25,2.0,2.0,2.0,1.0,8.0,1.0,0.0,8.0,3.0,16.19,9.44,1444.3,0.05,36.0,0.11,80.24,152.93,0.5,1.0,2.0,8.0,0.12,17.0,19.0,9.0,10.0,17.0,0.0,8.0,-1.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,1.0,1.0,2.0,1.0,0.0,10.0,2.0,14.99,5.33,426.42,0.03,21.0,0.19,23.69,79.95,1.0,0.0,0.0,3.0,0.08,8.0,13.0,6.0,8.0,12.0,0.0,10.0,-1.0
2.0,1.0,0.0,0.0,2.0,0.0,1.0,0.02,0.0,0.0,1.0,1.0,1.0,1.0,0.0,54.0,0.0,215.91,13.45,39084.89,0.97,486.0,0.07,2171.38,2904.96,1.0,0.0,0.0,2.0,0.02,185.0,301.0,55.0,8.0,60.0,3.57,54.0,-1.0
3.0,5.0,1.0,0.0,0.0,0.0,3.0,0.3,0.0,0.0,1.0,0.33,10.0,1.0,0.0,10.0,0.0,17.36,24.54,10456.24,0.14,86.0,0.04,580.9,426.06,0.33,0.0,0.0,9.0,0.19,31.0,55.0,12.0,19.0,16.0,0.0,10.0,-1.0
13.0,8.0,2.0,2.0,4.0,0.0,6.0,0.15,0.0,0.0,2.0,0.33,17.0,1.0,0.0,38.0,1.0,27.09,32.81,29158.95,0.3,160.0,0.03,1619.94,888.73,0.17,0.0,0.0,13.0,0.1,53.0,107.0,21.0,26.0,59.0,13.64,40.0,-1.0
4.0,3.0,0.0,1.0,1.0,4.0,2.0,0.33,2.0,2.0,1.0,0.5,5.0,1.0,0.0,5.0,0.0,8.3,6.67,369.01,0.02,16.0,0.15,20.5,55.35,0.5,1.0,2.0,5.0,0.15,5.0,11.0,3.0,8.0,13.0,28.57,6.0,-1.0
4.0,3.0,1.0,2.0,0.0,4.0,2.0,0.15,2.0,2.0,1.0,0.5,6.0,1.0,0.0,11.0,1.0,28.24,7.14,1440.99,0.07,44.0,0.14,80.05,201.74,0.5,1.0,2.0,6.0,0.11,20.0,24.0,14.0,10.0,19.0,15.38,13.0,-1.0
0.0,3.0,1.0,0.0,0.0,6.0,2.0,1.0,2.0,3.0,1.0,0.5,6.0,1.0,0.0,2.0,0.0,9.49,3.5,116.27,0.01,10.0,0.29,6.46,33.22,0.5,2.0,3.0,6.0,0.5,3.0,7.0,3.0,7.0,4.0,0.0,2.0,-1.0
1.0,17.0,4.0,0.0,1.0,0.0,9.0,0.5,0.0,0.0,4.0,0.44,36.0,9.0,1.0,18.0,1.0,17.48,32.31,18244.42,0.19,111.0,0.03,1013.58,564.71,1.0,0.0,0.0,29.0,0.43,40.0,71.0,13.0,21.0,21.0,5.26,18.0,-1.0
1.0,17.0,0.0,0.0,0.0,0.0,9.0,0.47,0.0,0.0,1.0,0.11,29.0,9.0,1.0,19.0,3.0,19.68,25.33,12630.47,0.17,98.0,0.04,701.69,498.57,1.0,0.0,0.0,22.0,0.43,40.0,58.0,15.0,19.0,21.0,0.0,19.0,-1.0
3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.33,0.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,8.15,3.5,99.85,0.01,9.0,0.29,5.55,28.53,1.0,0.0,0.0,3.0,0.13,2.0,7.0,2.0,7.0,8.0,0.0,3.0,-1.0
1.0,7.0,1.0,0.0,0.0,0.0,4.0,0.5,0.0,0.0,3.0,0.75,16.0,1.0,0.0,8.0,0.0,14.27,14.3,2917.2,0.07,51.0,0.07,162.07,204.0,0.25,0.0,0.0,14.0,0.27,13.0,38.0,5.0,11.0,15.0,0.0,8.0,-1.0
1.0,5.0,1.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,2.0,0.67,9.0,3.0,1.0,7.0,1.0,12.97,4.8,298.89,0.02,18.0,0.21,16.61,62.27,1.0,0.0,0.0,8.0,0.33,8.0,10.0,5.0,6.0,9.0,0.0,7.0,-1.0
39.0,69.0,1.0,25.0,44.0,118.0,35.0,0.29,50.0,2.36,2.0,0.06,123.0,3.0,0.06,95.0,0.0,32.04,79.2,200997.63,0.85,452.0,0.01,11166.53,2537.85,0.09,34.0,59.0,90.0,0.17,165.0,287.0,25.0,24.0,205.0,42.07,120.0,-1.0
3.0,7.0,2.0,0.0,8.0,0.0,4.0,0.24,0.0,0.0,2.0,0.5,15.0,3.0,0.67,17.0,7.0,17.85,11.82,2492.55,0.07,46.0,0.08,138.48,210.91,0.75,0.0,0.0,13.0,0.14,20.0,26.0,11.0,13.0,29.0,32.0,17.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,7.75,2.0,31.02,0.01,6.0,0.5,1.72,15.51,1.0,0.0,0.0,2.0,0.25,2.0,4.0,2.0,4.0,4.0,0.0,2.0,-1.0
2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.33,0.0,0.0,1.0,1.0,2.0,1.0,0.0,3.0,0.0,10.8,2.5,67.5,0.01,9.0,0.4,3.75,27.0,1.0,0.0,0.0,3.0,0.13,3.0,6.0,3.0,5.0,8.0,25.0,3.0,-1.0
9.0,1.0,3.0,0.0,5.0,0.0,1.0,0.1,0.0,0.0,1.0,1.0,4.0,1.0,0.0,10.0,1.0,19.88,11.11,2454.36,0.07,52.0,0.09,136.35,220.89,1.0,0.0,0.0,5.0,0.04,20.0,32.0,9.0,10.0,26.0,33.33,10.0,-1.0
2.0,7.0,0.0,0.0,0.0,0.0,4.0,0.8,0.0,0.0,1.0,0.25,13.0,4.0,1.0,5.0,2.0,7.17,12.0,1032.47,0.03,24.0,0.08,57.36,86.04,1.0,0.0,0.0,11.0,0.44,8.0,16.0,3.0,9.0,9.0,0.0,5.0,-1.0
20.0,15.0,4.0,5.0,14.0,22.0,8.0,0.32,8.0,2.75,5.0,0.63,24.0,6.0,0.71,20.0,1.0,19.8,28.5,16082.33,0.19,115.0,0.04,893.46,564.29,0.75,7.0,11.0,18.0,0.13,38.0,77.0,12.0,18.0,60.0,48.72,25.0,-1.0
8.0,52.0,13.0,0.0,11.0,0.0,28.0,0.45,0.0,0.0,17.0,0.61,108.0,22.0,0.78,62.0,2.0,46.13,44.69,92128.28,0.69,328.0,0.02,5118.24,2061.61,0.79,0.0,0.0,82.0,0.34,143.0,185.0,48.0,30.0,82.0,15.07,62.0,-1.0
6.0,7.0,1.0,2.0,0.0,10.0,4.0,0.27,4.0,2.5,2.0,0.5,11.0,1.0,0.0,13.0,0.0,15.91,13.65,2963.84,0.07,48.0,0.07,164.66,217.13,0.25,3.0,5.0,9.0,0.17,21.0,27.0,10.0,13.0,23.0,13.33,15.0,-1.0
5.0,1.0,0.0,0.0,15.0,0.0,1.0,0.2,0.0,0.0,1.0,1.0,1.0,1.0,0.0,5.0,2.0,5.8,2.0,23.22,0.0,5.0,0.5,1.29,11.61,1.0,0.0,0.0,2.0,0.04,1.0,4.0,1.0,4.0,26.0,75.0,5.0,-1.0
5.0,33.0,2.0,7.0,6.0,58.0,17.0,0.27,26.0,2.23,7.0,0.41,69.0,9.0,0.5,55.0,1.0,34.37,67.83,158152.05,0.78,409.0,0.01,8786.22,2331.48,0.53,16.0,29.0,54.0,0.23,185.0,224.0,30.0,22.0,75.0,19.12,62.0,-1.0
12.0,5.0,1.0,2.0,7.0,6.0,3.0,0.3,2.0,3.0,2.0,0.67,8.0,3.0,1.0,8.0,1.0,16.55,10.11,1692.31,0.06,37.0,0.1,94.02,167.37,1.0,2.0,3.0,7.0,0.1,13.0,24.0,9.0,14.0,30.0,52.94,10.0,-1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.33,0.0,0.0,1.0,1.0,3.0,1.0,0.0,3.0,0.0,11.63,2.0,46.53,0.01,9.0,0.5,2.58,23.26,1.0,0.0,0.0,4.0,0.2,4.0,5.0,3.0,3.0,5.0,0.0,3.0,-1.0
38.0,39.0,4.0,2.0,67.0,76.0,20.0,0.14,38.0,2.0,6.0,0.3,94.0,5.0,0.21,140.0,3.0,58.73,44.94,118581.28,0.88,432.0,0.02,6587.85,2638.88,0.25,19.0,38.0,76.0,0.08,192.0,240.0,47.0,22.0,251.0,33.01,142.0,-1.0
11.0,23.0,1.0,5.0,8.0,44.0,12.0,0.31,22.0,2.0,2.0,0.17,48.0,1.0,0.0,34.0,1.0,27.19,44.24,53214.67,0.4,210.0,0.02,2956.37,1202.86,0.08,11.0,22.0,38.0,0.2,79.0,131.0,25.0,28.0,60.0,27.66,39.0,-1.0
1.0,3.0,0.0,4.0,0.0,4.0,2.0,0.18,2.0,2.0,1.0,0.5,6.0,1.0,0.0,7.0,5.0,25.36,8.18,1697.34,0.07,48.0,0.12,94.3,207.45,0.5,1.0,2.0,6.0,0.11,20.0,28.0,11.0,9.0,18.0,36.36,11.0,-1.0
24.0,9.0,3.0,6.0,16.0,16.0,5.0,0.14,8.0,2.0,4.0,0.8,24.0,1.0,0.0,30.0,1.0,30.18,28.0,23660.0,0.28,169.0,0.04,1314.44,845.0,0.2,4.0,8.0,21.0,0.06,72.0,97.0,18.0,14.0,77.0,42.31,36.0,-1.0
2.0,17.0,4.0,2.0,0.0,0.0,9.0,0.45,0.0,0.0,6.0,0.67,37.0,9.0,1.0,18.0,0.0,24.69,20.15,10026.48,0.17,110.0,0.05,557.03,497.59,1.0,0.0,0.0,30.0,0.32,31.0,79.0,10.0,13.0,28.0,10.0,20.0,-1.0
11.0,1.0,1.0,0.0,4.0,0.0,1.0,0.06,0.0,0.0,1.0,1.0,2.0,1.0,0.0,17.0,0.0,21.63,16.0,5537.66,0.12,83.0,0.06,307.65,346.1,1.0,0.0,0.0,3.0,0.03,40.0,43.0,10.0,8.0,34.0,19.05,17.0,-1.0
2.0,5.0,1.0,1.0,1.0,6.0,3.0,0.17,2.0,3.0,2.0,0.67,8.0,3.0,1.0,17.0,1.0,15.99,12.44,2476.9,0.07,44.0,0.08,137.61,199.04,1.0,2.0,3.0,7.0,0.13,16.0,28.0,9.0,14.0,23.0,10.53,18.0,-1.0
10.0,1.0,1.0,0.0,21.0,0.0,1.0,0.13,0.0,0.0,1.0,1.0,8.0,1.0,0.0,8.0,1.0,48.13,6.3,1910.42,0.1,68.0,0.16,106.13,303.24,1.0,0.0,0.0,9.0,0.02,27.0,41.0,15.0,7.0,41.0,72.41,8.0,-1.0
1.0,7.0,1.0,0.0,0.0,0.0,4.0,0.44,0.0,0.0,3.0,0.75,16.0,1.0,0.0,9.0,0.0,8.42,24.0,4849.12,0.07,46.0,0.04,269.4,202.05,0.25,0.0,0.0,14.0,0.33,15.0,31.0,5.0,16.0,12.0,0.0,9.0,-1.0
4.0,7.0,2.0,0.0,1.0,0.0,4.0,0.4,0.0,0.0,2.0,0.5,13.0,3.0,0.67,10.0,0.0,20.28,16.29,5381.83,0.11,68.0,0.06,298.99,330.34,0.75,0.0,0.0,11.0,0.21,23.0,45.0,12.0,17.0,19.0,9.09,10.0,-1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,1.0,1.0,2.0,1.0,0.0,4.0,0.0,15.74,5.71,513.85,0.03,22.0,0.18,28.55,89.92,1.0,0.0,0.0,3.0,0.17,8.0,14.0,7.0,10.0,6.0,0.0,4.0,-1.0
16.0,13.0,3.0,0.0,10.0,24.0,7.0,0.18,12.0,2.0,4.0,0.57,29.0,1.0,0.0,40.0,0.0,29.27,34.0,33832.75,0.33,194.0,0.03,1879.6,995.08,0.14,6.0,12.0,24.0,0.1,72.0,122.0,18.0,17.0,68.0,20.0,40.0,-1.0
2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,1.0,1.0,2.0,1.0,0.0,4.0,1.0,8.54,4.67,186.03,0.01,12.0,0.21,10.33,39.86,1.0,0.0,0.0,3.0,0.13,4.0,8.0,3.0,7.0,8.0,0.0,4.0,-1.0
5.0,1.0,2.0,0.0,1.0,0.0,1.0,0.14,0.0,0.0,1.0,1.0,3.0,1.0,0.0,7.0,1.0,23.5,5.5,710.97,0.04,31.0,0.18,39.5,129.27,1.0,0.0,0.0,4.0,0.07,11.0,20.0,9.0,9.0,15.0,12.5,7.0,-1.0
38.0,29.0,1.0,11.0,25.0,46.0,15.0,0.3,18.0,2.56,2.0,0.13,50.0,12.0,0.79,39.0,1.0,14.74,67.31,66759.69,0.33,189.0,0.01,3708.87,991.86,0.8,14.0,23.0,37.0,0.13,70.0,119.0,13.0,25.0,114.0,48.0,50.0,-1.0
2.0,3.0,2.0,5.0,9.0,4.0,2.0,0.17,2.0,2.0,1.0,0.5,7.0,1.0,0.0,7.0,1.0,12.8,14.86,2825.31,0.06,44.0,0.07,156.96,190.16,0.5,1.0,2.0,7.0,0.08,16.0,28.0,7.0,13.0,25.0,66.67,12.0,-1.0
15.0,5.0,3.0,3.0,21.0,8.0,3.0,0.17,4.0,2.0,2.0,0.67,13.0,1.0,0.0,15.0,3.0,31.26,14.91,6951.19,0.16,95.0,0.07,386.18,466.15,0.33,2.0,4.0,12.0,0.05,39.0,56.0,17.0,13.0,55.0,61.54,18.0,-1.0
7.0,1.0,4.0,2.0,0.0,0.0,1.0,0.13,0.0,0.0,1.0,1.0,5.0,1.0,0.0,6.0,1.0,24.18,4.29,444.05,0.03,28.0,0.23,24.67,103.61,1.0,0.0,0.0,6.0,0.06,10.0,18.0,7.0,6.0,17.0,25.0,8.0,-1.0
20.0,9.0,3.0,3.0,8.0,16.0,5.0,0.19,8.0,2.0,3.0,0.6,23.0,1.0,0.0,24.0,0.0,27.87,32.5,29442.05,0.3,168.0,0.03,1635.67,905.91,0.2,4.0,8.0,20.0,0.09,65.0,103.0,21.0,21.0,57.0,31.43,27.0,-1.0
8.0,15.0,3.0,2.0,2.0,26.0,8.0,0.4,10.0,2.6,4.0,0.5,26.0,5.0,0.57,18.0,1.0,18.74,26.0,12669.33,0.16,95.0,0.04,703.85,487.28,0.63,8.0,13.0,20.0,0.2,39.0,56.0,15.0,20.0,41.0,18.18,20.0,-1.0
2.0,21.0,3.0,0.0,0.0,0.0,11.0,0.55,0.0,0.0,3.0,0.27,42.0,3.0,0.2,20.0,0.0,21.13,30.33,19439.18,0.21,138.0,0.03,1079.95,640.85,0.27,0.0,0.0,33.0,0.46,56.0,82.0,12.0,13.0,24.0,0.0,20.0,-1.0
5.0,1.0,1.0,0.0,1.0,0.0,1.0,0.14,0.0,0.0,1.0,1.0,2.0,1.0,0.0,7.0,1.0,18.52,6.75,843.89,0.04,32.0,0.15,46.88,125.02,1.0,0.0,0.0,3.0,0.07,9.0,23.0,6.0,9.0,15.0,12.5,7.0,-1.0
27.0,7.0,6.0,3.0,26.0,12.0,4.0,0.07,6.0,2.0,4.0,1.0,49.0,1.0,0.0,53.0,0.0,63.53,40.0,101649.86,0.85,448.0,0.02,5647.21,2541.25,0.25,3.0,6.0,47.0,0.04,160.0,288.0,34.0,17.0,111.0,35.37,56.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,0.0,20.25,7.2,1049.88,0.05,46.0,0.14,58.33,145.82,1.0,0.0,0.0,2.0,0.08,18.0,28.0,5.0,4.0,12.0,0.0,10.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,10.75,4.0,172.08,0.01,12.0,0.25,9.56,43.02,1.0,0.0,0.0,2.0,0.25,4.0,8.0,4.0,8.0,4.0,0.0,2.0,-1.0
1.0,9.0,2.0,0.0,0.0,0.0,5.0,0.42,0.0,0.0,4.0,0.8,21.0,1.0,0.0,12.0,0.0,17.51,14.17,3513.33,0.08,62.0,0.07,195.19,248.0,0.2,0.0,0.0,18.0,0.33,17.0,45.0,6.0,10.0,15.0,0.0,12.0,-1.0
6.0,5.0,4.0,0.0,13.0,6.0,3.0,0.25,2.0,3.0,1.0,0.33,11.0,1.0,0.0,12.0,1.0,19.34,11.67,2632.25,0.08,48.0,0.09,146.24,225.62,0.33,2.0,3.0,10.0,0.09,20.0,28.0,12.0,14.0,33.0,52.0,12.0,-1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,1.0,1.0,2.0,1.0,0.0,5.0,1.0,8.22,9.0,666.08,0.02,20.0,0.11,37.0,74.01,1.0,0.0,0.0,3.0,0.14,8.0,12.0,4.0,9.0,7.0,0.0,5.0,-1.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.13,0.0,0.0,1.0,1.0,2.0,1.0,0.0,8.0,4.0,12.0,6.67,533.33,0.03,20.0,0.15,29.63,80.0,1.0,0.0,0.0,3.0,0.1,8.0,12.0,6.0,10.0,10.0,0.0,8.0,-1.0
2.0,33.0,6.0,2.0,0.0,0.0,17.0,0.47,0.0,0.0,7.0,0.41,68.0,14.0,0.81,34.0,1.0,23.0,44.18,44903.55,0.34,184.0,0.02,2494.64,1016.34,0.82,0.0,0.0,53.0,0.44,81.0,103.0,22.0,24.0,39.0,5.56,36.0,-1.0
17.0,5.0,4.0,2.0,28.0,8.0,3.0,0.05,4.0,2.0,2.0,0.67,13.0,1.0,0.0,62.0,0.0,76.19,36.75,102930.76,0.93,451.0,0.03,5718.38,2800.46,0.33,2.0,4.0,12.0,0.03,163.0,288.0,51.0,23.0,111.0,32.61,64.0,-1.0
1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.11,0.0,0.0,1.0,1.0,1.0,1.0,0.0,9.0,3.0,13.9,10.0,1389.74,0.05,34.0,0.1,77.21,138.97,1.0,0.0,0.0,2.0,0.08,14.0,20.0,7.0,10.0,12.0,10.0,9.0,-1.0
42.0,22.0,3.0,7.0,14.0,20.0,15.0,0.18,8.0,2.5,8.0,0.53,46.0,7.0,0.43,78.0,1.0,25.02,66.18,109551.27,0.55,307.0,0.02,6086.18,1655.44,0.47,6.0,10.0,33.0,0.1,90.0,217.0,17.0,25.0,143.0,21.21,85.0,-1.0
9.0,3.0,3.0,0.0,1.0,4.0,2.0,0.12,2.0,2.0,2.0,1.0,8.0,1.0,0.0,17.0,0.0,52.81,9.13,4402.26,0.16,94.0,0.11,244.57,482.15,0.5,1.0,2.0,8.0,0.03,35.0,59.0,23.0,12.0,67.0,5.56,17.0,-1.0
1.0,9.0,0.0,0.0,0.0,0.0,5.0,0.56,0.0,0.0,1.0,0.2,14.0,5.0,1.0,9.0,3.0,9.08,18.0,2942.97,0.05,40.0,0.06,163.5,163.5,1.0,0.0,0.0,11.0,0.42,15.0,25.0,5.0,12.0,12.0,0.0,9.0,-1.0
1.0,3.0,0.0,4.0,0.0,4.0,2.0,0.18,2.0,2.0,1.0,0.5,6.0,1.0,0.0,7.0,5.0,23.19,9.09,1916.65,0.07,48.0,0.11,106.48,210.83,0.5,1.0,2.0,6.0,0.11,20.0,28.0,11.0,10.0,18.0,36.36,11.0,-1.0
