n_0,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_20,n_21,n_22,n_23,n_24,n_25,n_26,n_27,n_28,n_29,n_30,n_31,n_32,n_33,n_34,n_35,n_36,l
5.0,7.0,0.0,0.0,0.0,10.0,4.0,0.31,4.0,2.5,1.0,0.25,12.0,4.0,1.0,13.0,2.0,17.83,10.4,1928.85,0.06,41.0,0.1,107.16,185.47,1.0,3.0,5.0,10.0,0.21,16.0,25.0,10.0,13.0,19.0,0.0,13.0,-1.0
1.0,11.0,2.0,0.0,0.0,20.0,6.0,0.35,10.0,2.0,3.0,0.5,22.0,1.0,0.0,17.0,0.0,14.61,21.67,6860.09,0.11,71.0,0.05,381.12,316.62,0.17,5.0,10.0,18.0,0.32,30.0,41.0,9.0,13.0,19.0,0.0,17.0,-1.0
3.0,3.0,1.0,0.0,0.0,4.0,2.0,0.17,2.0,2.0,1.0,0.5,7.0,1.0,0.0,12.0,2.0,38.44,12.6,6102.12,0.16,91.0,0.08,339.01,484.3,0.5,1.0,2.0,7.0,0.13,42.0,49.0,25.0,15.0,16.0,0.0,12.0,-1.0
1.0,3.0,0.0,0.0,0.0,4.0,2.0,0.12,2.0,2.0,1.0,0.5,6.0,1.0,0.0,17.0,4.0,19.85,16.82,5614.18,0.11,76.0,0.06,311.9,333.82,0.5,1.0,2.0,6.0,0.11,37.0,39.0,11.0,10.0,19.0,0.0,17.0,-1.0
1.0,7.0,0.0,0.0,0.0,12.0,4.0,0.29,6.0,2.0,1.0,0.25,14.0,3.0,0.67,14.0,1.0,15.86,13.3,2805.08,0.07,46.0,0.08,155.84,210.91,0.75,3.0,6.0,12.0,0.25,19.0,27.0,10.0,14.0,16.0,0.0,14.0,-1.0
6.0,35.0,8.0,0.0,1.0,66.0,18.0,0.29,32.0,2.06,11.0,0.61,79.0,12.0,0.65,62.0,2.0,50.27,39.28,77553.76,0.66,319.0,0.03,4308.54,1974.55,0.67,17.0,33.0,63.0,0.16,142.0,177.0,47.0,26.0,113.0,1.59,62.0,-1.0
2.0,15.0,1.0,0.0,0.0,24.0,8.0,0.33,10.0,2.4,2.0,0.25,27.0,7.0,0.86,24.0,3.0,10.04,45.0,20327.14,0.15,95.0,0.02,1129.29,451.71,0.88,7.0,12.0,21.0,0.3,45.0,50.0,9.0,18.0,27.0,0.0,24.0,-1.0
1.0,9.0,1.0,0.0,0.0,16.0,5.0,0.45,8.0,2.0,3.0,0.6,18.0,1.0,0.0,11.0,0.0,16.12,14.3,3299.03,0.08,51.0,0.07,183.28,230.7,0.2,4.0,8.0,15.0,0.38,22.0,29.0,10.0,13.0,13.0,0.0,11.0,-1.0
7.0,5.0,3.0,0.0,8.0,8.0,3.0,0.19,4.0,2.0,2.0,0.67,12.0,1.0,0.0,16.0,1.0,20.48,14.0,4014.18,0.1,61.0,0.07,223.01,286.73,0.33,2.0,4.0,11.0,0.09,28.0,33.0,13.0,13.0,32.0,33.33,16.0,-1.0
1.0,3.0,1.0,0.0,0.0,4.0,2.0,0.4,2.0,2.0,2.0,1.0,7.0,1.0,0.0,5.0,3.0,10.99,6.4,449.97,0.02,19.0,0.16,25.0,70.31,0.5,1.0,2.0,7.0,0.29,8.0,11.0,5.0,8.0,7.0,0.0,5.0,-1.0
10.0,13.0,2.0,2.0,5.0,22.0,7.0,0.39,10.0,2.2,3.0,0.43,22.0,1.0,0.0,16.0,3.0,40.19,16.19,10535.84,0.22,124.0,0.06,585.32,650.74,0.14,6.0,11.0,17.0,0.21,40.0,84.0,21.0,17.0,34.0,30.43,18.0,-1.0
1.0,41.0,8.0,4.0,1.0,48.0,28.0,0.27,24.0,2.0,13.0,0.46,96.0,14.0,0.48,99.0,0.0,42.16,111.54,524548.83,1.57,687.0,0.01,29141.6,4702.85,0.5,12.0,24.0,70.0,0.26,290.0,397.0,65.0,50.0,106.0,4.81,103.0,-1.0
10.0,3.0,5.0,2.0,0.0,4.0,2.0,0.07,2.0,2.0,2.0,1.0,9.0,1.0,0.0,26.0,0.0,65.33,14.63,13972.73,0.32,175.0,0.07,776.26,955.4,0.5,1.0,2.0,9.0,0.05,78.0,97.0,32.0,12.0,39.0,7.14,28.0,-1.0
2.0,3.0,0.0,0.0,0.0,4.0,2.0,0.13,2.0,2.0,1.0,0.5,5.0,1.0,0.0,16.0,0.0,25.68,12.5,4011.84,0.11,70.0,0.08,222.88,320.95,0.5,1.0,2.0,5.0,0.11,25.0,45.0,12.0,12.0,19.0,0.0,16.0,-1.0
1.0,3.0,0.0,0.0,0.0,4.0,2.0,0.29,2.0,2.0,1.0,0.5,5.0,1.0,0.0,7.0,1.0,14.51,4.2,255.97,0.02,17.0,0.24,14.22,60.94,0.5,1.0,2.0,5.0,0.22,6.0,11.0,5.0,7.0,9.0,0.0,7.0,-1.0
27.0,11.0,13.0,2.0,50.0,20.0,6.0,0.1,10.0,2.0,4.0,0.67,35.0,1.0,0.0,61.0,1.0,164.89,6.87,7793.81,0.38,182.0,0.15,432.99,1133.65,0.17,5.0,10.0,31.0,0.04,80.0,102.0,64.0,11.0,164.0,46.02,63.0,-1.0
5.0,15.0,5.0,0.0,3.0,28.0,8.0,0.21,14.0,2.0,8.0,1.0,42.0,1.0,0.0,39.0,3.0,39.25,24.9,24336.47,0.33,175.0,0.04,1352.03,977.37,0.13,7.0,14.0,36.0,0.17,83.0,92.0,30.0,18.0,48.0,7.14,39.0,-1.0
1.0,5.0,1.0,0.0,0.0,8.0,3.0,0.38,4.0,2.0,2.0,0.67,10.0,3.0,1.0,8.0,0.0,11.85,10.21,1236.07,0.04,28.0,0.1,68.67,121.01,1.0,2.0,4.0,9.0,0.3,11.0,17.0,7.0,13.0,10.0,0.0,8.0,-1.0
1.0,11.0,1.0,0.0,1.0,20.0,6.0,0.43,10.0,2.0,2.0,0.33,21.0,4.0,0.6,14.0,3.0,16.12,22.73,8332.05,0.12,74.0,0.04,462.89,366.61,0.67,5.0,10.0,17.0,0.35,25.0,49.0,11.0,20.0,17.0,6.67,14.0,-1.0
5.0,5.0,2.0,0.0,8.0,6.0,3.0,0.2,2.0,3.0,1.0,0.33,10.0,3.0,1.0,15.0,1.0,26.52,11.5,3507.79,0.1,59.0,0.09,194.88,305.03,1.0,2.0,3.0,9.0,0.1,23.0,36.0,18.0,18.0,29.0,34.78,15.0,-1.0
1.0,7.0,1.0,0.0,0.0,12.0,4.0,0.4,6.0,2.0,3.0,0.75,16.0,1.0,0.0,10.0,0.0,11.9,21.72,5615.72,0.09,55.0,0.05,311.98,258.51,0.25,3.0,6.0,14.0,0.33,23.0,32.0,9.0,17.0,12.0,0.0,10.0,-1.0
16.0,115.0,5.0,0.0,0.0,212.0,58.0,0.29,98.0,2.16,2.0,0.03,262.0,1.0,0.0,199.0,0.0,129.4,55.52,398853.5,2.39,1079.0,0.02,22158.53,7184.21,0.02,57.0,106.0,206.0,0.27,512.0,567.0,83.0,18.0,216.0,0.0,199.0,-1.0
8.0,13.0,2.0,2.0,9.0,22.0,7.0,0.25,10.0,2.2,2.0,0.29,28.0,3.0,0.33,26.0,2.0,22.75,41.68,39528.58,0.32,177.0,0.02,2196.03,948.29,0.43,6.0,11.0,23.0,0.15,72.0,105.0,19.0,22.0,46.0,29.73,28.0,-1.0
0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.4,2.0,2.0,1.0,0.5,5.0,1.0,0.0,5.0,0.0,16.21,4.2,286.08,0.02,19.0,0.24,15.89,68.11,0.5,1.0,2.0,5.0,0.33,6.0,13.0,5.0,7.0,6.0,0.0,5.0,-1.0
8.0,11.0,2.0,2.0,13.0,18.0,6.0,0.24,8.0,2.25,2.0,0.33,22.0,4.0,0.6,23.0,2.0,53.64,18.95,19255.97,0.34,175.0,0.05,1069.78,1016.29,0.67,5.0,9.0,18.0,0.13,80.0,95.0,38.0,18.0,47.0,39.47,25.0,-1.0
6.0,3.0,1.0,0.0,0.0,4.0,2.0,0.17,2.0,2.0,2.0,1.0,6.0,1.0,0.0,12.0,1.0,19.81,9.82,1909.77,0.06,43.0,0.1,106.1,194.51,0.5,1.0,2.0,6.0,0.11,18.0,25.0,11.0,12.0,19.0,0.0,12.0,-1.0
1.0,9.0,0.0,0.0,0.0,14.0,5.0,0.5,6.0,2.33,1.0,0.2,17.0,3.0,0.5,10.0,0.0,8.52,19.25,3158.72,0.05,42.0,0.05,175.48,164.09,0.6,4.0,7.0,14.0,0.42,14.0,28.0,4.0,11.0,12.0,0.0,10.0,-1.0
25.0,27.0,7.0,0.0,9.0,48.0,14.0,0.18,22.0,2.18,10.0,0.71,57.0,6.0,0.38,77.0,1.0,83.64,45.0,169364.46,1.25,555.0,0.02,9409.14,3763.65,0.43,13.0,25.0,45.0,0.13,240.0,315.0,80.0,30.0,112.0,10.47,77.0,-1.0
1.0,5.0,1.0,0.0,0.0,6.0,3.0,0.2,2.0,3.0,1.0,0.33,9.0,3.0,1.0,15.0,0.0,30.72,25.5,19978.47,0.26,154.0,0.04,1109.91,783.47,1.0,2.0,3.0,8.0,0.18,51.0,103.0,17.0,17.0,17.0,0.0,15.0,-1.0
1.0,7.0,3.0,0.0,0.0,10.0,4.0,0.36,4.0,2.5,2.0,0.5,14.0,3.0,0.67,11.0,1.0,24.61,12.71,3973.8,0.1,62.0,0.08,220.77,312.75,0.75,3.0,5.0,12.0,0.31,27.0,35.0,17.0,16.0,13.0,0.0,11.0,-1.0
16.0,11.0,13.0,3.0,6.0,24.0,6.0,0.1,12.0,2.0,5.0,0.83,45.0,1.0,0.0,59.0,0.0,66.95,25.45,43359.38,0.57,268.0,0.04,2408.85,1703.82,0.17,6.0,12.0,41.0,0.06,123.0,145.0,58.0,24.0,107.0,13.24,62.0,-1.0
4.0,3.0,1.0,0.0,2.0,4.0,2.0,0.29,2.0,2.0,2.0,1.0,6.0,1.0,0.0,7.0,0.0,16.5,6.0,593.95,0.03,26.0,0.17,33.0,98.99,0.5,1.0,2.0,6.0,0.14,12.0,14.0,7.0,7.0,14.0,22.22,7.0,-1.0
19.0,21.0,8.0,0.0,5.0,36.0,11.0,0.25,16.0,2.25,8.0,0.73,44.0,3.0,0.2,44.0,1.0,67.22,31.21,65489.41,0.7,324.0,0.03,3638.3,2098.14,0.27,10.0,18.0,35.0,0.16,136.0,188.0,61.0,28.0,69.0,10.2,44.0,-1.0
28.0,13.0,0.0,2.0,7.0,14.0,7.0,0.47,2.0,7.0,1.0,0.14,15.0,7.0,1.0,13.0,0.0,21.22,17.5,6498.36,0.12,79.0,0.06,361.02,371.33,1.0,6.0,7.0,10.0,0.11,35.0,44.0,13.0,13.0,61.0,40.91,15.0,-1.0
13.0,71.0,16.0,4.0,1.0,126.0,36.0,0.41,56.0,2.25,24.0,0.67,150.0,15.0,0.4,84.0,0.0,118.25,29.92,105895.19,1.18,516.0,0.03,5883.07,3538.72,0.42,35.0,65.0,116.0,0.29,242.0,274.0,93.0,23.0,124.0,5.62,88.0,-1.0
6.0,17.0,2.0,3.0,0.0,32.0,9.0,0.33,16.0,2.0,2.0,0.22,36.0,5.0,0.5,24.0,2.0,32.25,23.09,17192.85,0.25,139.0,0.04,955.16,744.7,0.56,8.0,16.0,29.0,0.26,59.0,80.0,23.0,18.0,34.0,11.11,27.0,-1.0
22.0,19.0,9.0,0.0,19.0,32.0,10.0,0.2,14.0,2.29,7.0,0.7,42.0,5.0,0.44,50.0,0.0,69.97,32.88,75642.93,0.77,351.0,0.03,4202.39,2300.66,0.5,9.0,16.0,34.0,0.11,155.0,196.0,66.0,28.0,92.0,27.54,50.0,-1.0
7.0,31.0,5.0,7.0,12.0,56.0,16.0,0.46,26.0,2.15,6.0,0.38,69.0,11.0,0.67,28.0,0.0,34.15,38.26,50005.31,0.44,217.0,0.03,2778.07,1306.85,0.69,15.0,28.0,55.0,0.29,95.0,122.0,36.0,29.0,55.0,40.43,35.0,-1.0
3.0,37.0,7.0,4.0,0.0,72.0,19.0,0.38,36.0,2.0,12.0,0.63,88.0,11.0,0.56,46.0,0.0,48.52,36.22,63649.28,0.59,294.0,0.03,3536.07,1757.32,0.58,18.0,36.0,71.0,0.35,135.0,159.0,41.0,22.0,54.0,8.0,50.0,-1.0
11.0,11.0,1.0,1.0,27.0,20.0,6.0,0.14,10.0,2.0,3.0,0.5,22.0,1.0,0.0,43.0,1.0,47.47,22.17,23323.93,0.35,182.0,0.05,1295.77,1052.21,0.17,5.0,10.0,18.0,0.07,84.0,98.0,36.0,19.0,83.0,39.44,44.0,-1.0
0.0,9.0,0.0,0.0,0.0,16.0,5.0,0.45,8.0,2.0,1.0,0.2,17.0,3.0,0.5,11.0,2.0,16.86,17.14,4949.88,0.1,63.0,0.06,274.99,288.85,0.6,4.0,8.0,14.0,0.42,29.0,34.0,11.0,13.0,12.0,0.0,11.0,-1.0
1.0,7.0,1.0,0.0,0.0,12.0,4.0,0.31,6.0,2.0,2.0,0.5,15.0,3.0,0.67,13.0,4.0,15.39,20.17,6258.43,0.1,61.0,0.05,347.69,310.34,0.75,3.0,6.0,13.0,0.27,22.0,39.0,12.0,22.0,15.0,0.0,13.0,-1.0
4.0,15.0,1.0,1.0,1.0,26.0,8.0,0.38,12.0,2.17,2.0,0.25,32.0,4.0,0.43,20.0,1.0,15.74,26.13,10742.56,0.14,83.0,0.04,596.81,411.2,0.5,7.0,13.0,26.0,0.3,33.0,50.0,12.0,19.0,27.0,9.09,21.0,-1.0
2.0,3.0,2.0,0.0,0.0,4.0,2.0,0.25,2.0,2.0,2.0,1.0,7.0,1.0,0.0,8.0,2.0,11.6,10.0,1160.0,0.04,29.0,0.1,64.44,116.0,0.5,1.0,2.0,7.0,0.18,12.0,17.0,6.0,10.0,11.0,0.0,8.0,-1.0
3.0,9.0,5.0,0.0,0.0,16.0,5.0,0.45,8.0,2.0,4.0,0.8,21.0,3.0,0.5,11.0,0.0,15.17,23.86,8637.06,0.12,77.0,0.04,479.84,361.93,0.6,4.0,8.0,18.0,0.33,35.0,42.0,11.0,15.0,15.0,0.0,11.0,-1.0
0.0,5.0,1.0,0.0,0.0,8.0,3.0,1.0,4.0,2.0,2.0,0.67,10.0,1.0,0.0,3.0,0.0,15.29,8.89,1208.3,0.05,32.0,0.11,67.13,135.93,0.33,2.0,4.0,9.0,0.75,16.0,16.0,9.0,10.0,4.0,0.0,3.0,-1.0
20.0,19.0,8.0,0.0,7.0,36.0,10.0,0.22,18.0,2.0,9.0,0.9,44.0,3.0,0.22,46.0,1.0,79.08,27.5,59806.2,0.72,335.0,0.04,3322.57,2174.77,0.3,9.0,18.0,36.0,0.14,143.0,192.0,65.0,25.0,74.0,13.21,46.0,-1.0
1.0,11.0,0.0,0.0,0.0,16.0,6.0,0.55,6.0,2.67,1.0,0.17,19.0,5.0,0.8,11.0,0.0,8.91,22.4,4472.22,0.07,47.0,0.04,248.46,199.65,0.83,5.0,8.0,15.0,0.46,16.0,31.0,5.0,14.0,13.0,0.0,11.0,-1.0
16.0,110.0,19.0,6.0,3.0,196.0,57.0,0.4,92.0,2.13,43.0,0.75,247.0,42.0,0.73,135.0,0.0,116.17,59.64,413206.28,2.31,951.0,0.02,22955.9,6928.42,0.74,52.0,98.0,192.0,0.35,428.0,523.0,122.0,34.0,161.0,6.25,141.0,-1.0
20.0,13.0,7.0,0.0,16.0,22.0,7.0,0.18,10.0,2.2,6.0,0.86,30.0,3.0,0.33,40.0,1.0,55.34,17.53,16997.52,0.32,167.0,0.06,944.31,969.83,0.43,6.0,11.0,25.0,0.09,74.0,93.0,38.0,18.0,77.0,28.57,40.0,-1.0
7.0,9.0,1.0,3.0,12.0,14.0,5.0,0.17,6.0,2.33,3.0,0.6,17.0,3.0,0.5,27.0,0.0,51.99,14.53,10977.26,0.25,136.0,0.07,609.85,755.42,0.6,4.0,7.0,14.0,0.1,62.0,74.0,32.0,15.0,50.0,35.71,30.0,-1.0
2.0,9.0,2.0,5.0,10.0,16.0,5.0,0.17,8.0,2.0,5.0,1.0,20.0,1.0,0.0,24.0,0.0,65.97,11.51,8745.73,0.25,136.0,0.09,485.87,759.55,0.2,4.0,8.0,17.0,0.12,62.0,74.0,35.0,13.0,42.0,38.46,29.0,-1.0
14.0,13.0,3.0,3.0,19.0,24.0,7.0,0.23,12.0,2.0,4.0,0.57,29.0,5.0,0.67,28.0,0.0,20.59,32.08,21196.67,0.22,125.0,0.03,1177.59,660.68,0.71,6.0,12.0,24.0,0.11,55.0,70.0,18.0,21.0,65.0,44.0,31.0,-1.0
1.0,5.0,2.0,0.0,1.0,6.0,3.0,0.43,2.0,3.0,3.0,1.0,8.0,3.0,1.0,7.0,0.0,19.38,5.06,496.63,0.03,24.0,0.2,27.59,98.1,1.0,2.0,3.0,7.0,0.3,9.0,15.0,8.0,9.0,10.0,12.5,7.0,-1.0
9.0,11.0,5.0,0.0,7.0,16.0,6.0,0.29,8.0,2.0,6.0,1.0,22.0,5.0,0.8,21.0,2.0,41.15,14.0,8065.52,0.19,109.0,0.07,448.08,576.11,0.83,4.0,8.0,18.0,0.16,50.0,59.0,25.0,14.0,38.0,25.0,21.0,-1.0
1.0,3.0,1.0,0.0,0.0,4.0,2.0,0.22,2.0,2.0,2.0,1.0,6.0,1.0,0.0,9.0,0.0,11.82,10.83,1386.67,0.04,32.0,0.09,77.04,128.0,0.5,1.0,2.0,6.0,0.18,13.0,19.0,6.0,10.0,11.0,0.0,9.0,-1.0
3.0,3.0,2.0,0.0,1.0,4.0,2.0,0.22,2.0,2.0,2.0,1.0,7.0,1.0,0.0,9.0,0.0,22.01,7.2,1140.89,0.05,38.0,0.14,63.38,158.46,0.5,1.0,2.0,7.0,0.14,18.0,20.0,10.0,8.0,14.0,10.0,9.0,-1.0
48.0,15.0,7.0,0.0,13.0,28.0,8.0,0.11,14.0,2.0,4.0,0.5,51.0,1.0,0.0,76.0,0.0,111.14,26.51,78099.28,0.98,473.0,0.04,4338.85,2946.23,0.13,7.0,14.0,45.0,0.06,231.0,242.0,61.0,14.0,138.0,14.61,76.0,-1.0
0.0,11.0,1.0,0.0,0.0,8.0,8.0,0.47,4.0,2.0,1.0,0.13,22.0,1.0,0.0,17.0,2.0,16.16,19.2,5956.4,0.1,66.0,0.05,330.91,310.23,0.13,2.0,4.0,16.0,0.44,24.0,42.0,10.0,16.0,18.0,0.0,17.0,-1.0
4.0,5.0,0.0,0.0,6.0,8.0,3.0,0.23,4.0,2.0,1.0,0.33,19.0,1.0,0.0,13.0,0.0,16.59,15.82,4150.16,0.09,58.0,0.06,230.56,262.37,0.33,2.0,4.0,18.0,0.13,29.0,29.0,11.0,12.0,24.0,31.58,13.0,-1.0
1.0,3.0,2.0,0.0,2.0,4.0,2.0,0.29,2.0,2.0,2.0,1.0,8.0,1.0,0.0,7.0,0.0,15.23,5.0,380.74,0.03,20.0,0.2,21.15,76.15,0.5,1.0,2.0,8.0,0.18,10.0,10.0,7.0,7.0,11.0,22.22,7.0,-1.0
1.0,5.0,0.0,0.0,0.0,8.0,3.0,0.43,4.0,2.0,1.0,0.33,10.0,1.0,0.0,7.0,0.0,6.02,18.33,2024.24,0.04,29.0,0.05,112.46,110.41,0.33,2.0,4.0,9.0,0.33,10.0,19.0,3.0,11.0,9.0,0.0,7.0,-1.0
4.0,7.0,2.0,0.0,0.0,12.0,4.0,0.19,6.0,2.0,2.0,0.5,14.0,1.0,0.0,21.0,3.0,25.84,10.71,2966.84,0.09,57.0,0.09,164.82,276.9,0.25,3.0,6.0,12.0,0.15,20.0,37.0,14.0,15.0,26.0,0.0,21.0,-1.0
2.0,3.0,2.0,0.0,0.0,4.0,2.0,0.1,2.0,2.0,2.0,1.0,7.0,1.0,0.0,20.0,1.0,32.81,7.76,1978.37,0.08,53.0,0.13,109.91,254.79,0.5,1.0,2.0,7.0,0.09,24.0,29.0,17.0,11.0,23.0,0.0,20.0,-1.0
0.0,5.0,1.0,0.0,0.0,8.0,3.0,0.6,4.0,2.0,2.0,0.67,11.0,1.0,0.0,5.0,0.0,4.54,15.0,1021.71,0.02,19.0,0.07,56.76,68.11,0.33,2.0,4.0,10.0,0.5,6.0,13.0,2.0,10.0,6.0,0.0,5.0,-1.0
4.0,3.0,0.0,0.0,0.0,4.0,2.0,0.22,2.0,2.0,1.0,0.5,7.0,1.0,0.0,9.0,1.0,17.4,11.5,2301.8,0.07,48.0,0.09,127.88,200.16,0.5,1.0,2.0,7.0,0.14,23.0,25.0,9.0,9.0,14.0,0.0,9.0,-1.0
1.0,5.0,0.0,0.0,0.0,8.0,3.0,0.18,4.0,2.0,1.0,0.33,12.0,1.0,0.0,17.0,1.0,21.5,7.15,1099.18,0.05,35.0,0.14,61.07,153.73,0.33,2.0,4.0,11.0,0.16,13.0,22.0,10.0,11.0,19.0,0.0,17.0,-1.0
21.0,8.0,5.0,0.0,2.0,4.0,6.0,0.21,2.0,2.0,3.0,0.5,24.0,1.0,0.0,29.0,0.0,30.85,12.92,5147.38,0.13,79.0,0.08,285.97,398.51,0.17,1.0,2.0,20.0,0.11,31.0,48.0,18.0,15.0,53.0,6.45,29.0,-1.0
2.0,7.0,1.0,0.0,0.0,12.0,4.0,0.44,6.0,2.0,2.0,0.5,14.0,3.0,0.67,9.0,0.0,10.4,19.0,3755.43,0.07,45.0,0.05,208.64,197.65,0.75,3.0,6.0,12.0,0.33,19.0,26.0,7.0,14.0,12.0,0.0,9.0,-1.0
4.0,3.0,1.0,0.0,0.0,4.0,2.0,0.4,2.0,2.0,2.0,1.0,7.0,1.0,0.0,5.0,0.0,10.92,7.86,674.43,0.03,21.0,0.13,37.47,85.84,0.5,1.0,2.0,7.0,0.2,11.0,10.0,7.0,10.0,10.0,0.0,5.0,-1.0
2.0,3.0,2.0,0.0,0.0,4.0,2.0,0.13,2.0,2.0,2.0,1.0,8.0,1.0,0.0,15.0,0.0,25.27,11.39,3280.22,0.1,62.0,0.09,182.23,287.92,0.5,1.0,2.0,8.0,0.11,29.0,33.0,14.0,11.0,18.0,0.0,15.0,-1.0
3.0,3.0,2.0,0.0,0.0,4.0,2.0,0.17,2.0,2.0,2.0,1.0,8.0,1.0,0.0,12.0,1.0,19.16,6.19,733.44,0.04,29.0,0.16,40.75,118.54,0.5,1.0,2.0,8.0,0.13,11.0,18.0,8.0,9.0,16.0,0.0,12.0,-1.0
0.0,5.0,0.0,0.0,0.0,8.0,3.0,0.5,4.0,2.0,1.0,0.33,9.0,1.0,0.0,6.0,2.0,18.88,9.0,1529.25,0.06,40.0,0.11,84.96,169.92,0.33,2.0,4.0,8.0,0.43,20.0,20.0,10.0,9.0,7.0,0.0,6.0,-1.0
1.0,5.0,4.0,0.0,0.0,8.0,3.0,0.25,4.0,2.0,2.0,0.67,13.0,1.0,0.0,12.0,2.0,14.42,12.38,2207.86,0.06,42.0,0.08,122.66,178.41,0.33,2.0,4.0,12.0,0.21,18.0,24.0,8.0,11.0,14.0,0.0,12.0,-1.0
4.0,5.0,1.0,0.0,0.0,8.0,3.0,0.43,4.0,2.0,2.0,0.67,10.0,1.0,0.0,7.0,0.0,13.13,11.0,1588.72,0.05,34.0,0.09,88.26,144.43,0.33,2.0,4.0,9.0,0.25,16.0,18.0,8.0,11.0,12.0,0.0,7.0,-1.0
11.0,9.0,12.0,0.0,4.0,20.0,5.0,0.1,10.0,2.0,5.0,1.0,32.0,1.0,0.0,48.0,0.0,59.96,20.2,24477.25,0.4,197.0,0.05,1359.85,1211.5,0.2,5.0,10.0,29.0,0.08,90.0,107.0,49.0,22.0,64.0,7.69,48.0,-1.0
22.0,13.0,12.0,1.0,5.0,22.0,7.0,0.2,10.0,2.2,7.0,1.0,37.0,5.0,0.67,34.0,0.0,54.02,15.62,13176.06,0.28,148.0,0.06,732.0,843.67,0.71,6.0,11.0,32.0,0.11,59.0,89.0,34.0,18.0,63.0,15.0,35.0,-1.0
0.0,3.0,1.0,0.0,0.0,4.0,2.0,0.2,2.0,2.0,2.0,1.0,7.0,1.0,0.0,10.0,0.0,18.6,6.5,786.03,0.04,29.0,0.15,43.67,120.93,0.5,1.0,2.0,7.0,0.18,13.0,16.0,9.0,9.0,11.0,0.0,10.0,-1.0
2.0,15.0,6.0,0.0,0.0,28.0,8.0,0.3,14.0,2.0,8.0,1.0,37.0,1.0,0.0,27.0,2.0,31.82,22.41,15978.01,0.24,127.0,0.04,887.67,713.07,0.13,7.0,14.0,31.0,0.18,55.0,72.0,27.0,22.0,45.0,0.0,27.0,-1.0
1.0,7.0,1.0,0.0,0.0,12.0,4.0,0.67,6.0,2.0,2.0,0.5,14.0,4.0,1.0,6.0,0.0,10.28,10.0,1027.99,0.03,27.0,0.1,57.11,102.8,1.0,3.0,6.0,12.0,0.5,8.0,19.0,4.0,10.0,8.0,0.0,6.0,-1.0
2.0,13.0,1.0,0.0,0.0,22.0,7.0,0.64,10.0,2.2,5.0,0.71,25.0,6.0,0.83,11.0,0.0,7.15,29.75,6326.82,0.07,51.0,0.03,351.49,212.67,0.86,6.0,11.0,20.0,0.5,17.0,34.0,4.0,14.0,14.0,0.0,11.0,-1.0
1.0,3.0,0.0,0.0,0.0,4.0,2.0,0.33,2.0,2.0,1.0,0.5,5.0,1.0,0.0,6.0,1.0,10.58,7.2,548.26,0.03,20.0,0.14,30.46,76.15,0.5,1.0,2.0,5.0,0.25,8.0,12.0,5.0,9.0,8.0,0.0,6.0,-1.0
18.0,25.0,8.0,9.0,17.0,36.0,14.0,0.18,16.0,2.25,8.0,0.57,51.0,5.0,0.31,67.0,0.0,56.74,25.15,35879.48,0.48,227.0,0.04,1993.3,1426.79,0.36,10.0,18.0,39.0,0.13,95.0,132.0,51.0,27.0,112.0,27.96,76.0,-1.0
3.0,5.0,1.0,2.0,0.0,4.0,3.0,0.17,2.0,2.0,2.0,0.67,11.0,3.0,1.0,16.0,1.0,29.62,10.74,3416.62,0.11,59.0,0.09,189.81,318.15,1.0,1.0,2.0,10.0,0.04,26.0,33.0,23.0,19.0,80.0,11.11,18.0,-1.0
4.0,5.0,1.0,1.0,3.0,8.0,3.0,0.25,4.0,2.0,1.0,0.33,11.0,1.0,0.0,11.0,0.0,21.4,12.0,3081.09,0.09,56.0,0.08,171.17,256.76,0.33,2.0,4.0,10.0,0.15,24.0,32.0,12.0,12.0,20.0,26.67,12.0,-1.0
2.0,3.0,0.0,0.0,1.0,4.0,2.0,0.4,2.0,2.0,1.0,0.5,6.0,1.0,0.0,5.0,1.0,11.42,6.0,411.19,0.02,18.0,0.17,22.84,68.53,0.5,1.0,2.0,6.0,0.22,9.0,9.0,6.0,8.0,9.0,16.67,5.0,-1.0
0.0,5.0,4.0,1.0,0.0,8.0,3.0,0.25,4.0,2.0,2.0,0.67,14.0,1.0,0.0,11.0,0.0,25.67,11.09,3155.71,0.09,58.0,0.09,175.32,284.6,0.33,2.0,4.0,13.0,0.23,29.0,29.0,17.0,13.0,13.0,8.33,12.0,-1.0
17.0,51.0,6.0,35.0,159.0,56.0,33.0,0.13,24.0,2.33,27.0,0.82,127.0,13.0,0.38,218.0,0.0,109.99,72.75,582205.62,2.67,1054.0,0.01,32344.76,8002.45,0.39,16.0,28.0,96.0,0.12,452.0,602.0,146.0,47.0,268.0,47.09,253.0,-1.0
23.0,51.0,0.0,0.0,13.0,84.0,26.0,0.36,34.0,2.47,1.0,0.04,86.0,13.0,0.48,72.0,0.0,67.01,40.21,108344.7,0.9,425.0,0.02,6019.15,2694.44,0.5,25.0,42.0,62.0,0.24,191.0,234.0,57.0,24.0,109.0,15.29,72.0,-1.0
