n_0,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_20,n_21,n_22,n_23,n_24,n_25,n_26,n_27,n_28,n_29,n_30,n_31,n_32,n_33,n_34,n_35,n_36,l
4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.13,0.0,0.0,1.0,1.0,1.0,1.0,0.0,8.0,1.0,18.58,11.0,2247.77,0.07,57.0,0.09,124.88,204.34,1.0,0.0,0.0,2.0,0.07,22.0,35.0,6.0,6.0,14.0,0.0,8.0,-1.0
15.0,31.0,7.0,0.0,0.0,60.0,16.0,0.48,30.0,2.0,15.0,0.94,76.0,1.0,0.0,33.0,0.0,35.6,30.0,32042.61,0.36,230.0,0.03,1780.14,1068.09,0.06,15.0,30.0,62.0,0.3,65.0,165.0,13.0,12.0,54.0,0.0,33.0,-1.0
5.0,3.0,2.0,0.0,0.0,4.0,2.0,0.25,2.0,2.0,2.0,1.0,8.0,1.0,0.0,8.0,3.0,16.19,9.44,1444.3,0.05,36.0,0.11,80.24,152.93,0.5,1.0,2.0,8.0,0.12,17.0,19.0,9.0,10.0,17.0,0.0,8.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,3.0,16.71,33.75,19031.2,0.19,163.0,0.03,1057.29,563.89,1.0,0.0,0.0,2.0,0.07,81.0,82.0,6.0,5.0,15.0,0.0,10.0,-1.0
1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.4,0.0,0.0,1.0,0.5,5.0,1.0,0.0,5.0,1.0,6.77,9.0,548.5,0.02,17.0,0.11,30.47,60.94,0.5,0.0,0.0,5.0,0.25,6.0,11.0,3.0,9.0,8.0,0.0,5.0,-1.0
0.0,3.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,2.0,1.0,0.5,6.0,1.0,0.0,2.0,2.0,5.0,6.0,180.0,0.01,10.0,0.17,10.0,30.0,0.5,1.0,2.0,6.0,0.5,4.0,6.0,2.0,6.0,4.0,0.0,2.0,-1.0
1.0,9.0,3.0,0.0,0.0,0.0,5.0,0.33,0.0,0.0,4.0,0.8,21.0,1.0,0.0,15.0,0.0,30.32,11.33,3894.84,0.11,67.0,0.09,216.38,343.66,0.2,0.0,0.0,18.0,0.29,34.0,33.0,21.0,14.0,17.0,0.0,15.0,-1.0
2.0,13.0,3.0,0.0,1.0,0.0,7.0,0.58,0.0,0.0,7.0,1.0,29.0,4.0,0.5,12.0,2.0,14.49,27.82,11216.64,0.13,83.0,0.04,623.15,403.21,0.57,0.0,0.0,24.0,0.44,34.0,49.0,11.0,18.0,16.0,7.69,12.0,-1.0
4.0,3.0,1.0,1.0,0.0,4.0,2.0,0.17,2.0,2.0,1.0,0.5,6.0,1.0,0.0,11.0,1.0,21.93,8.25,1492.78,0.06,40.0,0.12,82.93,180.94,0.5,1.0,2.0,6.0,0.11,18.0,22.0,12.0,11.0,18.0,8.33,12.0,-1.0
2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,17.22,4.08,287.09,0.02,19.0,0.24,15.95,70.31,1.0,0.0,0.0,3.0,0.11,7.0,12.0,6.0,7.0,9.0,0.0,5.0,-1.0
6.0,21.0,0.0,0.0,9.0,38.0,11.0,0.42,18.0,2.11,1.0,0.09,40.0,4.0,0.3,26.0,4.0,27.51,19.44,10402.78,0.18,107.0,0.05,577.93,535.0,0.36,10.0,19.0,31.0,0.24,50.0,57.0,18.0,14.0,46.0,25.71,26.0,-1.0
2.0,1.0,1.0,0.0,1.0,0.0,1.0,0.25,0.0,0.0,1.0,1.0,2.0,1.0,0.0,4.0,0.0,6.74,3.75,94.75,0.01,9.0,0.27,5.26,25.27,1.0,0.0,0.0,3.0,0.11,3.0,6.0,2.0,5.0,9.0,20.0,4.0,-1.0
2.0,13.0,1.0,0.0,0.0,0.0,7.0,0.64,0.0,0.0,5.0,0.71,25.0,6.0,0.83,11.0,1.0,7.1,27.62,5419.98,0.07,48.0,0.04,301.11,196.2,0.86,0.0,0.0,20.0,0.5,17.0,31.0,4.0,13.0,14.0,0.0,11.0,-1.0
2.0,5.0,0.0,0.0,0.0,8.0,3.0,0.6,4.0,2.0,1.0,0.33,10.0,1.0,0.0,5.0,0.0,9.6,9.17,806.67,0.03,22.0,0.11,44.81,88.0,0.33,2.0,4.0,9.0,0.33,11.0,11.0,6.0,10.0,9.0,0.0,5.0,-1.0
15.0,15.0,2.0,2.0,12.0,22.0,8.0,0.32,8.0,2.75,3.0,0.38,24.0,5.0,0.57,23.0,0.0,18.33,33.85,21000.2,0.21,123.0,0.03,1166.68,620.46,0.63,7.0,11.0,18.0,0.15,44.0,79.0,13.0,20.0,54.0,37.84,25.0,-1.0
16.0,13.0,3.0,0.0,10.0,24.0,7.0,0.18,12.0,2.0,4.0,0.57,29.0,1.0,0.0,40.0,0.0,29.27,34.0,33832.75,0.33,194.0,0.03,1879.6,995.08,0.14,6.0,12.0,24.0,0.1,72.0,122.0,18.0,17.0,68.0,20.0,40.0,-1.0
7.0,6.0,6.0,1.0,0.0,0.0,5.0,0.16,0.0,0.0,5.0,1.0,15.0,1.0,0.0,31.0,1.0,38.39,13.65,7152.72,0.17,103.0,0.07,397.37,524.01,0.2,0.0,0.0,12.0,0.12,39.0,64.0,20.0,14.0,41.0,3.13,32.0,-1.0
15.0,11.0,4.0,0.0,0.0,20.0,6.0,0.33,10.0,2.0,5.0,0.83,28.0,1.0,0.0,18.0,0.0,26.43,17.45,8053.59,0.15,102.0,0.06,447.42,461.4,0.17,5.0,10.0,24.0,0.15,32.0,70.0,11.0,12.0,39.0,0.0,18.0,-1.0
5.0,7.0,4.0,0.0,0.0,0.0,4.0,0.29,0.0,0.0,4.0,1.0,23.0,1.0,0.0,14.0,0.0,36.67,15.67,9000.18,0.19,112.0,0.06,500.01,574.48,0.25,0.0,0.0,21.0,0.19,47.0,65.0,21.0,14.0,21.0,0.0,14.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.33,0.0,0.0,1.0,1.0,1.0,1.0,0.0,3.0,0.0,17.27,2.5,107.96,0.01,13.0,0.4,6.0,43.19,1.0,0.0,0.0,2.0,0.2,5.0,8.0,5.0,5.0,5.0,0.0,3.0,-1.0
14.0,25.0,6.0,11.0,16.0,36.0,14.0,0.19,16.0,2.25,7.0,0.5,48.0,5.0,0.31,62.0,0.0,42.12,28.24,33576.57,0.4,203.0,0.04,1865.36,1189.17,0.36,10.0,18.0,36.0,0.13,80.0,123.0,34.0,24.0,105.0,30.34,73.0,-1.0
1.0,3.0,1.0,0.0,0.0,0.0,2.0,0.5,0.0,0.0,1.0,0.5,6.0,1.0,0.0,4.0,0.0,16.65,4.0,266.43,0.02,18.0,0.25,14.8,66.61,0.5,0.0,0.0,6.0,0.18,5.0,13.0,5.0,8.0,11.0,0.0,4.0,-1.0
1.0,84.0,0.0,1.0,0.0,0.0,47.0,0.75,0.0,0.0,1.0,0.02,153.0,5.0,0.09,62.0,1.0,49.53,53.67,142651.41,0.89,450.0,0.02,7925.08,2658.1,0.11,0.0,0.0,108.0,0.72,161.0,289.0,36.0,24.0,65.0,1.59,63.0,-1.0
1.0,5.0,2.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,2.0,0.67,11.0,1.0,0.0,7.0,0.0,19.33,8.57,1420.02,0.06,39.0,0.12,78.89,165.67,0.33,0.0,0.0,10.0,0.21,10.0,29.0,7.0,12.0,14.0,0.0,7.0,-1.0
1.0,3.0,2.0,0.0,0.0,0.0,2.0,0.4,0.0,0.0,2.0,1.0,8.0,1.0,0.0,5.0,2.0,11.58,6.75,527.43,0.03,20.0,0.15,29.3,78.14,0.5,0.0,0.0,8.0,0.29,9.0,11.0,6.0,9.0,7.0,0.0,5.0,-1.0
1.0,7.0,3.0,0.0,0.0,0.0,4.0,0.44,0.0,0.0,3.0,0.75,16.0,1.0,0.0,9.0,0.0,27.11,10.2,2820.14,0.09,62.0,0.1,156.67,276.48,0.25,0.0,0.0,14.0,0.25,17.0,45.0,10.0,12.0,16.0,0.0,9.0,-1.0
4.0,1.0,3.0,0.0,6.0,0.0,1.0,0.14,0.0,0.0,1.0,1.0,5.0,1.0,0.0,7.0,0.0,24.22,5.0,605.57,0.04,31.0,0.2,33.64,121.11,1.0,0.0,0.0,6.0,0.05,15.0,16.0,9.0,6.0,19.0,46.15,7.0,-1.0
4.0,1.0,3.0,0.0,9.0,0.0,1.0,0.2,0.0,0.0,1.0,1.0,4.0,1.0,0.0,5.0,0.0,18.91,5.5,572.0,0.03,26.0,0.18,31.78,104.0,1.0,0.0,0.0,5.0,0.05,11.0,15.0,8.0,8.0,20.0,64.29,5.0,-1.0
2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,2.0,16.92,3.5,207.22,0.02,16.0,0.29,11.51,59.21,1.0,0.0,0.0,3.0,0.2,6.0,10.0,6.0,7.0,5.0,0.0,2.0,-1.0
16.0,33.0,4.0,16.0,11.0,0.0,21.0,0.21,0.0,0.0,12.0,0.57,72.0,1.0,0.0,84.0,2.0,22.65,104.25,246186.04,0.79,430.0,0.01,13677.0,2361.5,0.05,0.0,0.0,53.0,0.16,139.0,291.0,18.0,27.0,129.0,24.32,100.0,-1.0
3.0,7.0,2.0,1.0,2.0,12.0,4.0,0.31,6.0,2.0,2.0,0.5,16.0,1.0,0.0,12.0,0.0,16.48,18.75,5795.02,0.1,65.0,0.05,321.95,309.07,0.25,3.0,6.0,14.0,0.2,30.0,35.0,12.0,15.0,20.0,20.0,13.0,-1.0
0.0,5.0,3.0,1.0,0.0,6.0,3.0,0.14,2.0,3.0,2.0,0.67,10.0,3.0,1.0,21.0,2.0,22.1,30.64,20753.19,0.23,131.0,0.03,1152.95,677.26,1.0,2.0,3.0,9.0,0.12,39.0,92.0,14.0,22.0,25.0,4.55,22.0,-1.0
9.0,7.0,1.0,0.0,0.0,10.0,4.0,0.21,4.0,2.5,2.0,0.5,13.0,1.0,0.0,19.0,1.0,11.75,19.5,4466.71,0.08,53.0,0.05,248.15,229.06,0.25,3.0,5.0,11.0,0.13,13.0,40.0,5.0,15.0,30.0,0.0,19.0,-1.0
1.0,15.0,1.0,5.0,5.0,0.0,9.0,0.31,0.0,0.0,4.0,0.44,35.0,4.0,0.38,24.0,0.0,31.55,35.27,39260.76,0.37,190.0,0.03,2181.15,1113.02,0.44,0.0,0.0,28.0,0.25,81.0,109.0,31.0,27.0,36.0,29.41,29.0,-1.0
1.0,3.0,2.0,0.0,0.0,4.0,2.0,0.25,2.0,2.0,2.0,1.0,6.0,1.0,0.0,8.0,1.0,20.45,10.23,2140.43,0.07,44.0,0.1,118.91,209.22,0.5,1.0,2.0,6.0,0.18,19.0,25.0,13.0,14.0,11.0,0.0,8.0,-1.0
4.0,1.0,1.0,0.0,1.0,0.0,1.0,0.14,0.0,0.0,1.0,1.0,2.0,1.0,0.0,7.0,1.0,18.28,7.5,1027.99,0.05,36.0,0.13,57.11,137.06,1.0,0.0,0.0,3.0,0.07,15.0,21.0,7.0,7.0,14.0,12.5,7.0,-1.0
1.0,5.0,2.0,0.0,0.0,0.0,3.0,0.6,0.0,0.0,3.0,1.0,9.0,1.0,0.0,5.0,0.0,17.03,4.0,272.46,0.02,19.0,0.25,15.14,68.11,0.33,0.0,0.0,8.0,0.38,8.0,11.0,6.0,6.0,8.0,0.0,5.0,-1.0
75.0,1.0,3.0,4.0,36.0,0.0,1.0,0.14,0.0,0.0,1.0,1.0,4.0,1.0,0.0,3.0,2.0,33.3,2.0,133.22,0.02,18.0,0.5,7.4,66.61,1.0,0.0,0.0,5.0,0.0,9.0,9.0,9.0,4.0,624.0,93.02,7.0,-1.0
3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.06,0.0,0.0,1.0,1.0,2.0,1.0,0.0,16.0,0.0,17.75,22.79,9216.43,0.13,97.0,0.04,512.02,404.48,1.0,0.0,0.0,3.0,0.05,29.0,68.0,7.0,11.0,21.0,0.0,16.0,-1.0
4.0,1.0,2.0,0.0,6.0,0.0,1.0,0.17,0.0,0.0,1.0,1.0,5.0,1.0,0.0,6.0,0.0,24.59,4.05,405.89,0.03,27.0,0.25,22.55,99.91,1.0,0.0,0.0,6.0,0.06,13.0,14.0,8.0,5.0,18.0,50.0,6.0,-1.0
0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.5,2.0,2.0,1.0,0.5,5.0,1.0,0.0,4.0,3.0,10.75,4.0,172.08,0.01,12.0,0.25,9.56,43.02,0.5,1.0,2.0,5.0,0.33,4.0,8.0,4.0,8.0,6.0,0.0,4.0,-1.0
1.0,5.0,2.0,0.0,0.0,0.0,3.0,0.27,0.0,0.0,3.0,1.0,12.0,1.0,0.0,11.0,0.0,17.11,11.67,2329.28,0.07,47.0,0.09,129.4,199.65,0.33,0.0,0.0,11.0,0.21,21.0,26.0,9.0,10.0,14.0,0.0,11.0,-1.0
7.0,3.0,2.0,0.0,1.0,4.0,2.0,0.15,2.0,2.0,1.0,0.5,8.0,1.0,0.0,13.0,0.0,22.09,9.55,2012.48,0.07,48.0,0.1,111.8,210.83,0.5,1.0,2.0,8.0,0.09,21.0,27.0,11.0,10.0,23.0,7.14,13.0,-1.0
1.0,3.0,0.0,0.0,0.0,0.0,2.0,0.67,0.0,0.0,1.0,0.5,5.0,1.0,0.0,3.0,0.0,14.4,7.5,810.0,0.04,27.0,0.13,45.0,108.0,0.5,0.0,0.0,5.0,0.33,9.0,18.0,6.0,10.0,6.0,0.0,3.0,-1.0
22.0,17.0,2.0,4.0,6.0,22.0,10.0,0.26,10.0,2.2,2.0,0.2,32.0,1.0,0.0,35.0,0.0,23.31,30.11,21129.06,0.23,131.0,0.03,1173.84,701.84,0.1,6.0,11.0,24.0,0.14,52.0,79.0,19.0,22.0,69.0,22.22,39.0,-1.0
2.0,5.0,1.0,0.0,0.0,8.0,3.0,0.25,4.0,2.0,1.0,0.33,13.0,1.0,0.0,12.0,0.0,16.55,20.22,6769.26,0.11,74.0,0.05,376.07,334.74,0.33,2.0,4.0,12.0,0.19,26.0,48.0,9.0,14.0,16.0,0.0,12.0,-1.0
3.0,3.0,1.0,0.0,0.0,4.0,2.0,0.29,2.0,2.0,1.0,0.5,6.0,1.0,0.0,7.0,3.0,16.65,9.33,1450.57,0.05,42.0,0.11,80.59,155.42,0.5,1.0,2.0,6.0,0.17,16.0,26.0,6.0,7.0,12.0,0.0,7.0,-1.0
13.0,8.0,2.0,2.0,4.0,0.0,6.0,0.15,0.0,0.0,2.0,0.33,17.0,1.0,0.0,38.0,1.0,27.09,32.81,29158.95,0.3,160.0,0.03,1619.94,888.73,0.17,0.0,0.0,13.0,0.1,53.0,107.0,21.0,26.0,59.0,13.64,40.0,-1.0
3.0,3.0,0.0,0.0,0.0,4.0,2.0,0.29,2.0,2.0,1.0,0.5,6.0,1.0,0.0,7.0,0.0,12.33,7.2,639.44,0.03,24.0,0.14,35.52,88.81,0.5,1.0,2.0,6.0,0.17,9.0,15.0,5.0,8.0,12.0,0.0,7.0,-1.0
6.0,7.0,1.0,2.0,0.0,10.0,4.0,0.27,4.0,2.5,2.0,0.5,11.0,1.0,0.0,13.0,0.0,15.91,13.65,2963.84,0.07,48.0,0.07,164.66,217.13,0.25,3.0,5.0,9.0,0.17,21.0,27.0,10.0,13.0,23.0,13.33,15.0,-1.0
1.0,3.0,2.0,0.0,0.0,4.0,2.0,0.17,2.0,2.0,2.0,1.0,7.0,1.0,0.0,12.0,1.0,36.8,7.33,1979.11,0.09,55.0,0.14,109.95,269.88,0.5,1.0,2.0,7.0,0.13,22.0,33.0,18.0,12.0,15.0,0.0,12.0,-1.0
0.0,3.0,1.0,0.0,0.0,0.0,2.0,0.4,0.0,0.0,2.0,1.0,6.0,1.0,0.0,5.0,3.0,15.5,4.67,337.59,0.02,19.0,0.21,18.75,72.34,0.5,0.0,0.0,6.0,0.33,7.0,12.0,6.0,8.0,6.0,0.0,5.0,-1.0
3.0,1.0,0.0,0.0,0.0,0.0,1.0,0.25,0.0,0.0,1.0,1.0,1.0,1.0,0.0,4.0,0.0,8.54,4.67,186.03,0.01,12.0,0.21,10.33,39.86,1.0,0.0,0.0,2.0,0.1,4.0,8.0,3.0,7.0,10.0,0.0,4.0,-1.0
27.0,9.0,3.0,5.0,17.0,14.0,5.0,0.24,6.0,2.33,3.0,0.6,20.0,3.0,0.5,16.0,1.0,18.04,21.88,8633.09,0.13,83.0,0.05,479.62,394.66,0.6,4.0,7.0,17.0,0.08,35.0,48.0,12.0,15.0,66.0,57.89,21.0,-1.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.13,0.0,0.0,1.0,1.0,2.0,1.0,0.0,8.0,1.0,12.15,16.71,3395.18,0.07,47.0,0.06,188.62,203.13,1.0,0.0,0.0,3.0,0.09,18.0,29.0,7.0,13.0,11.0,0.0,8.0,-1.0
5.0,1.0,1.0,0.0,3.0,0.0,1.0,0.06,0.0,0.0,1.0,1.0,3.0,1.0,0.0,18.0,1.0,28.84,13.33,5127.24,0.13,101.0,0.08,284.85,384.54,1.0,0.0,0.0,4.0,0.04,20.0,81.0,6.0,8.0,28.0,14.29,18.0,-1.0
4.0,3.0,2.0,0.0,2.0,4.0,2.0,0.18,2.0,2.0,2.0,1.0,8.0,1.0,0.0,11.0,0.0,15.45,11.0,1869.09,0.06,40.0,0.09,103.84,169.92,0.5,1.0,2.0,8.0,0.11,16.0,24.0,8.0,11.0,19.0,15.38,11.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,1.0,0.0,2.0,0.0,2.0,1.0,0.0,0.0,-1.0
3.0,1.0,1.0,0.0,46.0,0.0,1.0,0.25,0.0,0.0,1.0,1.0,2.0,1.0,0.0,4.0,2.0,10.63,3.75,149.49,0.01,12.0,0.27,8.3,39.86,1.0,0.0,0.0,3.0,0.02,5.0,7.0,4.0,6.0,55.0,92.0,4.0,-1.0
13.0,1.0,1.0,1.0,9.0,0.0,1.0,0.09,0.0,0.0,1.0,1.0,2.0,1.0,0.0,10.0,2.0,30.05,9.31,2603.2,0.09,61.0,0.11,144.62,279.68,1.0,0.0,0.0,3.0,0.03,22.0,39.0,13.0,11.0,34.0,50.0,11.0,-1.0
1.0,5.0,2.0,0.0,1.0,0.0,3.0,0.25,0.0,0.0,3.0,1.0,10.0,3.0,1.0,12.0,2.0,18.7,10.4,2022.94,0.06,43.0,0.1,112.39,194.51,1.0,0.0,0.0,9.0,0.2,16.0,27.0,10.0,13.0,15.0,7.69,12.0,-1.0
9.0,59.0,13.0,0.0,5.0,0.0,34.0,0.4,0.0,0.0,22.0,0.65,133.0,15.0,0.42,84.0,2.0,45.25,61.67,172104.21,0.93,444.0,0.02,9561.34,2790.72,0.44,0.0,0.0,101.0,0.34,187.0,257.0,47.0,31.0,99.0,5.62,84.0,-1.0
0.0,6.0,1.0,0.0,0.0,0.0,5.0,0.26,0.0,0.0,5.0,1.0,12.0,1.0,0.0,19.0,4.0,25.77,10.18,2670.15,0.09,54.0,0.1,148.34,262.33,0.2,0.0,0.0,9.0,0.25,19.0,35.0,14.0,15.0,20.0,0.0,19.0,-1.0
3.0,5.0,2.0,0.0,0.0,8.0,3.0,0.17,4.0,2.0,3.0,1.0,13.0,1.0,0.0,18.0,0.0,27.93,20.43,11656.27,0.19,120.0,0.05,647.57,570.59,0.33,2.0,4.0,12.0,0.13,44.0,76.0,14.0,13.0,23.0,0.0,18.0,-1.0
3.0,1.0,1.0,0.0,0.0,0.0,1.0,0.14,0.0,0.0,1.0,1.0,2.0,1.0,0.0,7.0,5.0,22.72,7.56,1297.09,0.06,42.0,0.13,72.06,171.67,1.0,0.0,0.0,3.0,0.06,17.0,25.0,9.0,8.0,16.0,0.0,7.0,-1.0
2.0,11.0,3.0,1.0,0.0,0.0,6.0,0.25,0.0,0.0,4.0,0.67,19.0,6.0,1.0,23.0,2.0,27.33,14.93,6093.85,0.14,84.0,0.07,338.55,408.07,1.0,0.0,0.0,15.0,0.22,32.0,52.0,15.0,14.0,27.0,4.17,24.0,-1.0
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.14,0.0,0.0,1.0,1.0,2.0,1.0,0.0,7.0,2.0,9.38,17.33,2818.28,0.05,47.0,0.06,156.57,162.59,1.0,0.0,0.0,3.0,0.11,13.0,34.0,3.0,8.0,9.0,0.0,7.0,-1.0
2.0,17.0,4.0,2.0,0.0,0.0,9.0,0.45,0.0,0.0,6.0,0.67,37.0,9.0,1.0,18.0,0.0,24.69,20.15,10026.48,0.17,110.0,0.05,557.03,497.59,1.0,0.0,0.0,30.0,0.32,31.0,79.0,10.0,13.0,28.0,10.0,20.0,-1.0
6.0,7.0,4.0,1.0,12.0,12.0,4.0,0.13,6.0,2.0,4.0,1.0,17.0,1.0,0.0,31.0,1.0,30.72,15.0,6911.1,0.15,93.0,0.07,383.95,460.74,0.25,3.0,6.0,15.0,0.08,32.0,61.0,16.0,15.0,52.0,29.55,32.0,-1.0
2.0,9.0,2.0,0.0,0.0,0.0,5.0,0.5,0.0,0.0,4.0,0.8,21.0,1.0,0.0,10.0,0.0,17.51,14.17,3513.33,0.08,62.0,0.07,195.19,248.0,0.2,0.0,0.0,18.0,0.28,17.0,45.0,6.0,10.0,18.0,0.0,10.0,-1.0
3.0,3.0,1.0,0.0,0.0,4.0,2.0,0.33,2.0,2.0,2.0,1.0,5.0,1.0,0.0,6.0,0.0,11.62,3.0,104.61,0.01,11.0,0.33,5.81,34.87,0.5,1.0,2.0,5.0,0.18,3.0,8.0,3.0,6.0,11.0,0.0,6.0,-1.0
4.0,3.0,0.0,1.0,0.0,4.0,2.0,0.33,2.0,2.0,1.0,0.5,6.0,1.0,0.0,5.0,1.0,10.88,5.6,341.29,0.02,17.0,0.18,18.96,60.94,0.5,1.0,2.0,6.0,0.17,8.0,9.0,5.0,7.0,12.0,16.67,6.0,-1.0
20.0,15.0,1.0,0.0,14.0,28.0,8.0,0.22,14.0,2.0,5.0,0.63,31.0,1.0,0.0,36.0,0.0,29.49,29.8,26179.43,0.29,164.0,0.03,1454.41,878.64,0.13,7.0,14.0,25.0,0.11,69.0,95.0,22.0,19.0,72.0,28.0,36.0,-1.0
1.0,13.0,5.0,0.0,0.0,0.0,7.0,0.37,0.0,0.0,4.0,0.57,28.0,7.0,1.0,19.0,1.0,26.05,18.0,8439.31,0.16,90.0,0.06,468.85,468.85,1.0,0.0,0.0,23.0,0.33,38.0,52.0,19.0,18.0,21.0,0.0,19.0,-1.0
31.0,24.0,2.0,1.0,8.0,14.0,19.0,0.24,6.0,2.33,18.0,0.95,58.0,1.0,0.0,79.0,0.0,29.08,53.32,82676.06,0.52,267.0,0.02,4593.11,1550.56,0.05,4.0,7.0,41.0,0.16,86.0,181.0,25.0,31.0,122.0,10.23,80.0,-1.0
1.0,15.0,0.0,0.0,0.0,0.0,8.0,0.42,0.0,0.0,1.0,0.13,25.0,6.0,0.71,19.0,1.0,7.53,74.0,41237.44,0.19,120.0,0.01,2290.97,557.26,0.75,0.0,0.0,19.0,0.38,37.0,83.0,5.0,20.0,21.0,0.0,19.0,-1.0
42.0,27.0,11.0,0.0,9.0,0.0,14.0,0.31,0.0,0.0,4.0,0.29,63.0,9.0,0.62,45.0,1.0,67.49,20.98,29713.51,0.47,224.0,0.05,1650.75,1416.11,0.64,0.0,0.0,51.0,0.07,104.0,120.0,57.0,23.0,211.0,16.67,45.0,-1.0
5.0,3.0,1.0,1.0,2.0,4.0,2.0,0.11,2.0,2.0,1.0,0.5,7.0,1.0,0.0,18.0,1.0,27.2,10.0,2720.25,0.09,61.0,0.1,151.13,272.03,0.5,1.0,2.0,7.0,0.07,20.0,41.0,11.0,11.0,28.0,14.29,19.0,-1.0
5.0,5.0,3.0,0.0,0.0,0.0,3.0,0.3,0.0,0.0,3.0,1.0,13.0,1.0,0.0,10.0,0.0,18.13,7.5,1020.0,0.05,34.0,0.13,56.67,136.0,0.33,0.0,0.0,12.0,0.18,15.0,19.0,8.0,8.0,17.0,0.0,10.0,-1.0
3.0,7.0,3.0,0.0,0.0,12.0,4.0,0.5,6.0,2.0,3.0,0.75,16.0,1.0,0.0,8.0,0.0,20.85,10.0,2084.61,0.07,51.0,0.1,115.81,208.46,0.25,3.0,6.0,14.0,0.24,14.0,37.0,7.0,10.0,17.0,0.0,8.0,-1.0
15.0,15.0,12.0,0.0,50.0,28.0,8.0,0.11,14.0,2.0,6.0,0.75,41.0,1.0,0.0,73.0,1.0,134.45,7.83,8234.67,0.35,182.0,0.13,457.48,1052.21,0.13,7.0,14.0,35.0,0.06,80.0,102.0,46.0,9.0,140.0,40.65,73.0,-1.0
0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.1,0.0,0.0,1.0,1.0,1.0,1.0,0.0,10.0,3.0,16.71,33.75,19031.2,0.19,163.0,0.03,1057.29,563.89,1.0,0.0,0.0,2.0,0.07,81.0,82.0,6.0,5.0,14.0,0.0,10.0,-1.0
0.0,5.0,1.0,1.0,1.0,0.0,3.0,0.43,0.0,0.0,2.0,0.67,10.0,1.0,0.0,6.0,0.0,14.06,8.67,1055.91,0.04,32.0,0.12,58.66,121.84,0.33,0.0,0.0,9.0,0.3,13.0,19.0,6.0,8.0,10.0,25.0,7.0,-1.0
11.0,1.0,1.0,0.0,4.0,0.0,1.0,0.06,0.0,0.0,1.0,1.0,2.0,1.0,0.0,17.0,0.0,21.63,16.0,5537.66,0.12,83.0,0.06,307.65,346.1,1.0,0.0,0.0,3.0,0.03,40.0,43.0,10.0,8.0,34.0,19.05,17.0,-1.0
6.0,10.0,3.0,1.0,4.0,10.0,6.0,0.22,4.0,2.5,5.0,0.83,19.0,1.0,0.0,26.0,1.0,21.63,27.75,16653.5,0.2,117.0,0.04,925.19,600.13,0.17,3.0,5.0,15.0,0.15,37.0,80.0,14.0,21.0,39.0,16.12,27.0,-1.0
22.0,3.0,5.0,1.0,19.0,4.0,2.0,0.08,2.0,2.0,2.0,1.0,13.0,1.0,0.0,23.0,0.0,24.41,17.27,7283.26,0.14,96.0,0.06,404.63,421.66,0.5,1.0,2.0,13.0,0.03,38.0,58.0,11.0,10.0,67.0,46.51,24.0,-1.0
2.0,1.0,1.0,0.0,0.0,0.0,1.0,0.5,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,7.75,2.0,31.02,0.01,6.0,0.5,1.72,15.51,1.0,0.0,0.0,3.0,0.17,2.0,4.0,2.0,4.0,6.0,0.0,2.0,-1.0
11.0,9.0,0.0,0.0,1.0,14.0,5.0,0.25,6.0,2.33,1.0,0.2,16.0,4.0,0.75,20.0,1.0,13.81,24.89,8552.95,0.11,74.0,0.04,475.16,343.65,0.8,4.0,7.0,13.0,0.15,28.0,46.0,9.0,16.0,34.0,4.76,20.0,-1.0
14.0,11.0,1.0,2.0,11.0,20.0,6.0,0.24,10.0,2.0,2.0,0.33,22.0,1.0,0.0,23.0,0.0,18.05,41.17,30592.16,0.25,150.0,0.02,1699.56,743.13,0.17,5.0,10.0,18.0,0.12,52.0,98.0,12.0,19.0,52.0,36.11,25.0,-1.0
