n_0,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_20,n_21,n_22,n_23,n_24,n_25,n_26,n_27,n_28,n_29,n_30,n_31,n_32,n_33,n_34,n_35,n_36,l
1.0,3.0,1.0,0.0,0.0,4.0,2.0,0.4,2.0,2.0,1.0,0.5,6.0,1.0,0.0,5.0,1.0,11.86,5.25,326.92,0.02,18.0,0.19,18.16,62.27,0.5,1.0,2.0,6.0,0.29,6.0,12.0,4.0,7.0,7.0,0.0,5.0,-1.0
4.0,9.0,7.0,3.0,4.0,16.0,5.0,0.18,8.0,2.0,5.0,1.0,28.0,3.0,0.5,25.0,1.0,41.51,11.69,5674.38,0.16,90.0,0.09,315.24,485.31,0.6,4.0,8.0,25.0,0.14,38.0,52.0,26.0,16.0,37.0,21.88,28.0,-1.0
2.0,7.0,0.0,0.0,0.0,12.0,4.0,0.44,6.0,2.0,1.0,0.25,13.0,4.0,1.0,9.0,2.0,7.44,13.5,1355.12,0.03,28.0,0.07,75.28,100.38,1.0,3.0,6.0,11.0,0.33,9.0,19.0,3.0,9.0,12.0,0.0,9.0,-1.0
4.0,39.0,1.0,0.0,3.0,76.0,20.0,0.39,38.0,2.0,2.0,0.1,65.0,1.0,0.0,51.0,2.0,71.48,12.37,10946.28,0.29,153.0,0.08,608.13,884.55,0.05,19.0,38.0,47.0,0.34,66.0,87.0,40.0,15.0,59.0,5.56,51.0,-1.0
1.0,5.0,2.0,0.0,1.0,6.0,3.0,0.43,2.0,3.0,3.0,1.0,8.0,3.0,1.0,7.0,0.0,19.38,5.06,496.63,0.03,24.0,0.2,27.59,98.1,1.0,2.0,3.0,7.0,0.3,9.0,15.0,8.0,9.0,10.0,12.5,7.0,-1.0
5.0,29.0,6.0,0.0,0.0,56.0,15.0,0.41,28.0,2.0,15.0,1.0,66.0,14.0,0.93,37.0,4.0,93.04,18.79,32840.16,0.58,272.0,0.05,1824.45,1747.94,0.93,14.0,28.0,53.0,0.23,124.0,148.0,66.0,20.0,65.0,0.0,37.0,-1.0
4.0,5.0,1.0,0.0,0.0,8.0,3.0,0.43,4.0,2.0,1.0,0.33,12.0,1.0,0.0,7.0,2.0,13.18,14.0,2582.68,0.06,42.0,0.07,143.48,184.48,0.33,2.0,4.0,11.0,0.25,21.0,21.0,9.0,12.0,12.0,0.0,7.0,-1.0
1.0,3.0,1.0,0.0,0.0,4.0,2.0,0.25,2.0,2.0,1.0,0.5,7.0,1.0,0.0,8.0,1.0,13.4,5.25,369.2,0.02,18.0,0.19,20.51,70.32,0.5,1.0,2.0,7.0,0.2,7.0,11.0,6.0,9.0,10.0,0.0,8.0,-1.0
15.0,5.0,4.0,1.0,25.0,8.0,3.0,0.2,4.0,2.0,3.0,1.0,11.0,1.0,0.0,14.0,1.0,49.71,9.92,4895.11,0.16,94.0,0.1,271.95,493.31,0.33,2.0,4.0,10.0,0.05,43.0,51.0,26.0,12.0,56.0,65.0,15.0,-1.0
0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.25,2.0,2.0,1.0,0.5,7.0,1.0,0.0,8.0,3.0,16.35,11.5,2162.0,0.06,47.0,0.09,120.11,188.0,0.5,1.0,2.0,7.0,0.22,23.0,24.0,8.0,8.0,9.0,0.0,8.0,-1.0
0.0,5.0,2.0,0.0,0.0,8.0,3.0,0.25,4.0,2.0,1.0,0.33,11.0,1.0,0.0,12.0,1.0,36.25,6.35,1463.22,0.08,49.0,0.16,81.29,230.32,0.33,2.0,4.0,10.0,0.23,24.0,25.0,17.0,9.0,13.0,0.0,12.0,-1.0
7.0,7.0,4.0,0.0,3.0,4.0,5.0,0.14,2.0,2.0,5.0,1.0,16.0,1.0,0.0,37.0,1.0,48.33,13.68,9040.72,0.22,119.0,0.07,502.26,661.0,0.2,1.0,2.0,13.0,0.1,53.0,66.0,31.0,16.0,48.0,7.5,37.0,-1.0
0.0,3.0,1.0,0.0,0.0,4.0,2.0,0.18,2.0,2.0,2.0,1.0,6.0,1.0,0.0,11.0,0.0,15.77,6.87,745.37,0.04,26.0,0.15,41.41,108.42,0.5,1.0,2.0,6.0,0.17,11.0,15.0,8.0,10.0,12.0,0.0,11.0,-1.0
16.0,87.0,5.0,0.0,35.0,154.0,44.0,0.17,68.0,2.26,14.0,0.32,169.0,13.0,0.28,255.0,4.0,249.73,43.13,464447.49,3.59,1405.0,0.02,25802.64,10769.8,0.3,43.0,77.0,127.0,0.14,675.0,730.0,180.0,23.0,307.0,12.07,255.0,-1.0
1.0,13.0,2.0,0.0,0.0,22.0,7.0,0.26,10.0,2.2,3.0,0.43,24.0,1.0,0.0,27.0,2.0,18.92,19.63,7291.52,0.12,73.0,0.05,405.08,371.38,0.14,6.0,11.0,19.0,0.24,31.0,42.0,15.0,19.0,29.0,0.0,27.0,-1.0
24.0,37.0,5.0,18.0,38.0,62.0,19.0,0.16,26.0,2.38,10.0,0.53,70.0,9.0,0.44,103.0,4.0,182.27,15.56,44121.9,0.95,419.0,0.06,2451.22,2835.87,0.47,18.0,31.0,53.0,0.1,195.0,224.0,94.0,15.0,184.0,35.22,121.0,-1.0
1.0,5.0,1.0,0.0,0.0,8.0,3.0,0.38,4.0,2.0,2.0,0.67,10.0,3.0,1.0,8.0,1.0,11.85,10.21,1236.07,0.04,28.0,0.1,68.67,121.01,1.0,2.0,4.0,9.0,0.3,11.0,17.0,7.0,13.0,10.0,0.0,8.0,-1.0
4.0,3.0,4.0,0.0,14.0,4.0,2.0,0.2,2.0,2.0,2.0,1.0,8.0,1.0,0.0,10.0,0.0,20.51,4.57,428.64,0.03,24.0,0.22,23.81,93.77,0.5,1.0,2.0,8.0,0.07,8.0,16.0,7.0,8.0,29.0,58.33,10.0,-1.0
11.0,5.0,2.0,4.0,22.0,8.0,3.0,0.1,4.0,2.0,2.0,0.67,18.0,1.0,0.0,25.0,0.0,25.67,18.53,8812.64,0.16,96.0,0.05,489.59,475.6,0.33,2.0,4.0,17.0,0.05,45.0,51.0,17.0,14.0,63.0,50.98,29.0,-1.0
1.0,3.0,1.0,0.0,0.0,4.0,2.0,0.17,2.0,2.0,1.0,0.5,9.0,1.0,0.0,12.0,0.0,22.73,11.5,3005.44,0.09,57.0,0.09,166.97,261.33,0.5,1.0,2.0,9.0,0.14,23.0,34.0,12.0,12.0,14.0,0.0,12.0,-1.0
1.0,11.0,2.0,0.0,0.0,16.0,6.0,0.35,6.0,2.67,3.0,0.5,20.0,6.0,1.0,17.0,3.0,15.38,23.38,8403.09,0.12,74.0,0.04,466.84,359.49,1.0,5.0,8.0,16.0,0.32,33.0,41.0,12.0,17.0,19.0,0.0,17.0,-1.0
1.0,11.0,0.0,0.0,0.0,20.0,6.0,0.26,10.0,2.0,1.0,0.17,23.0,6.0,1.0,23.0,1.0,23.89,25.29,15285.15,0.2,116.0,0.04,849.17,604.3,1.0,5.0,10.0,19.0,0.24,43.0,73.0,17.0,20.0,25.0,0.0,23.0,-1.0
21.0,15.0,1.0,5.0,0.0,26.0,8.0,0.27,12.0,2.17,3.0,0.38,30.0,3.0,0.29,25.0,1.0,31.29,24.39,18610.76,0.25,132.0,0.04,1033.93,763.14,0.38,7.0,13.0,24.0,0.15,63.0,69.0,31.0,24.0,52.0,16.67,30.0,-1.0
1.0,5.0,0.0,1.0,0.0,8.0,3.0,0.27,4.0,2.0,1.0,0.33,10.0,1.0,0.0,10.0,1.0,12.7,16.25,3354.63,0.07,47.0,0.06,186.37,206.44,0.33,2.0,4.0,9.0,0.23,20.0,27.0,8.0,13.0,13.0,9.09,11.0,-1.0
4.0,3.0,0.0,1.0,1.0,4.0,2.0,0.29,2.0,2.0,1.0,0.5,5.0,1.0,0.0,6.0,2.0,14.14,5.25,389.71,0.02,19.0,0.19,21.65,74.23,0.5,1.0,2.0,5.0,0.15,7.0,12.0,6.0,9.0,13.0,25.0,7.0,-1.0
1.0,15.0,4.0,0.0,1.0,22.0,8.0,0.42,10.0,2.2,8.0,1.0,27.0,8.0,1.0,19.0,1.0,23.36,18.35,7869.25,0.14,85.0,0.05,437.18,428.77,1.0,6.0,11.0,21.0,0.36,39.0,46.0,17.0,16.0,22.0,5.0,19.0,-1.0
0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.5,2.0,2.0,1.0,0.5,6.0,1.0,0.0,4.0,1.0,7.91,6.13,296.65,0.02,14.0,0.16,16.48,48.43,0.5,1.0,2.0,6.0,0.4,7.0,7.0,4.0,7.0,5.0,0.0,4.0,-1.0
4.0,5.0,2.0,0.0,3.0,6.0,3.0,0.23,2.0,3.0,2.0,0.67,10.0,3.0,1.0,13.0,0.0,23.79,14.5,5002.5,0.12,69.0,0.07,277.92,345.0,1.0,2.0,3.0,9.0,0.14,29.0,40.0,16.0,16.0,21.0,18.75,13.0,-1.0
5.0,10.0,5.0,1.0,4.0,10.0,6.0,0.21,4.0,2.5,5.0,0.83,23.0,1.0,0.0,28.0,1.0,38.67,25.92,25983.73,0.33,175.0,0.04,1443.54,1002.39,0.17,3.0,5.0,19.0,0.15,79.0,96.0,32.0,21.0,39.0,15.15,29.0,-1.0
6.0,7.0,2.0,2.0,7.0,12.0,4.0,0.14,6.0,2.0,2.0,0.5,17.0,1.0,0.0,26.0,0.0,27.15,19.13,9929.59,0.17,108.0,0.05,551.64,519.19,0.25,3.0,6.0,15.0,0.1,51.0,57.0,16.0,12.0,42.0,25.71,28.0,-1.0
1.0,5.0,1.0,0.0,1.0,8.0,3.0,0.33,4.0,2.0,2.0,0.67,9.0,1.0,0.0,9.0,0.0,10.79,14.57,2290.24,0.05,37.0,0.07,127.24,157.17,0.33,2.0,4.0,8.0,0.25,17.0,20.0,7.0,12.0,12.0,10.0,9.0,-1.0
25.0,49.0,0.0,24.0,0.0,96.0,25.0,0.19,48.0,2.0,1.0,0.04,121.0,1.0,0.0,108.0,1.0,1295.68,12.3,195940.93,5.31,1879.0,0.08,10885.61,15933.51,0.04,24.0,48.0,98.0,0.16,951.0,928.0,348.0,9.0,158.0,18.18,132.0,-1.0
0.0,3.0,1.0,0.0,0.0,4.0,2.0,0.5,2.0,2.0,2.0,1.0,7.0,1.0,0.0,4.0,0.0,6.17,7.0,302.3,0.01,13.0,0.14,16.79,43.19,0.5,1.0,2.0,7.0,0.4,6.0,7.0,3.0,7.0,5.0,0.0,4.0,-1.0
4.0,53.0,6.0,0.0,0.0,100.0,27.0,0.44,48.0,2.08,23.0,0.85,124.0,19.0,0.69,62.0,2.0,88.96,33.0,96874.9,0.98,450.0,0.03,5381.94,2935.6,0.7,26.0,50.0,99.0,0.4,210.0,240.0,70.0,22.0,67.0,0.0,62.0,-1.0
0.0,3.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,2.0,1.0,0.5,6.0,1.0,0.0,0.0,2.0,13.29,3.0,119.59,0.01,12.0,0.33,6.64,39.86,0.5,1.0,2.0,6.0,2.0,4.0,8.0,4.0,6.0,1.0,0.0,0.0,-1.0
3.0,15.0,4.0,0.0,0.0,26.0,8.0,0.44,12.0,2.17,5.0,0.63,31.0,3.0,0.29,18.0,2.0,25.26,27.6,19238.64,0.23,131.0,0.04,1068.81,697.17,0.38,7.0,13.0,25.0,0.36,61.0,70.0,21.0,19.0,22.0,0.0,18.0,-1.0
1.0,9.0,1.0,0.0,0.0,16.0,5.0,0.28,8.0,2.0,2.0,0.4,22.0,1.0,0.0,18.0,4.0,15.61,23.18,8390.28,0.12,77.0,0.04,466.13,361.93,0.2,4.0,8.0,19.0,0.25,34.0,43.0,11.0,15.0,20.0,0.0,18.0,-1.0
0.0,5.0,4.0,0.0,0.0,8.0,3.0,0.23,4.0,2.0,3.0,1.0,14.0,1.0,0.0,13.0,1.0,14.28,9.33,1243.74,0.04,35.0,0.11,69.1,133.26,0.33,2.0,4.0,13.0,0.21,14.0,21.0,6.0,8.0,14.0,0.0,13.0,-1.0
7.0,3.0,2.0,0.0,6.0,4.0,2.0,0.13,2.0,2.0,2.0,1.0,8.0,1.0,0.0,15.0,0.0,39.13,6.39,1597.11,0.08,52.0,0.16,88.73,249.98,0.5,1.0,2.0,8.0,0.07,23.0,29.0,18.0,10.0,29.0,28.57,15.0,-1.0
6.0,5.0,4.0,1.0,7.0,8.0,3.0,0.2,4.0,2.0,3.0,1.0,12.0,1.0,0.0,14.0,0.0,43.72,7.5,2459.14,0.11,65.0,0.13,136.62,327.89,0.33,2.0,4.0,11.0,0.1,30.0,35.0,22.0,11.0,29.0,36.36,15.0,-1.0
2.0,11.0,1.0,1.0,1.0,20.0,6.0,0.3,10.0,2.0,2.0,0.33,27.0,1.0,0.0,19.0,1.0,34.83,13.0,5886.19,0.15,89.0,0.08,327.01,452.78,0.17,5.0,10.0,23.0,0.25,42.0,47.0,21.0,13.0,24.0,9.52,20.0,-1.0
7.0,3.0,2.0,0.0,1.0,4.0,2.0,0.14,2.0,2.0,1.0,0.5,8.0,1.0,0.0,14.0,0.0,25.61,9.43,2276.82,0.08,52.0,0.11,126.49,241.48,0.5,1.0,2.0,8.0,0.09,24.0,28.0,14.0,11.0,23.0,6.67,14.0,-1.0
0.0,3.0,1.0,0.0,0.0,4.0,2.0,0.4,2.0,2.0,1.0,0.5,6.0,1.0,0.0,5.0,1.0,18.39,4.89,439.63,0.03,22.0,0.2,24.42,89.92,0.5,1.0,2.0,6.0,0.33,11.0,11.0,9.0,8.0,6.0,0.0,5.0,-1.0
6.0,3.0,1.0,1.0,0.0,4.0,2.0,0.2,2.0,2.0,2.0,1.0,7.0,1.0,0.0,9.0,4.0,16.01,13.0,2705.09,0.07,46.0,0.08,150.28,208.08,0.5,1.0,2.0,7.0,0.12,20.0,26.0,10.0,13.0,17.0,10.0,10.0,-1.0
2.0,17.0,1.0,0.0,0.0,30.0,9.0,0.56,14.0,2.14,2.0,0.22,31.0,9.0,1.0,16.0,2.0,10.13,32.58,10759.67,0.11,73.0,0.03,597.76,330.22,1.0,8.0,15.0,24.0,0.47,23.0,50.0,6.0,17.0,19.0,0.0,16.0,-1.0
2.0,7.0,0.0,0.0,0.0,12.0,4.0,0.67,6.0,2.0,1.0,0.25,13.0,4.0,1.0,6.0,2.0,7.22,13.33,1282.82,0.03,26.0,0.08,71.27,96.21,1.0,3.0,6.0,11.0,0.44,8.0,18.0,3.0,10.0,9.0,0.0,6.0,-1.0
7.0,3.0,4.0,1.0,3.0,4.0,2.0,0.15,2.0,2.0,2.0,1.0,10.0,1.0,0.0,12.0,0.0,29.33,4.5,594.0,0.04,33.0,0.22,33.0,132.0,0.5,1.0,2.0,10.0,0.08,15.0,18.0,10.0,6.0,24.0,25.0,13.0,-1.0
0.0,5.0,1.0,0.0,0.0,8.0,3.0,0.6,4.0,2.0,2.0,0.67,11.0,1.0,0.0,5.0,1.0,4.54,15.0,1021.71,0.02,19.0,0.07,56.76,68.11,0.33,2.0,4.0,10.0,0.5,6.0,13.0,2.0,10.0,6.0,0.0,5.0,-1.0
35.0,15.0,11.0,2.0,18.0,26.0,8.0,0.15,12.0,2.17,7.0,0.88,41.0,4.0,0.43,52.0,3.0,61.71,22.17,30324.0,0.46,228.0,0.05,1684.67,1368.0,0.5,7.0,13.0,35.0,0.07,105.0,123.0,45.0,19.0,108.0,27.78,54.0,-1.0
2.0,13.0,8.0,2.0,0.0,12.0,8.0,0.21,6.0,2.0,8.0,1.0,33.0,5.0,0.57,37.0,1.0,38.0,20.84,16509.21,0.26,137.0,0.05,917.18,792.05,0.63,3.0,6.0,27.0,0.19,58.0,79.0,32.0,23.0,42.0,5.13,39.0,-1.0
6.0,5.0,1.0,7.0,2.0,8.0,3.0,0.13,4.0,2.0,1.0,0.33,11.0,1.0,0.0,17.0,2.0,20.45,15.17,4705.14,0.1,66.0,0.07,261.39,310.23,0.33,2.0,4.0,10.0,0.09,26.0,40.0,12.0,14.0,33.0,34.62,24.0,-1.0
1.0,11.0,2.0,0.0,0.0,18.0,6.0,0.5,8.0,2.25,2.0,0.33,21.0,6.0,1.0,12.0,2.0,12.67,21.85,6050.37,0.09,57.0,0.05,336.13,276.9,1.0,5.0,9.0,17.0,0.43,23.0,34.0,10.0,19.0,14.0,0.0,12.0,-1.0
4.0,3.0,3.0,1.0,1.0,4.0,2.0,0.2,2.0,2.0,2.0,1.0,7.0,1.0,0.0,9.0,1.0,20.81,7.5,1170.6,0.05,35.0,0.13,65.03,156.08,0.5,1.0,2.0,7.0,0.13,15.0,20.0,11.0,11.0,16.0,18.18,10.0,-1.0
1.0,13.0,0.0,0.0,0.0,20.0,7.0,0.54,8.0,2.5,1.0,0.14,21.0,7.0,1.0,13.0,1.0,10.33,21.25,4666.84,0.07,50.0,0.05,259.26,219.62,1.0,6.0,10.0,16.0,0.47,17.0,33.0,6.0,15.0,15.0,0.0,13.0,-1.0
1.0,13.0,4.0,0.0,1.0,16.0,7.0,0.47,4.0,4.0,6.0,0.86,21.0,7.0,1.0,15.0,0.0,26.3,11.7,3599.75,0.1,64.0,0.09,199.99,307.67,1.0,6.0,8.0,16.0,0.39,27.0,37.0,15.0,13.0,18.0,6.25,15.0,-1.0
1.0,9.0,1.0,0.0,2.0,12.0,5.0,0.5,6.0,2.0,5.0,1.0,14.0,5.0,1.0,10.0,1.0,13.06,16.0,3343.58,0.07,45.0,0.06,185.75,208.97,1.0,3.0,6.0,11.0,0.36,18.0,27.0,9.0,16.0,14.0,16.67,10.0,-1.0
2.0,3.0,0.0,1.0,3.0,4.0,2.0,0.25,2.0,2.0,1.0,0.5,6.0,1.0,0.0,7.0,1.0,9.86,6.67,438.19,0.02,19.0,0.15,24.34,65.73,0.5,1.0,2.0,6.0,0.14,5.0,14.0,3.0,8.0,14.0,36.36,8.0,-1.0
38.0,589.0,4.0,0.0,4.0,1148.0,299.0,0.51,570.0,2.0,5.0,0.02,1260.0,15.0,0.05,591.0,0.0,675.88,137.36,12751451.28,30.95,9605.0,0.01,708413.98,92835.55,0.05,289.0,574.0,963.0,0.47,4015.0,5590.0,760.0,52.0,634.0,0.67,591.0,-1.0
2.0,3.0,0.0,0.0,0.0,4.0,2.0,0.25,2.0,2.0,1.0,0.5,7.0,1.0,0.0,8.0,4.0,20.06,14.21,4049.15,0.09,63.0,0.07,224.95,284.98,0.5,1.0,2.0,7.0,0.18,31.0,32.0,12.0,11.0,11.0,0.0,8.0,-1.0
8.0,33.0,6.0,3.0,16.0,58.0,17.0,0.28,26.0,2.23,4.0,0.24,71.0,8.0,0.44,57.0,2.0,81.83,29.21,69838.03,0.8,375.0,0.03,3879.89,2390.64,0.47,16.0,29.0,56.0,0.2,162.0,213.0,61.0,22.0,85.0,25.0,60.0,-1.0
2.0,7.0,1.0,0.0,0.0,12.0,4.0,0.44,6.0,2.0,2.0,0.5,14.0,3.0,0.67,9.0,1.0,10.4,19.0,3755.43,0.07,45.0,0.05,208.64,197.65,0.75,3.0,6.0,12.0,0.33,19.0,26.0,7.0,14.0,12.0,0.0,9.0,-1.0
0.0,3.0,1.0,0.0,0.0,4.0,2.0,0.25,2.0,2.0,1.0,0.5,8.0,1.0,0.0,8.0,4.0,16.53,7.5,930.0,0.04,31.0,0.13,51.67,124.0,0.5,1.0,2.0,8.0,0.22,15.0,16.0,8.0,8.0,9.0,0.0,8.0,-1.0
2.0,11.0,4.0,1.0,0.0,20.0,6.0,0.33,10.0,2.0,5.0,0.83,26.0,3.0,0.4,17.0,2.0,36.89,9.89,3605.18,0.12,70.0,0.1,200.29,364.66,0.5,5.0,10.0,22.0,0.29,29.0,41.0,22.0,15.0,21.0,5.56,18.0,-1.0
6.0,3.0,2.0,2.0,0.0,4.0,2.0,0.25,2.0,2.0,2.0,1.0,7.0,1.0,0.0,6.0,1.0,22.46,9.0,1819.07,0.07,43.0,0.11,101.06,202.12,0.5,1.0,2.0,7.0,0.13,18.0,25.0,13.0,13.0,15.0,25.0,8.0,-1.0
4.0,3.0,4.0,0.0,0.0,4.0,2.0,0.11,2.0,2.0,2.0,1.0,11.0,1.0,0.0,19.0,1.0,49.17,9.13,4099.12,0.15,89.0,0.11,227.73,448.95,0.5,1.0,2.0,11.0,0.08,42.0,47.0,23.0,10.0,24.0,0.0,19.0,-1.0
1.0,3.0,2.0,1.0,0.0,4.0,2.0,0.12,2.0,2.0,2.0,1.0,8.0,1.0,0.0,16.0,2.0,31.55,14.0,6184.08,0.15,83.0,0.07,343.56,441.72,0.5,1.0,2.0,8.0,0.11,42.0,41.0,24.0,16.0,19.0,5.88,17.0,-1.0
18.0,7.0,1.0,4.0,27.0,10.0,4.0,0.17,4.0,2.5,2.0,0.5,12.0,3.0,0.67,19.0,2.0,42.56,14.44,8879.35,0.2,114.0,0.07,493.3,614.72,0.75,3.0,5.0,10.0,0.06,52.0,62.0,27.0,15.0,69.0,62.0,23.0,-1.0
2.0,5.0,0.0,0.0,0.0,8.0,3.0,0.3,4.0,2.0,1.0,0.33,9.0,1.0,0.0,10.0,1.0,13.12,10.83,1539.78,0.05,31.0,0.09,85.54,142.13,0.33,2.0,4.0,8.0,0.23,13.0,18.0,9.0,15.0,13.0,0.0,10.0,-1.0
2.0,9.0,0.0,0.0,0.0,16.0,5.0,0.45,8.0,2.0,1.0,0.2,18.0,4.0,0.75,11.0,2.0,7.24,21.0,3192.0,0.05,38.0,0.05,177.33,152.0,0.8,4.0,8.0,15.0,0.36,14.0,24.0,4.0,12.0,14.0,0.0,11.0,-1.0
25.0,15.0,4.0,6.0,24.0,26.0,8.0,0.29,12.0,2.17,4.0,0.5,34.0,1.0,0.0,22.0,1.0,54.45,20.0,21781.35,0.36,195.0,0.05,1210.08,1089.07,0.13,7.0,13.0,28.0,0.1,88.0,107.0,33.0,15.0,78.0,57.69,28.0,-1.0
7.0,7.0,4.0,0.0,3.0,4.0,5.0,0.14,2.0,2.0,5.0,1.0,14.0,1.0,0.0,35.0,1.0,46.83,12.27,7046.59,0.19,104.0,0.08,391.48,574.45,0.2,1.0,2.0,11.0,0.11,46.0,58.0,30.0,16.0,46.0,7.89,35.0,-1.0
8.0,5.0,0.0,1.0,8.0,8.0,3.0,0.43,2.0,4.0,1.0,0.33,7.0,1.0,0.0,6.0,0.0,17.75,9.9,1739.36,0.06,40.0,0.1,96.63,175.69,0.33,3.0,4.0,6.0,0.13,18.0,22.0,10.0,11.0,24.0,60.0,7.0,-1.0
0.0,9.0,2.0,0.0,1.0,16.0,5.0,0.63,8.0,2.0,5.0,1.0,17.0,1.0,0.0,8.0,2.0,13.02,19.25,4824.58,0.08,59.0,0.05,268.03,250.63,0.2,4.0,8.0,14.0,0.5,28.0,31.0,8.0,11.0,10.0,11.11,8.0,-1.0
4.0,3.0,0.0,0.0,2.0,4.0,2.0,0.25,2.0,2.0,1.0,0.5,6.0,1.0,0.0,8.0,1.0,17.13,4.67,373.12,0.03,21.0,0.21,20.73,79.95,0.5,1.0,2.0,6.0,0.13,7.0,14.0,6.0,8.0,15.0,20.0,8.0,-1.0
10.0,9.0,3.0,2.0,0.0,14.0,5.0,0.24,6.0,2.33,3.0,0.6,17.0,3.0,0.5,19.0,3.0,21.11,20.5,8869.57,0.14,90.0,0.05,492.75,432.66,0.6,4.0,7.0,14.0,0.16,41.0,49.0,14.0,14.0,32.0,9.52,21.0,-1.0
1.0,7.0,1.0,0.0,0.0,12.0,4.0,0.67,6.0,2.0,2.0,0.5,14.0,4.0,1.0,6.0,1.0,10.28,10.0,1027.99,0.03,27.0,0.1,57.11,102.8,1.0,3.0,6.0,12.0,0.5,8.0,19.0,4.0,10.0,8.0,0.0,6.0,-1.0
7.0,5.0,1.0,2.0,2.0,8.0,3.0,0.25,4.0,2.0,2.0,0.67,9.0,1.0,0.0,10.0,0.0,17.16,15.82,4293.27,0.09,60.0,0.06,238.52,271.41,0.33,2.0,4.0,8.0,0.14,29.0,31.0,11.0,12.0,22.0,28.57,12.0,-1.0
4.0,7.0,1.0,0.0,0.0,8.0,4.0,0.4,2.0,4.0,1.0,0.25,11.0,1.0,0.0,10.0,2.0,23.78,10.15,2451.96,0.08,52.0,0.1,136.22,241.48,0.25,3.0,4.0,9.0,0.27,22.0,30.0,13.0,12.0,15.0,0.0,10.0,-1.0
4.0,11.0,1.0,0.0,0.0,20.0,6.0,0.16,10.0,2.0,2.0,0.33,21.0,1.0,0.0,38.0,2.0,46.36,12.73,7508.78,0.2,103.0,0.08,417.15,589.98,0.17,5.0,10.0,17.0,0.14,42.0,61.0,33.0,20.0,43.0,0.0,38.0,-1.0
8.0,3.0,1.0,2.0,0.0,4.0,2.0,0.17,2.0,2.0,2.0,1.0,6.0,1.0,0.0,10.0,1.0,21.48,7.79,1304.11,0.06,37.0,0.13,72.45,167.37,0.5,1.0,2.0,6.0,0.1,17.0,20.0,12.0,11.0,21.0,16.67,12.0,-1.0
9.0,7.0,2.0,0.0,3.0,10.0,4.0,0.24,4.0,2.5,3.0,0.75,13.0,3.0,0.67,17.0,0.0,29.9,16.61,8254.12,0.17,94.0,0.06,458.56,496.83,0.75,3.0,5.0,11.0,0.13,43.0,51.0,22.0,17.0,30.0,15.0,17.0,-1.0
0.0,3.0,1.0,0.0,0.0,4.0,2.0,0.2,2.0,2.0,2.0,1.0,7.0,1.0,0.0,10.0,1.0,18.6,6.5,786.03,0.04,29.0,0.15,43.67,120.93,0.5,1.0,2.0,7.0,0.18,13.0,16.0,9.0,9.0,11.0,0.0,10.0,-1.0
1.0,3.0,0.0,1.0,0.0,4.0,2.0,0.22,2.0,2.0,1.0,0.5,6.0,1.0,0.0,8.0,2.0,14.1,9.64,1311.43,0.05,34.0,0.1,72.86,136.0,0.5,1.0,2.0,6.0,0.18,15.0,19.0,7.0,9.0,11.0,11.11,9.0,-1.0
24.0,22.0,9.0,3.0,2.0,8.0,17.0,0.24,2.0,4.0,12.0,0.71,48.0,4.0,0.19,68.0,0.0,55.44,24.38,32939.44,0.45,215.0,0.04,1829.97,1351.36,0.24,3.0,4.0,33.0,0.17,78.0,137.0,48.0,30.0,98.0,6.85,71.0,-1.0
1.0,107.0,7.0,0.0,0.0,198.0,54.0,0.72,92.0,2.15,24.0,0.44,219.0,25.0,0.45,75.0,3.0,62.26,74.54,345890.61,1.55,694.0,0.01,19216.15,4640.43,0.46,53.0,99.0,167.0,0.7,255.0,439.0,65.0,38.0,77.0,0.0,75.0,-1.0
0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.33,2.0,2.0,1.0,0.5,6.0,1.0,0.0,6.0,0.0,7.57,9.0,613.03,0.02,19.0,0.11,34.06,68.11,0.5,1.0,2.0,6.0,0.29,9.0,10.0,4.0,8.0,7.0,0.0,6.0,-1.0
20.0,15.0,3.0,8.0,11.0,28.0,8.0,0.18,14.0,2.0,3.0,0.38,32.0,1.0,0.0,37.0,0.0,56.27,20.0,22506.86,0.38,189.0,0.05,1250.38,1125.34,0.13,7.0,14.0,26.0,0.1,84.0,105.0,42.0,20.0,77.0,33.93,45.0,-1.0
4.0,33.0,8.0,0.0,0.0,58.0,17.0,0.44,26.0,2.23,10.0,0.59,63.0,8.0,0.44,39.0,3.0,47.02,30.81,44643.75,0.48,238.0,0.03,2480.21,1448.82,0.47,16.0,29.0,48.0,0.39,106.0,132.0,43.0,25.0,44.0,0.0,39.0,-1.0
9.0,13.0,0.0,1.0,0.0,24.0,7.0,0.21,12.0,2.0,1.0,0.14,30.0,1.0,0.0,33.0,0.0,48.23,21.0,21270.06,0.34,176.0,0.05,1181.67,1012.86,0.14,6.0,12.0,25.0,0.16,84.0,92.0,36.0,18.0,44.0,2.94,34.0,-1.0
