n_0,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_20,n_21,n_22,n_23,n_24,n_25,n_26,n_27,n_28,n_29,n_30,n_31,n_32,n_33,n_34,n_35,n_36,l
3.0,15.0,4.0,0.0,0.0,26.0,8.0,0.44,12.0,2.17,5.0,0.63,31.0,3.0,0.29,18.0,0.0,25.26,27.6,19238.64,0.23,131.0,0.04,1068.81,697.17,0.38,7.0,13.0,25.0,0.36,61.0,70.0,21.0,19.0,22.0,0.0,18.0,-1.0
11.0,17.0,1.0,7.0,31.0,20.0,11.0,0.27,10.0,2.0,4.0,0.36,30.0,1.0,0.0,34.0,0.0,44.18,22.67,22710.3,0.33,171.0,0.04,1261.68,1001.71,0.09,5.0,10.0,21.0,0.13,69.0,102.0,35.0,23.0,84.0,52.78,41.0,-1.0
3.0,5.0,1.0,0.0,0.0,6.0,3.0,0.21,2.0,3.0,2.0,0.67,8.0,3.0,1.0,14.0,1.0,20.9,8.67,1569.62,0.06,39.0,0.12,87.2,181.11,1.0,2.0,3.0,7.0,0.17,16.0,23.0,12.0,13.0,18.0,0.0,14.0,-1.0
0.0,3.0,2.0,0.0,0.0,4.0,2.0,0.17,2.0,2.0,2.0,1.0,9.0,1.0,0.0,12.0,3.0,16.73,11.0,2024.0,0.06,46.0,0.09,112.44,184.0,0.5,1.0,2.0,9.0,0.15,22.0,24.0,8.0,8.0,13.0,0.0,12.0,-1.0
0.0,9.0,1.0,0.0,3.0,12.0,5.0,0.29,4.0,3.0,3.0,0.6,14.0,5.0,1.0,17.0,2.0,28.03,10.78,3258.16,0.1,61.0,0.09,181.01,302.21,1.0,4.0,6.0,11.0,0.24,23.0,38.0,16.0,15.0,21.0,15.0,17.0,-1.0
11.0,17.0,4.0,0.0,3.0,24.0,9.0,0.33,8.0,3.0,5.0,0.56,28.0,9.0,1.0,27.0,0.0,39.0,12.68,6265.89,0.16,98.0,0.08,348.11,494.35,1.0,8.0,12.0,21.0,0.21,39.0,59.0,20.0,13.0,42.0,10.0,27.0,-1.0
5.0,3.0,3.0,1.0,2.0,4.0,2.0,0.12,2.0,2.0,2.0,1.0,9.0,1.0,0.0,16.0,0.0,38.94,14.72,8438.36,0.19,107.0,0.07,468.8,573.26,0.5,1.0,2.0,9.0,0.08,46.0,61.0,25.0,16.0,25.0,15.79,17.0,-1.0
1.0,11.0,1.0,0.0,0.0,18.0,6.0,0.67,8.0,2.25,2.0,0.33,21.0,5.0,0.8,9.0,0.0,10.31,18.2,3415.17,0.06,45.0,0.05,189.73,187.65,0.83,5.0,9.0,17.0,0.55,14.0,31.0,5.0,13.0,11.0,0.0,9.0,-1.0
4.0,11.0,1.0,0.0,0.0,20.0,6.0,0.16,10.0,2.0,2.0,0.33,21.0,1.0,0.0,37.0,2.0,38.89,13.93,7545.68,0.18,97.0,0.07,419.2,541.74,0.17,5.0,10.0,17.0,0.14,39.0,58.0,28.0,20.0,42.0,0.0,37.0,-1.0
1.0,5.0,3.0,0.0,0.0,6.0,3.0,0.3,2.0,3.0,2.0,0.67,10.0,3.0,1.0,10.0,1.0,22.75,11.0,2752.77,0.08,51.0,0.09,152.93,250.25,1.0,2.0,3.0,9.0,0.25,22.0,29.0,15.0,15.0,12.0,0.0,10.0,-1.0
14.0,5.0,7.0,1.0,9.0,8.0,3.0,0.11,4.0,2.0,2.0,0.67,15.0,1.0,0.0,27.0,0.0,75.95,8.79,5865.3,0.22,123.0,0.11,325.85,667.43,0.33,2.0,4.0,14.0,0.06,58.0,65.0,33.0,10.0,52.0,27.03,28.0,-1.0
0.0,3.0,1.0,0.0,0.0,4.0,2.0,0.5,2.0,2.0,2.0,1.0,6.0,1.0,0.0,4.0,1.0,11.82,8.8,915.2,0.03,26.0,0.11,50.84,104.0,0.5,1.0,2.0,6.0,0.4,8.0,18.0,5.0,11.0,5.0,0.0,4.0,-1.0
2.0,3.0,1.0,0.0,0.0,4.0,2.0,0.14,2.0,2.0,2.0,1.0,9.0,1.0,0.0,14.0,6.0,18.15,15.0,4084.22,0.09,63.0,0.07,226.9,272.28,0.5,1.0,2.0,9.0,0.12,30.0,33.0,10.0,10.0,17.0,0.0,14.0,-1.0
1.0,5.0,0.0,0.0,0.0,8.0,3.0,0.25,4.0,2.0,1.0,0.33,9.0,3.0,1.0,12.0,0.0,10.49,18.0,3399.65,0.06,43.0,0.06,188.87,188.87,1.0,2.0,4.0,8.0,0.21,18.0,25.0,7.0,14.0,14.0,0.0,12.0,-1.0
2.0,5.0,1.0,1.0,0.0,8.0,3.0,0.2,4.0,2.0,2.0,0.67,11.0,1.0,0.0,14.0,0.0,19.11,10.5,2107.08,0.07,45.0,0.1,117.06,200.67,0.33,2.0,4.0,10.0,0.17,21.0,24.0,11.0,11.0,18.0,6.67,15.0,-1.0
12.0,5.0,2.0,0.0,3.0,8.0,3.0,0.15,4.0,2.0,3.0,1.0,10.0,1.0,0.0,20.0,1.0,33.27,13.09,5702.11,0.15,83.0,0.08,316.78,435.58,0.33,2.0,4.0,9.0,0.08,36.0,47.0,22.0,16.0,36.0,13.04,20.0,-1.0
2.0,3.0,2.0,0.0,0.0,4.0,2.0,0.33,2.0,2.0,2.0,1.0,7.0,1.0,0.0,6.0,0.0,16.5,2.0,66.0,0.01,11.0,0.5,3.67,33.0,0.5,1.0,2.0,7.0,0.22,4.0,7.0,4.0,4.0,9.0,0.0,6.0,-1.0
48.0,5.0,5.0,0.0,21.0,8.0,3.0,0.09,4.0,2.0,1.0,0.33,21.0,1.0,0.0,32.0,3.0,93.12,15.4,22083.6,0.48,239.0,0.06,1226.87,1434.0,0.33,2.0,4.0,20.0,0.03,110.0,129.0,50.0,14.0,102.0,39.62,32.0,-1.0
1.0,3.0,0.0,3.0,3.0,4.0,2.0,0.2,2.0,2.0,1.0,0.5,6.0,1.0,0.0,7.0,1.0,14.49,36.4,19192.65,0.18,115.0,0.03,1066.26,527.27,0.5,1.0,2.0,6.0,0.13,52.0,63.0,10.0,14.0,15.0,46.15,10.0,-1.0
2.0,9.0,5.0,1.0,0.0,16.0,5.0,0.21,8.0,2.0,5.0,1.0,25.0,5.0,1.0,23.0,0.0,24.71,24.08,14329.51,0.2,116.0,0.04,796.08,595.0,1.0,4.0,8.0,22.0,0.19,51.0,65.0,18.0,17.0,27.0,4.17,24.0,-1.0
28.0,27.0,12.0,0.0,10.0,44.0,14.0,0.27,18.0,2.44,11.0,0.79,57.0,9.0,0.62,51.0,0.0,68.42,21.88,32737.87,0.5,245.0,0.05,1818.77,1496.59,0.64,13.0,24.0,45.0,0.16,100.0,145.0,48.0,21.0,90.0,16.39,51.0,-1.0
1.0,3.0,1.0,0.0,0.0,4.0,2.0,0.4,2.0,2.0,1.0,0.5,6.0,1.0,0.0,5.0,0.0,11.86,5.25,326.92,0.02,18.0,0.19,18.16,62.27,0.5,1.0,2.0,6.0,0.29,6.0,12.0,4.0,7.0,7.0,0.0,5.0,-1.0
1.0,5.0,1.0,0.0,0.0,8.0,3.0,0.38,4.0,2.0,1.0,0.33,10.0,1.0,0.0,8.0,1.0,13.45,12.44,2082.85,0.06,37.0,0.08,115.71,167.37,0.33,2.0,4.0,9.0,0.3,16.0,21.0,9.0,14.0,10.0,0.0,8.0,-1.0
8.0,11.0,2.0,0.0,4.0,18.0,6.0,0.18,8.0,2.25,4.0,0.67,23.0,5.0,0.8,33.0,2.0,66.7,9.14,5570.49,0.2,108.0,0.11,309.47,609.54,0.83,5.0,9.0,19.0,0.13,47.0,61.0,36.0,14.0,46.0,10.81,33.0,-1.0
10.0,49.0,12.0,2.0,1.0,96.0,25.0,0.17,48.0,2.0,22.0,0.88,139.0,19.0,0.75,142.0,2.0,129.08,40.59,212710.32,1.75,751.0,0.02,11817.24,5239.94,0.76,24.0,48.0,116.0,0.16,328.0,423.0,101.0,25.0,156.0,2.07,144.0,-1.0
0.0,3.0,1.0,0.0,0.0,4.0,2.0,0.5,2.0,2.0,2.0,1.0,7.0,1.0,0.0,4.0,0.0,8.57,5.25,236.11,0.01,13.0,0.19,13.12,44.97,0.5,1.0,2.0,7.0,0.4,6.0,7.0,4.0,7.0,5.0,0.0,4.0,-1.0
18.0,11.0,8.0,0.0,7.0,20.0,6.0,0.15,10.0,2.0,6.0,1.0,30.0,3.0,0.4,40.0,2.0,55.79,31.11,53996.81,0.58,273.0,0.03,2999.82,1735.61,0.5,5.0,10.0,26.0,0.09,120.0,153.0,54.0,28.0,66.0,14.89,40.0,-1.0
1.0,5.0,5.0,1.0,0.0,8.0,3.0,0.14,4.0,2.0,3.0,1.0,15.0,1.0,0.0,21.0,0.0,41.65,8.64,3111.43,0.12,72.0,0.12,172.86,360.0,0.33,2.0,4.0,14.0,0.13,33.0,39.0,21.0,11.0,24.0,4.55,22.0,-1.0
2.0,9.0,1.0,0.0,0.0,14.0,5.0,0.63,6.0,2.33,4.0,0.8,18.0,4.0,0.75,8.0,1.0,7.35,21.12,3281.21,0.05,38.0,0.05,182.29,155.32,0.8,4.0,7.0,15.0,0.45,13.0,25.0,4.0,13.0,11.0,0.0,8.0,-1.0
1.0,7.0,4.0,0.0,0.0,12.0,4.0,0.19,6.0,2.0,2.0,0.5,24.0,1.0,0.0,21.0,3.0,34.66,14.24,7026.27,0.16,97.0,0.07,390.35,493.48,0.25,3.0,6.0,22.0,0.17,46.0,51.0,21.0,13.0,23.0,0.0,21.0,-1.0
0.0,17.0,2.0,0.0,0.0,26.0,9.0,0.29,10.0,2.6,2.0,0.22,30.0,3.0,0.25,31.0,6.0,27.36,29.33,23526.15,0.27,154.0,0.03,1307.01,802.26,0.33,8.0,13.0,23.0,0.28,69.0,85.0,20.0,17.0,32.0,0.0,31.0,-1.0
0.0,5.0,0.0,0.0,0.0,6.0,3.0,0.6,2.0,3.0,1.0,0.33,7.0,3.0,1.0,5.0,1.0,13.11,4.8,301.96,0.02,17.0,0.21,16.78,62.91,1.0,2.0,3.0,6.0,0.5,6.0,11.0,5.0,8.0,6.0,0.0,5.0,-1.0
18.0,17.0,1.0,2.0,0.0,4.0,15.0,0.12,2.0,2.0,2.0,0.13,35.0,1.0,0.0,120.0,1.0,58.14,60.25,211067.8,1.17,532.0,0.02,11725.99,3503.2,0.07,1.0,2.0,22.0,0.11,241.0,291.0,64.0,32.0,141.0,1.64,122.0,-1.0
8.0,11.0,6.0,0.0,11.0,18.0,6.0,0.15,8.0,2.25,4.0,0.67,24.0,3.0,0.4,39.0,1.0,49.03,15.89,12381.56,0.26,133.0,0.06,687.86,779.11,0.5,5.0,9.0,20.0,0.1,56.0,77.0,37.0,21.0,59.0,22.0,39.0,-1.0
7.0,85.0,7.0,4.0,0.0,168.0,43.0,0.31,84.0,2.0,27.0,0.63,232.0,18.0,0.4,136.0,0.0,170.88,39.94,272550.45,2.27,920.0,0.03,15141.69,6824.42,0.42,42.0,84.0,191.0,0.29,426.0,494.0,144.0,27.0,148.0,2.86,140.0,-1.0
2.0,7.0,0.0,0.0,0.0,12.0,4.0,0.67,6.0,2.0,1.0,0.25,13.0,4.0,1.0,6.0,0.0,7.22,13.33,1282.82,0.03,26.0,0.08,71.27,96.21,1.0,3.0,6.0,11.0,0.44,8.0,18.0,3.0,10.0,9.0,0.0,6.0,-1.0
5.0,3.0,6.0,2.0,7.0,4.0,2.0,0.13,2.0,2.0,2.0,1.0,13.0,1.0,0.0,13.0,0.0,39.87,6.9,1898.17,0.09,60.0,0.14,105.45,275.1,0.5,1.0,2.0,13.0,0.07,23.0,37.0,15.0,9.0,28.0,40.91,15.0,-1.0
10.0,3.0,5.0,0.0,2.0,4.0,2.0,0.09,2.0,2.0,2.0,1.0,10.0,1.0,0.0,22.0,1.0,49.53,9.52,4487.33,0.16,88.0,0.11,249.3,471.46,0.5,1.0,2.0,10.0,0.06,41.0,47.0,28.0,13.0,35.0,8.33,22.0,-1.0
6.0,3.0,4.0,1.0,5.0,4.0,2.0,0.22,2.0,2.0,2.0,1.0,8.0,1.0,0.0,8.0,0.0,19.93,3.0,179.38,0.02,18.0,0.33,9.97,59.79,0.5,1.0,2.0,8.0,0.1,6.0,12.0,5.0,5.0,21.0,42.86,9.0,-1.0
8.0,5.0,2.0,0.0,2.0,8.0,3.0,0.2,4.0,2.0,3.0,1.0,12.0,1.0,0.0,15.0,3.0,29.67,10.11,3033.33,0.1,60.0,0.1,168.52,300.0,0.33,2.0,4.0,11.0,0.12,26.0,34.0,18.0,14.0,26.0,11.76,15.0,-1.0
2.0,3.0,0.0,0.0,0.0,4.0,2.0,0.5,2.0,2.0,1.0,0.5,6.0,1.0,0.0,4.0,1.0,7.91,6.13,296.65,0.02,14.0,0.16,16.48,48.43,0.5,1.0,2.0,6.0,0.29,7.0,7.0,4.0,7.0,7.0,0.0,4.0,-1.0
0.0,5.0,2.0,0.0,0.0,8.0,3.0,0.5,4.0,2.0,3.0,1.0,10.0,3.0,1.0,6.0,0.0,13.67,8.0,875.14,0.04,28.0,0.13,48.62,109.39,1.0,2.0,4.0,9.0,0.43,8.0,20.0,5.0,10.0,7.0,0.0,6.0,-1.0
3.0,3.0,0.0,0.0,1.0,4.0,2.0,0.17,2.0,2.0,1.0,0.5,5.0,1.0,0.0,12.0,1.0,15.37,14.0,3013.13,0.07,49.0,0.07,167.4,215.22,0.5,1.0,2.0,5.0,0.12,21.0,28.0,9.0,12.0,17.0,7.69,12.0,-1.0
2.0,5.0,1.0,0.0,0.0,8.0,3.0,0.38,4.0,2.0,2.0,0.67,9.0,1.0,0.0,8.0,1.0,12.1,13.93,2347.73,0.06,39.0,0.07,130.43,168.56,0.33,2.0,4.0,8.0,0.27,15.0,24.0,7.0,13.0,11.0,0.0,8.0,-1.0
4.0,21.0,2.0,0.0,1.0,34.0,11.0,0.38,14.0,2.43,3.0,0.27,39.0,5.0,0.4,29.0,3.0,26.43,34.72,31867.04,0.31,161.0,0.03,1770.39,917.77,0.45,10.0,17.0,30.0,0.31,75.0,86.0,27.0,25.0,35.0,3.33,29.0,-1.0
5.0,19.0,2.0,0.0,0.0,36.0,10.0,0.5,18.0,2.0,6.0,0.6,39.0,1.0,0.0,20.0,2.0,27.22,22.09,13284.98,0.2,113.0,0.05,738.05,601.38,0.1,9.0,18.0,31.0,0.38,54.0,59.0,22.0,18.0,26.0,0.0,20.0,-1.0
1.0,9.0,3.0,0.0,0.0,14.0,5.0,0.24,6.0,2.33,3.0,0.6,23.0,5.0,1.0,21.0,2.0,24.27,24.0,13980.48,0.19,111.0,0.04,776.69,582.52,1.0,4.0,7.0,20.0,0.22,48.0,63.0,19.0,19.0,23.0,0.0,21.0,-1.0
19.0,13.0,3.0,5.0,19.0,24.0,7.0,0.23,12.0,2.0,4.0,0.57,29.0,5.0,0.67,26.0,0.0,23.19,28.88,19337.41,0.22,125.0,0.03,1074.3,669.69,0.71,6.0,12.0,24.0,0.1,55.0,70.0,20.0,21.0,70.0,48.0,31.0,-1.0
9.0,7.0,1.0,1.0,11.0,12.0,4.0,0.18,6.0,2.0,2.0,0.5,16.0,1.0,0.0,21.0,1.0,26.56,20.91,11613.09,0.19,103.0,0.05,645.17,555.41,0.25,3.0,6.0,14.0,0.09,46.0,57.0,22.0,20.0,43.0,36.36,22.0,-1.0
0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.33,2.0,2.0,1.0,0.5,6.0,1.0,0.0,6.0,0.0,7.57,9.0,613.03,0.02,19.0,0.11,34.06,68.11,0.5,1.0,2.0,6.0,0.29,9.0,10.0,4.0,8.0,7.0,0.0,6.0,-1.0
5.0,3.0,2.0,0.0,0.0,4.0,2.0,0.14,2.0,2.0,2.0,1.0,9.0,1.0,0.0,14.0,0.0,25.22,9.21,2138.11,0.08,50.0,0.11,118.78,232.19,0.5,1.0,2.0,9.0,0.1,17.0,33.0,12.0,13.0,20.0,0.0,14.0,-1.0
1.0,35.0,6.0,0.0,0.0,52.0,18.0,0.69,18.0,2.89,6.0,0.33,58.0,13.0,0.71,26.0,0.0,37.29,35.81,47834.26,0.45,228.0,0.03,2657.46,1335.62,0.72,17.0,26.0,42.0,0.64,109.0,119.0,35.0,23.0,28.0,0.0,26.0,-1.0
14.0,72.0,10.0,0.0,0.0,72.0,53.0,0.35,36.0,2.0,43.0,0.81,249.0,1.0,0.0,152.0,3.0,58.42,270.66,4279633.01,5.27,2134.0,0.0,237757.4,15811.64,0.02,18.0,36.0,198.0,0.3,853.0,1281.0,104.0,66.0,174.0,0.0,152.0,-1.0
31.0,39.0,1.0,3.0,26.0,62.0,20.0,0.32,24.0,2.58,2.0,0.1,67.0,13.0,0.63,60.0,0.0,54.85,43.1,101875.76,0.79,375.0,0.02,5659.76,2363.92,0.65,19.0,35.0,49.0,0.17,166.0,209.0,52.0,27.0,121.0,32.58,63.0,-1.0
14.0,9.0,7.0,0.0,18.0,16.0,5.0,0.19,8.0,2.0,5.0,1.0,23.0,1.0,0.0,26.0,0.0,43.17,10.67,4917.61,0.15,86.0,0.09,273.2,460.75,0.2,4.0,8.0,20.0,0.08,37.0,49.0,26.0,15.0,59.0,40.91,26.0,-1.0
11.0,13.0,1.0,0.0,0.0,18.0,7.0,0.3,6.0,3.0,4.0,0.57,18.0,7.0,1.0,23.0,1.0,33.12,15.84,8311.04,0.17,104.0,0.06,461.72,524.62,1.0,6.0,9.0,13.0,0.2,43.0,61.0,19.0,14.0,35.0,0.0,23.0,-1.0
1.0,95.0,3.0,3.0,0.0,188.0,48.0,0.45,94.0,2.0,2.0,0.04,238.0,1.0,0.0,103.0,0.0,47.04,115.43,626797.86,1.81,1007.0,0.01,34822.1,5430.06,0.02,47.0,94.0,192.0,0.44,515.0,492.0,29.0,13.0,108.0,2.83,106.0,-1.0
17.0,3.0,1.0,3.0,16.0,4.0,2.0,0.11,2.0,2.0,1.0,0.5,8.0,1.0,0.0,16.0,0.0,38.3,16.62,10572.26,0.21,118.0,0.06,587.35,636.29,0.5,1.0,2.0,8.0,0.04,54.0,64.0,26.0,16.0,53.0,54.29,19.0,-1.0
48.0,5.0,7.0,2.0,26.0,6.0,3.0,0.06,2.0,3.0,2.0,0.67,14.0,3.0,1.0,51.0,0.0,113.81,16.76,31957.74,0.64,296.0,0.06,1775.43,1907.11,1.0,2.0,3.0,13.0,0.02,138.0,158.0,70.0,17.0,128.0,35.44,53.0,-1.0
1.0,3.0,1.0,0.0,0.0,4.0,2.0,0.22,2.0,2.0,2.0,1.0,7.0,1.0,0.0,9.0,3.0,16.96,6.75,772.53,0.04,28.0,0.15,42.92,114.45,0.5,1.0,2.0,7.0,0.18,12.0,16.0,8.0,9.0,11.0,0.0,9.0,-1.0
9.0,11.0,3.0,5.0,12.0,20.0,6.0,0.19,10.0,2.0,4.0,0.67,23.0,1.0,0.0,27.0,0.0,44.03,18.65,15307.48,0.27,147.0,0.05,850.42,820.99,0.17,5.0,10.0,19.0,0.11,68.0,79.0,31.0,17.0,54.0,38.64,32.0,-1.0
1.0,73.0,6.0,0.0,0.0,134.0,37.0,0.55,62.0,2.16,18.0,0.49,143.0,18.0,0.47,67.0,0.0,56.51,54.89,170295.87,1.03,469.0,0.02,9460.88,3102.3,0.49,36.0,67.0,108.0,0.54,181.0,288.0,61.0,37.0,69.0,0.0,67.0,-1.0
16.0,19.0,5.0,2.0,3.0,24.0,12.0,0.15,12.0,2.0,10.0,0.83,45.0,1.0,0.0,76.0,0.0,43.51,39.72,68640.9,0.58,281.0,0.03,3813.38,1728.08,0.08,6.0,12.0,35.0,0.12,122.0,159.0,43.0,28.0,98.0,6.17,78.0,-1.0
7.0,3.0,4.0,0.0,4.0,4.0,2.0,0.14,2.0,2.0,2.0,1.0,10.0,1.0,0.0,14.0,0.0,31.45,4.73,702.84,0.05,35.0,0.21,39.05,148.68,0.5,1.0,2.0,10.0,0.08,13.0,22.0,11.0,8.0,26.0,22.22,14.0,-1.0
1.0,9.0,0.0,0.0,0.0,16.0,5.0,0.31,8.0,2.0,1.0,0.2,19.0,1.0,0.0,16.0,1.0,25.24,14.54,5332.64,0.12,79.0,0.07,296.26,366.86,0.2,4.0,8.0,16.0,0.28,37.0,42.0,14.0,11.0,18.0,0.0,16.0,-1.0
3.0,3.0,5.0,2.0,3.0,4.0,2.0,0.15,2.0,2.0,2.0,1.0,10.0,1.0,0.0,11.0,1.0,34.58,14.03,6802.76,0.16,97.0,0.07,377.93,485.0,0.5,1.0,2.0,10.0,0.1,41.0,56.0,19.0,13.0,20.0,31.25,13.0,-1.0
1.0,3.0,0.0,0.0,0.0,4.0,2.0,0.18,2.0,2.0,1.0,0.5,6.0,1.0,0.0,11.0,0.0,13.47,4.0,215.55,0.02,17.0,0.25,11.98,53.89,0.5,1.0,2.0,6.0,0.15,4.0,13.0,3.0,6.0,13.0,0.0,11.0,-1.0
0.0,11.0,3.0,0.0,0.0,20.0,6.0,0.27,10.0,2.0,4.0,0.67,26.0,1.0,0.0,22.0,0.0,33.56,12.02,4852.71,0.13,80.0,0.08,269.59,403.55,0.17,5.0,10.0,22.0,0.26,37.0,43.0,20.0,13.0,23.0,0.0,22.0,-1.0
0.0,3.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,2.0,1.0,0.5,6.0,1.0,0.0,0.0,0.0,9.51,4.0,152.16,0.01,12.0,0.25,8.45,38.04,0.5,1.0,2.0,6.0,2.0,4.0,8.0,3.0,6.0,1.0,0.0,0.0,-1.0
1.0,19.0,7.0,1.0,0.0,30.0,10.0,0.48,12.0,2.5,5.0,0.5,39.0,7.0,0.67,20.0,2.0,31.94,20.33,13197.22,0.22,122.0,0.05,733.18,649.28,0.7,9.0,15.0,31.0,0.43,55.0,67.0,23.0,17.0,23.0,4.76,21.0,-1.0
0.0,3.0,1.0,0.0,0.0,4.0,2.0,0.5,2.0,2.0,2.0,1.0,6.0,1.0,0.0,4.0,1.0,12.17,8.4,858.37,0.03,25.0,0.12,47.69,102.19,0.5,1.0,2.0,6.0,0.4,7.0,18.0,5.0,12.0,5.0,0.0,4.0,-1.0
1.0,5.0,1.0,0.0,0.0,8.0,3.0,0.43,4.0,2.0,1.0,0.33,10.0,1.0,0.0,7.0,1.0,11.62,9.75,1104.67,0.04,29.0,0.1,61.37,113.3,0.33,2.0,4.0,9.0,0.33,13.0,16.0,6.0,9.0,9.0,0.0,7.0,-1.0
0.0,7.0,0.0,0.0,0.0,12.0,4.0,0.67,6.0,2.0,1.0,0.25,12.0,4.0,1.0,6.0,2.0,14.12,9.63,1308.36,0.05,32.0,0.1,72.69,135.93,1.0,3.0,6.0,10.0,0.57,14.0,18.0,8.0,11.0,7.0,0.0,6.0,-1.0
1.0,3.0,0.0,0.0,0.0,4.0,2.0,0.22,2.0,2.0,1.0,0.5,5.0,1.0,0.0,9.0,0.0,10.53,13.2,1834.45,0.05,34.0,0.08,101.91,138.97,0.5,1.0,2.0,5.0,0.18,11.0,23.0,5.0,12.0,11.0,0.0,9.0,-1.0
1.0,9.0,0.0,0.0,0.0,16.0,5.0,0.45,8.0,2.0,1.0,0.2,18.0,5.0,1.0,11.0,0.0,8.77,18.7,3066.8,0.05,41.0,0.05,170.38,164.0,1.0,4.0,8.0,15.0,0.38,17.0,24.0,5.0,11.0,13.0,0.0,11.0,-1.0
1.0,13.0,1.0,0.0,1.0,24.0,7.0,0.41,12.0,2.0,3.0,0.43,25.0,1.0,0.0,17.0,3.0,12.97,39.75,20489.85,0.17,111.0,0.03,1138.33,515.47,0.14,6.0,12.0,20.0,0.35,53.0,58.0,10.0,15.0,20.0,5.56,17.0,-1.0
7.0,11.0,4.0,0.0,7.0,18.0,6.0,0.17,8.0,2.25,5.0,0.83,29.0,4.0,0.6,35.0,0.0,63.04,29.85,56178.07,0.63,305.0,0.03,3121.0,1881.83,0.67,5.0,9.0,25.0,0.12,145.0,160.0,51.0,21.0,50.0,16.67,35.0,-1.0
11.0,7.0,1.0,0.0,0.0,12.0,4.0,0.2,6.0,2.0,4.0,1.0,12.0,1.0,0.0,20.0,1.0,34.43,13.3,6089.69,0.15,90.0,0.08,338.32,457.87,0.25,3.0,6.0,10.0,0.13,38.0,52.0,20.0,14.0,32.0,0.0,20.0,-1.0
19.0,15.0,3.0,0.0,0.0,28.0,8.0,0.18,14.0,2.0,8.0,1.0,40.0,6.0,0.71,44.0,0.0,63.87,22.36,31928.52,0.48,247.0,0.04,1773.81,1428.0,0.75,7.0,14.0,34.0,0.13,109.0,138.0,39.0,16.0,64.0,0.0,44.0,-1.0
0.0,3.0,1.0,0.0,0.0,4.0,2.0,0.5,2.0,2.0,2.0,1.0,7.0,1.0,0.0,4.0,0.0,6.17,7.0,302.3,0.01,13.0,0.14,16.79,43.19,0.5,1.0,2.0,7.0,0.4,6.0,7.0,3.0,7.0,5.0,0.0,4.0,-1.0
1.0,3.0,1.0,0.0,0.0,4.0,2.0,0.2,2.0,2.0,2.0,1.0,7.0,1.0,0.0,10.0,1.0,38.09,6.5,1609.32,0.08,54.0,0.15,89.41,247.59,0.5,1.0,2.0,7.0,0.17,26.0,28.0,16.0,8.0,12.0,0.0,10.0,-1.0
5.0,49.0,0.0,0.0,0.0,56.0,25.0,0.48,16.0,3.5,1.0,0.04,65.0,25.0,1.0,52.0,4.0,31.64,38.62,47183.65,0.41,249.0,0.03,2621.31,1221.82,1.0,20.0,28.0,42.0,0.43,101.0,148.0,17.0,13.0,58.0,0.0,52.0,-1.0
1.0,3.0,1.0,0.0,0.0,4.0,2.0,0.1,2.0,2.0,1.0,0.5,13.0,1.0,0.0,20.0,0.0,49.57,27.26,36831.07,0.45,249.0,0.04,2046.17,1351.14,0.5,1.0,2.0,13.0,0.09,92.0,157.0,27.0,16.0,22.0,0.0,20.0,-1.0
9.0,3.0,2.0,0.0,8.0,4.0,2.0,0.14,2.0,2.0,2.0,1.0,8.0,1.0,0.0,14.0,0.0,37.7,7.78,2280.82,0.1,61.0,0.13,126.71,293.25,0.5,1.0,2.0,8.0,0.06,28.0,33.0,18.0,10.0,32.0,36.36,14.0,-1.0
0.0,3.0,1.0,0.0,0.0,4.0,2.0,0.5,2.0,2.0,2.0,1.0,6.0,1.0,0.0,4.0,1.0,9.51,3.0,85.59,0.01,9.0,0.33,4.75,28.53,0.5,1.0,2.0,6.0,0.4,3.0,6.0,3.0,6.0,5.0,0.0,4.0,-1.0
8.0,3.0,2.0,0.0,1.0,4.0,2.0,0.15,2.0,2.0,2.0,1.0,7.0,1.0,0.0,13.0,1.0,24.36,8.77,1873.26,0.07,46.0,0.11,104.07,213.62,0.5,1.0,2.0,7.0,0.09,19.0,27.0,13.0,12.0,23.0,7.14,13.0,-1.0
0.0,7.0,2.0,0.0,0.0,12.0,4.0,0.33,6.0,2.0,2.0,0.5,15.0,1.0,0.0,12.0,0.0,15.35,20.67,6557.23,0.11,66.0,0.05,364.29,317.29,0.25,3.0,6.0,13.0,0.31,31.0,35.0,12.0,16.0,13.0,0.0,12.0,-1.0
5.0,9.0,3.0,3.0,1.0,16.0,5.0,0.26,8.0,2.0,2.0,0.4,18.0,1.0,0.0,16.0,0.0,17.63,24.81,10852.6,0.15,91.0,0.04,602.92,437.47,0.2,4.0,8.0,15.0,0.19,43.0,48.0,13.0,15.0,26.0,20.0,19.0,-1.0
8.0,5.0,0.0,1.0,8.0,8.0,3.0,0.43,2.0,4.0,1.0,0.33,7.0,1.0,0.0,6.0,0.0,15.72,11.0,1901.65,0.06,40.0,0.09,105.65,172.88,0.33,3.0,4.0,6.0,0.13,18.0,22.0,9.0,11.0,24.0,60.0,7.0,-1.0
