n_0,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_20,n_21,n_22,n_23,n_24,n_25,n_26,n_27,n_28,n_29,n_30,n_31,n_32,n_33,n_34,n_35,n_36,l
1.0,3.0,1.0,0.0,0.0,4.0,2.0,0.25,2.0,2.0,1.0,0.5,7.0,1.0,0.0,8.0,2.0,13.56,5.33,385.81,0.02,19.0,0.19,21.43,72.34,0.5,1.0,2.0,7.0,0.2,8.0,11.0,6.0,8.0,10.0,0.0,8.0,-1.0
2.0,5.0,3.0,0.0,1.0,8.0,3.0,0.19,4.0,2.0,3.0,1.0,12.0,3.0,1.0,16.0,1.0,27.81,6.68,1240.57,0.06,40.0,0.15,68.92,185.75,1.0,2.0,4.0,11.0,0.15,17.0,23.0,14.0,11.0,20.0,5.88,16.0,-1.0
9.0,3.0,0.0,1.0,7.0,6.0,2.0,0.33,2.0,3.0,1.0,0.5,5.0,1.0,0.0,5.0,0.0,16.12,7.5,906.96,0.04,29.0,0.13,50.39,120.93,0.5,2.0,3.0,5.0,0.09,12.0,17.0,8.0,10.0,23.0,61.54,6.0,-1.0
0.0,3.0,0.0,0.0,0.0,4.0,2.0,1.0,2.0,2.0,1.0,0.5,6.0,1.0,0.0,0.0,2.0,13.29,3.0,119.59,0.01,12.0,0.33,6.64,39.86,0.5,1.0,2.0,6.0,2.0,4.0,8.0,4.0,6.0,1.0,0.0,0.0,-1.0
4.0,5.0,1.0,1.0,7.0,8.0,3.0,0.17,4.0,2.0,2.0,0.67,14.0,1.0,0.0,17.0,4.0,42.71,14.57,9068.9,0.21,114.0,0.07,503.83,622.38,0.33,2.0,4.0,13.0,0.1,51.0,63.0,28.0,16.0,30.0,32.0,18.0,-1.0
9.0,11.0,9.0,0.0,5.0,18.0,6.0,0.19,8.0,2.25,6.0,1.0,27.0,3.0,0.4,32.0,0.0,44.0,22.29,21860.16,0.33,160.0,0.04,1214.45,980.69,0.5,5.0,9.0,23.0,0.13,71.0,89.0,43.0,27.0,47.0,13.51,32.0,-1.0
15.0,9.0,3.0,5.0,37.0,16.0,5.0,0.21,8.0,2.0,4.0,0.8,19.0,4.0,0.75,19.0,3.0,33.28,15.94,8459.67,0.18,95.0,0.06,469.98,530.57,0.8,4.0,8.0,16.0,0.06,41.0,54.0,27.0,21.0,77.0,68.85,24.0,1.0
7.0,24.0,16.0,4.0,5.0,26.0,15.0,0.17,10.0,2.6,13.0,0.87,54.0,8.0,0.5,82.0,1.0,83.81,33.0,91264.07,0.92,404.0,0.03,5070.23,2765.58,0.53,8.0,13.0,41.0,0.15,187.0,217.0,85.0,30.0,99.0,9.89,86.0,1.0
14.0,11.0,1.0,0.0,4.0,20.0,6.0,0.3,10.0,2.0,4.0,0.67,27.0,1.0,0.0,20.0,0.0,51.1,12.22,7632.82,0.21,119.0,0.08,424.05,624.5,0.17,5.0,10.0,23.0,0.15,60.0,59.0,27.0,11.0,39.0,16.67,20.0,1.0
7.0,25.0,10.0,4.0,16.0,42.0,13.0,0.17,18.0,2.33,10.0,0.77,47.0,5.0,0.33,71.0,1.0,70.93,18.61,24562.78,0.44,210.0,0.05,1364.6,1319.93,0.38,12.0,23.0,36.0,0.13,89.0,121.0,55.0,23.0,99.0,21.98,75.0,1.0
36.0,25.0,6.0,12.0,6.0,36.0,13.0,0.22,12.0,3.0,7.0,0.54,45.0,10.0,0.75,47.0,1.0,117.25,17.36,35353.17,0.68,316.0,0.06,1964.06,2035.97,0.77,12.0,26.0,34.0,0.13,143.0,173.0,70.0,17.0,102.0,27.69,59.0,1.0
17.0,11.0,0.0,5.0,20.0,20.0,6.0,0.19,10.0,2.0,1.0,0.17,22.0,1.0,0.0,26.0,0.0,25.81,30.07,23331.58,0.26,143.0,0.03,1296.2,775.96,0.17,5.0,10.0,18.0,0.09,63.0,80.0,22.0,21.0,69.0,49.02,31.0,1.0
30.0,21.0,7.0,7.0,27.0,40.0,11.0,0.21,20.0,2.0,5.0,0.45,49.0,7.0,0.6,46.0,3.0,58.55,21.92,28134.83,0.43,222.0,0.05,1563.05,1283.46,0.64,10.0,20.0,40.0,0.1,98.0,124.0,38.0,17.0,111.0,42.5,53.0,1.0
11.0,23.0,2.0,1.0,20.0,38.0,12.0,0.18,16.0,2.38,3.0,0.25,41.0,11.0,0.91,64.0,2.0,80.39,13.95,15650.31,0.37,183.0,0.07,869.46,1121.66,0.92,11.0,19.0,31.0,0.12,87.0,96.0,53.0,17.0,97.0,24.71,65.0,1.0
48.0,39.0,4.0,2.0,77.0,76.0,20.0,0.14,38.0,2.0,5.0,0.25,95.0,4.0,0.16,144.0,3.0,94.07,30.36,86693.87,0.95,428.0,0.03,4816.33,2855.8,0.2,19.0,38.0,77.0,0.07,187.0,241.0,77.0,25.0,272.0,35.43,146.0,1.0
14.0,5.0,4.0,4.0,19.0,6.0,3.0,0.18,2.0,3.0,2.0,0.67,12.0,3.0,1.0,13.0,3.0,34.91,12.87,5781.77,0.15,85.0,0.08,321.21,449.26,1.0,2.0,3.0,11.0,0.06,37.0,48.0,23.0,16.0,51.0,63.89,17.0,1.0
22.0,23.0,1.0,4.0,19.0,40.0,12.0,0.44,18.0,2.22,6.0,0.5,42.0,4.0,0.27,23.0,1.0,50.37,18.03,16367.05,0.3,155.0,0.06,909.28,907.99,0.33,11.0,20.0,32.0,0.17,74.0,81.0,39.0,19.0,69.0,50.0,27.0,1.0
17.0,3.0,2.0,3.0,24.0,4.0,2.0,0.11,2.0,2.0,2.0,1.0,7.0,1.0,0.0,16.0,2.0,24.8,12.19,3683.14,0.1,61.0,0.08,204.62,302.21,0.5,1.0,2.0,7.0,0.03,26.0,35.0,16.0,15.0,61.0,62.79,19.0,1.0
27.0,29.0,4.0,0.0,10.0,46.0,15.0,0.19,18.0,2.56,9.0,0.6,58.0,14.0,0.93,81.0,1.0,104.45,30.05,94338.77,1.05,462.0,0.03,5241.04,3139.02,0.93,14.0,23.0,45.0,0.12,187.0,275.0,84.0,27.0,128.0,10.99,81.0,1.0
