n_0,n_1,n_2,n_3,n_4,n_5,n_6,n_7,n_8,n_9,n_10,n_11,n_12,n_13,n_14,n_15,n_16,n_17,n_18,n_19,n_20,n_21,n_22,n_23,n_24,n_25,n_26,n_27,n_28,n_29,n_30,n_31,n_32,n_33,n_34,n_35,n_36,l
24.0,43.0,2.0,18.0,38.0,68.0,22.0,0.18,26.0,2.62,10.0,0.45,73.0,14.0,0.62,101.0,4.0,54.01,45.5,111805.63,0.82,416.0,0.02,6211.42,2457.27,0.64,21.0,34.0,53.0,0.12,169.0,247.0,39.0,21.0,184.0,35.67,119.0,-1.0
11.0,9.0,3.0,0.0,1.0,16.0,5.0,0.42,8.0,2.0,1.0,0.2,21.0,1.0,0.0,12.0,1.0,33.86,11.67,4608.33,0.13,79.0,0.09,256.01,395.0,0.2,4.0,8.0,18.0,0.19,30.0,49.0,18.0,14.0,26.0,7.69,12.0,-1.0
1.0,13.0,1.0,0.0,0.0,0.0,7.0,0.41,0.0,0.0,6.0,0.86,24.0,6.0,0.83,17.0,3.0,29.56,17.53,9086.14,0.17,109.0,0.06,504.79,518.28,0.86,0.0,0.0,19.0,0.37,51.0,58.0,16.0,11.0,19.0,0.0,17.0,-1.0
3.0,5.0,2.0,0.0,0.0,8.0,3.0,0.17,4.0,2.0,3.0,1.0,13.0,1.0,0.0,18.0,0.0,27.93,20.43,11656.27,0.19,120.0,0.05,647.57,570.59,0.33,2.0,4.0,12.0,0.13,44.0,76.0,14.0,13.0,23.0,0.0,18.0,-1.0
15.0,45.0,6.0,9.0,46.0,56.0,23.0,0.37,12.0,4.67,7.0,0.3,62.0,19.0,0.82,54.0,2.0,54.16,34.14,63133.21,0.62,326.0,0.03,3507.4,1849.21,0.83,22.0,84.0,41.0,0.18,115.0,211.0,32.0,19.0,125.0,50.46,63.0,-1.0
19.0,5.0,1.0,2.0,14.0,6.0,3.0,0.21,2.0,3.0,2.0,0.67,9.0,3.0,1.0,12.0,4.0,16.35,23.86,9310.08,0.13,83.0,0.04,517.23,390.14,1.0,2.0,3.0,8.0,0.06,35.0,48.0,11.0,15.0,49.0,57.14,14.0,-1.0
3.0,9.0,1.0,0.0,2.0,18.0,5.0,0.5,6.0,3.0,3.0,0.6,15.0,3.0,0.5,10.0,0.0,12.2,18.0,3953.09,0.07,50.0,0.06,219.62,219.62,0.6,6.0,9.0,12.0,0.29,18.0,32.0,7.0,14.0,17.0,16.67,10.0,-1.0
4.0,27.0,5.0,0.0,13.0,0.0,14.0,0.41,0.0,0.0,14.0,1.0,61.0,14.0,1.0,34.0,4.0,36.12,34.34,42589.6,0.41,230.0,0.03,2366.09,1240.23,1.0,0.0,0.0,49.0,0.22,101.0,129.0,25.0,17.0,65.0,27.66,34.0,-1.0
1.0,5.0,2.0,0.0,0.0,0.0,3.0,0.43,0.0,0.0,2.0,0.67,11.0,1.0,0.0,7.0,0.0,19.33,8.57,1420.02,0.06,39.0,0.12,78.89,165.67,0.33,0.0,0.0,10.0,0.21,10.0,29.0,7.0,12.0,14.0,0.0,7.0,-1.0
15.0,31.0,7.0,0.0,0.0,60.0,16.0,0.48,30.0,2.0,15.0,0.94,76.0,1.0,0.0,33.0,0.0,35.6,30.0,32042.61,0.36,230.0,0.03,1780.14,1068.09,0.06,15.0,30.0,62.0,0.3,65.0,165.0,13.0,12.0,54.0,0.0,33.0,-1.0
13.0,3.0,1.0,0.0,6.0,4.0,2.0,0.07,2.0,2.0,1.0,0.5,7.0,1.0,0.0,27.0,1.0,32.9,19.0,11878.01,0.21,133.0,0.05,659.89,625.16,0.5,1.0,2.0,7.0,0.04,38.0,95.0,13.0,13.0,48.0,18.18,27.0,-1.0
0.0,3.0,0.0,0.0,0.0,0.0,2.0,0.15,0.0,0.0,1.0,0.5,5.0,1.0,0.0,13.0,1.0,18.86,5.5,570.49,0.03,24.0,0.18,31.69,103.73,0.5,0.0,0.0,5.0,0.14,9.0,15.0,9.0,11.0,14.0,0.0,13.0,-1.0
1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.2,0.0,0.0,1.0,1.0,2.0,1.0,0.0,5.0,0.0,13.32,3.5,163.12,0.02,13.0,0.29,9.06,46.6,1.0,0.0,0.0,3.0,0.13,5.0,8.0,5.0,7.0,8.0,0.0,5.0,-1.0
3.0,1.0,1.0,0.0,46.0,0.0,1.0,0.25,0.0,0.0,1.0,1.0,2.0,1.0,0.0,4.0,2.0,10.63,3.75,149.49,0.01,12.0,0.27,8.3,39.86,1.0,0.0,0.0,3.0,0.02,5.0,7.0,4.0,6.0,55.0,92.0,4.0,-1.0
0.0,3.0,0.0,0.0,0.0,4.0,2.0,0.5,2.0,2.0,1.0,0.5,5.0,1.0,0.0,4.0,1.0,3.4,22.5,1719.1,0.03,23.0,0.04,95.51,76.4,0.5,1.0,2.0,5.0,0.33,5.0,18.0,1.0,9.0,6.0,0.0,4.0,-1.0
1.0,3.0,0.0,0.0,0.0,4.0,2.0,0.4,2.0,2.0,1.0,0.5,6.0,1.0,0.0,5.0,0.0,15.23,5.0,380.74,0.03,20.0,0.2,21.15,76.15,0.5,1.0,2.0,6.0,0.25,10.0,10.0,7.0,7.0,8.0,0.0,5.0,-1.0
1.0,15.0,1.0,5.0,5.0,0.0,9.0,0.31,0.0,0.0,4.0,0.44,35.0,4.0,0.38,24.0,0.0,31.55,35.27,39260.76,0.37,190.0,0.03,2181.15,1113.02,0.44,0.0,0.0,28.0,0.25,81.0,109.0,31.0,27.0,36.0,29.41,29.0,-1.0
22.0,17.0,2.0,4.0,6.0,22.0,10.0,0.26,10.0,2.2,2.0,0.2,32.0,1.0,0.0,35.0,0.0,23.31,30.11,21129.06,0.23,131.0,0.03,1173.84,701.84,0.1,6.0,11.0,24.0,0.14,52.0,79.0,19.0,22.0,69.0,22.22,39.0,-1.0
0.0,3.0,1.0,0.0,0.0,6.0,2.0,1.0,2.0,3.0,1.0,0.5,6.0,1.0,0.0,2.0,0.0,9.49,3.5,116.27,0.01,10.0,0.29,6.46,33.22,0.5,2.0,3.0,6.0,0.5,3.0,7.0,3.0,7.0,4.0,0.0,2.0,-1.0
11.0,5.0,6.0,0.0,27.0,8.0,1.0,0.03,4.0,2.0,1.0,1.0,24.0,1.0,0.0,30.0,1.0,63.11,17.0,18239.92,0.36,203.0,0.06,1013.33,1072.94,1.0,2.0,4.0,23.0,0.01,68.0,135.0,26.0,13.0,70.0,47.37,30.0,-1.0
1.0,5.0,2.0,0.0,0.0,6.0,3.0,0.23,2.0,3.0,2.0,0.67,9.0,3.0,1.0,13.0,0.0,20.14,10.5,2220.96,0.07,45.0,0.1,123.39,211.52,1.0,2.0,3.0,8.0,0.19,18.0,27.0,12.0,14.0,16.0,0.0,13.0,-1.0
75.0,1.0,3.0,4.0,36.0,0.0,1.0,0.14,0.0,0.0,1.0,1.0,4.0,1.0,0.0,3.0,2.0,33.3,2.0,133.22,0.02,18.0,0.5,7.4,66.61,1.0,0.0,0.0,5.0,0.0,9.0,9.0,9.0,4.0,627.0,93.02,7.0,-1.0
38.0,7.0,15.0,19.0,34.0,12.0,4.0,0.09,6.0,2.0,2.0,0.5,29.0,1.0,0.0,24.0,0.0,79.68,11.59,10705.07,0.31,157.0,0.09,594.73,923.57,0.25,3.0,6.0,27.0,0.03,68.0,89.0,44.0,15.0,117.0,68.83,43.0,1.0
14.0,9.0,1.0,6.0,12.0,16.0,5.0,0.13,8.0,2.0,2.0,0.4,18.0,1.0,0.0,32.0,0.0,16.9,44.55,33544.41,0.25,152.0,0.02,1863.58,753.04,0.2,4.0,8.0,15.0,0.08,49.0,103.0,11.0,20.0,66.0,36.0,38.0,1.0
23.0,3.0,9.0,0.0,11.0,4.0,2.0,0.06,2.0,2.0,2.0,1.0,15.0,1.0,0.0,31.0,1.0,53.71,11.17,6703.96,0.2,112.0,0.09,372.44,600.05,0.5,1.0,2.0,15.0,0.03,54.0,58.0,29.0,12.0,67.0,26.19,31.0,1.0
4.0,3.0,2.0,1.0,1.0,4.0,2.0,0.13,2.0,2.0,2.0,1.0,6.0,1.0,0.0,15.0,0.0,23.33,6.0,840.0,0.05,35.0,0.17,46.67,140.0,0.5,1.0,2.0,6.0,0.09,12.0,23.0,8.0,8.0,23.0,11.76,16.0,1.0
6.0,17.0,1.0,1.0,6.0,22.0,9.0,0.31,6.0,3.67,2.0,0.22,25.0,7.0,0.75,28.0,0.0,13.48,33.0,14676.46,0.15,97.0,0.03,815.36,444.74,0.78,8.0,11.0,18.0,0.21,33.0,64.0,8.0,16.0,43.0,20.0,29.0,1.0
3.0,7.0,2.0,17.0,1.0,8.0,4.0,0.21,2.0,4.0,2.0,0.5,11.0,4.0,1.0,2.0,1.0,21.96,14.0,4304.47,0.1,70.0,0.07,239.14,307.46,1.0,3.0,4.0,9.0,0.16,21.0,49.0,9.0,12.0,25.0,90.0,19.0,1.0
7.0,1.0,1.0,8.0,6.0,0.0,1.0,0.07,0.0,0.0,1.0,1.0,2.0,1.0,0.0,6.0,0.0,21.37,13.3,3780.76,0.09,62.0,0.08,210.04,284.27,1.0,0.0,0.0,3.0,0.03,19.0,43.0,10.0,14.0,29.0,70.0,14.0,1.0
11.0,7.0,1.0,3.0,6.0,10.0,4.0,0.18,4.0,2.5,2.0,0.5,12.0,3.0,0.67,19.0,0.0,16.85,18.91,6024.01,0.11,67.0,0.05,334.67,318.58,0.75,3.0,5.0,10.0,0.1,26.0,41.0,11.0,16.0,42.0,32.14,22.0,1.0
12.0,21.0,2.0,15.0,10.0,40.0,11.0,0.16,20.0,2.0,2.0,0.18,59.0,1.0,0.0,53.0,5.0,30.35,65.33,129533.9,0.66,355.0,0.02,7196.33,1982.66,0.09,10.0,20.0,50.0,0.11,168.0,187.0,27.0,21.0,97.0,32.04,68.0,1.0
8.0,1.0,0.0,4.0,1.0,0.0,1.0,0.05,0.0,0.0,1.0,1.0,1.0,1.0,0.0,18.0,0.0,17.87,28.58,14596.38,0.17,138.0,0.03,810.91,510.66,1.0,0.0,0.0,2.0,0.03,49.0,89.0,6.0,7.0,33.0,21.74,22.0,1.0
3.0,7.0,2.0,20.0,5.0,12.0,4.0,0.18,6.0,2.0,4.0,1.0,15.0,1.0,0.0,2.0,0.0,21.59,13.59,3988.08,0.1,64.0,0.07,221.56,293.44,0.25,3.0,6.0,13.0,0.13,23.0,41.0,11.0,13.0,32.0,92.59,22.0,1.0
3.0,5.0,1.0,1.0,0.0,8.0,3.0,0.27,4.0,2.0,2.0,0.67,8.0,1.0,0.0,10.0,0.0,22.99,4.44,454.16,0.03,25.0,0.23,25.23,102.19,0.33,2.0,4.0,7.0,0.19,10.0,15.0,9.0,8.0,16.0,9.09,11.0,1.0
4.0,7.0,2.0,3.0,2.0,12.0,4.0,0.15,6.0,2.0,2.0,0.5,15.0,1.0,0.0,23.0,0.0,12.12,25.67,7986.92,0.1,72.0,0.04,443.72,311.18,0.25,3.0,6.0,13.0,0.12,22.0,50.0,6.0,14.0,34.0,17.86,26.0,1.0
6.0,3.0,2.0,2.0,4.0,4.0,2.0,0.11,2.0,2.0,2.0,1.0,8.0,1.0,0.0,16.0,0.0,26.74,12.83,4403.53,0.11,73.0,0.08,244.64,343.13,0.5,1.0,2.0,8.0,0.07,22.0,51.0,12.0,14.0,30.0,27.27,18.0,1.0
27.0,37.0,9.0,68.0,28.0,70.0,19.0,0.12,34.0,2.06,5.0,0.26,114.0,3.0,0.11,92.0,0.0,85.05,84.51,607387.78,2.4,1094.0,0.01,33743.77,7187.42,0.16,18.0,35.0,97.0,0.09,500.0,594.0,71.0,24.0,217.0,51.06,160.0,1.0
14.0,5.0,0.0,3.0,2.0,8.0,3.0,0.04,4.0,2.0,1.0,0.33,10.0,1.0,0.0,64.0,0.0,44.68,37.34,62299.43,0.56,340.0,0.03,3461.08,1668.34,0.33,2.0,4.0,9.0,0.04,129.0,211.0,19.0,11.0,85.0,7.25,67.0,1.0
4.0,11.0,2.0,12.0,0.0,20.0,6.0,0.18,10.0,2.0,2.0,0.33,27.0,3.0,0.4,22.0,3.0,18.18,29.14,15444.09,0.18,108.0,0.03,858.0,529.94,0.5,5.0,10.0,23.0,0.14,51.0,57.0,14.0,16.0,42.0,35.29,34.0,1.0
